ind;userName;content;rating;date;reviewVersion;compund;sentiment
628;Tomi Sipilä;Convenient application and works very well in Helsinki. Log in using code 3BVFQ to get a 10e balance for parking. I like the idea that everyone can collect and give balance to parking using discount codes.;5;2017-08-03;3.46;0.5984;positive
630;Googlen käyttäjä;Code 1QNN € 10 free parking time. Absolutely great app, saved the day!;5;2017-07-27;3.46;0.9011;positive
632;Vesa Jarva - vihreä;Ihan pop. Its when you press "start parking" and don't have to worry about anything else. You can also easily find your way back to your car with navigation. With code 9R53 you get 10 e of free parking time. The app grabs 10% + 0.35 e but saves it easily in that the payment goes according to the actual parking time. And if you save one more time from parking fines, yes.;5;2017-07-21;3.46;0.9382;positive
633;M L;With the MQKM code, you can get your first parking for free up to 10 euros. Good, convenient application. Free window sticker.;4;2017-07-21;3.46;0.8591;positive
634;Stefan Perthuis;With the K49C code, first parking is free until 10e. Really good app! Works flawlessly. Saved the day when there were no coins and had to leave the car quickly on the street :);5;2017-07-20;3.46;0.8997;positive
636;Miki Salli;Convenient. With the code UAHM 10 € free parking time for the 1st parking.;3;2017-07-15;3.46;0.5106;positive
637;veli-pekka Ratinen;Just downloaded and no bad to say. With promotional code 3UXS you get 10 € free parking time !! 👍👍;5;2017-07-14;3.46;0.774;positive
638;Leena Vesterinen;I parked in Kuopio, Aapel on June 26, 2017. Windshield parkman sticker and amplifier for parking. But the kapas but the fines came Parkman billed for that time and the account charged .. the phone lost in daily time..but I remember the amount that also matches the billing in my account. Now I should somewhere get pengoized about that information .... damn it. I think I'll finish the whole Parkman.;1;2017-07-14;3.46;-0.8271;negative
640;Ville Kemppainen;With the AK36 code, both I and you get 10 euros of free parking time. Good app.;4;2017-07-12;3.46;0.7351;positive
641;Googlen käyttäjä;Awesome, with FNL5 code welcome as a user!;5;2017-07-12;3.46;0.8122;positive
642;MrDiscgolfer81;In the absence of coins, I downloaded the app and it worked fine. Code RTGA first parking up to € 10 free.;4;2017-07-12;3.46;0.6249;positive
643;Toni Kuhalampi;It was a handy app when the coins were out and the car was forced to get parked, right away. The ParkMan app saved. Entering U8JVF in the Promo Code field will give you a free 10 Euro Park!;5;2017-07-11;3.46;0.5255;positive
644;Googlen käyttäjä;You get 10 € free parking Promotion code 1X4H ... Convenient application ☺;4;2017-07-11;3.46;0.743;positive
645;ji1976;You get € 10 free parking with the following code: VEYM. The program works well and the windshield sticker is free👍;4;2017-07-11;3.46;0.8271;positive
648;Joni Sipilä;Download effortlessly easy and useful Parkman, also use code 66HX, you get free parking with code 10e!;5;2017-07-05;3.45;0.8553;positive
651;Kati Pokkinen;A convenient parking application that allows e.g. you will see free parking spaces nearby! Free parking (max max 10 e) with code T5VLQ when you download the app by July 31, 2017.;5;2017-06-29;3.45;0.784;positive
653;Juha Malinen;For easy to use parking app I recommend .10e parking money with code SGPJ;5;2017-06-27;3.46;0.6597;positive
654;Antton;Good app. BUT, BUT BUT !!!! Namely, it can be stressful to download an update, the content of which has no idea. I guess it's quite appropriate to even open something about those updates. Otherwise quite a positive experience. It always picks up on that, but luckily that too passes by.;4;2017-06-26;3.45;0.7674;positive
655;Juha Kujanpaa;Code CX2V free parking for € 10. Well functioning parking appi.;4;2017-06-23;3.45;0.6597;positive
656;Riku Muur;Download the app with code 5W49 and you will get 10e free parking money. Great app, no need for cards or coins with clowns.;5;2017-06-20;3.45;0.7351;positive
657;Googlen käyttäjä;Super convenient! With code TLPM 10 € discount on the first parking. Saves time, money and nerves when not having to adjust with coins or card payment 👍😊;5;2017-06-17;3.45;0.8687;positive
658;Voihan Pojat;Good. First parking free up to € 10 with code A9EM;3;2017-06-15;3.45;0.7351;positive
659;Martti Mäkinen;Functional and good application. With code W4ET € 10 free parking time!;4;2017-06-15;3.45;0.7574;positive
660;Jani Palonen;Works and useful. With this newer code you get a € 10 parking benefit of 3XAU;5;2017-06-14;3.45;0.7096;positive
661;Josnu H;Free parking time with EZJ7 code :);4;2017-06-14;3.45;0.743;positive
664;Kati J;Code ABXXQ € 10 free parking! :) The app is easy to use, no coins or cards needed. Shows nearby vacancies using GPS. Billing just according to what you parked, no need to guess and think for a long time about where to go and hit the coins on the machine.;5;2017-06-05;3.45;0.7263;positive
665;Eetu Vilhunen;3R6R so you get € 10 free parking money;4;2017-06-05;3.45;0.5106;positive
666;Saara Laitinen;Good app! Free parking time up to € 10 with PHK1 subscription code, please.;5;2017-06-03;3.44;0.8313;positive
667;Azad Tekin;Easy and convenient application. € 10 free parking with code: CYXZ;4;2017-06-02;3.45;0.7351;positive
668;Risto Halonen;Good app, € 10 free parking with code SVCZ.;4;2017-06-02;3.45;0.7351;positive
669;Googlen käyttäjä;With a couple of months of experience I can recommend, an excellent app and service. Register with the code ZQJE to get a 10 euro advantage.;5;2017-06-02;nan;0.802;positive
670;Linnea Österman;Yes, it makes life easier! I also share a discount code for new users: 3W6B (max 10 € free parking time);5;2017-05-31;3.44;0.8832;positive
671;Jani Vaskola;Upon registration with the code 15VZ, you will receive € 10 free parking time 2017-2020.;4;2017-05-31;3.45;0.5106;positive
672;J Ronkainen;A well-functioning application. Promise a price reduction for short parking, which is a very good thing. Free parking time with code Y7L3 Download the application and enter the code 😉;4;2017-05-27;3.44;0.8425;positive
673;Jesse Suksia;For new users, a pre-code to get 10e parking money: LWR1 Good app. Easy and convenient;5;2017-05-27;3.44;0.7003;positive
674;Googlen käyttäjä;With code RN7Q free parking time 10 €;4;2017-05-24;3.44;0.5106;positive
675;Googlen käyttäjä;Promotional code 'DC88' € 10 free parking!;5;2017-05-23;3.44;0.5562;positive
676;Laura Verta;With code 3WM1 10 € Free parking! Easy parking without cash. I recommend :);5;2017-05-22;3.44;0.8117;positive
678;Minna Heino;Good app! Code 6BTWQ € 10 free parking time.;4;2017-05-20;3.44;0.7574;positive
679;jenni klasila;The easiest parking ever😊👌 With code 5MH4 for beginners 10e free parking time!;5;2017-05-16;3.44;0.9554;positive
680;Googlen käyttäjä;Convenient application, no more worrying about coins or searching for a parking meter. With the promotional code 7YSJ, the first parking is free up to 10 euros :);5;2017-05-16;3.44;0.7528;positive
682;Juha Koivunen;Great app when you no longer need to play with coins. Free parking with code HUYM 10e.;5;2017-05-12;3.44;0.8225;positive
685;Samu Aho;This is easy to use and there is no need to use coins anymore. Free parking money with code 5S67 10e!;5;2017-05-05;3.43;0.6476;positive
686;Googlen käyttäjä;A handy and inexpensive application. When registering with code V35T, 5 hours / 10 euros free parking time. :);5;2017-05-03;3.44;0.743;positive
688;Päivi Saarinen;Nice when you no longer have to look for a parking meter. With code 5VZJ free parking up to 10 euros.;5;2017-05-02;3.44;0.5994;positive
689;Tommi Huotari;With the code EFYG you get € 10 free parking money!;5;2017-05-01;3.43;0.5562;positive
690;Jake;With this code € 10 free parking TCU2;5;2017-04-28;3.43;0.5106;positive
694;Pasi Ylisaukko-oja;Good app. From here free € 10 parking when you use code: F346;4;2017-04-23;3.43;0.7351;positive
697;Janiina V;10 e free parking time with code Q4KR;5;2017-04-12;3.43;0.5106;positive
700;timop2011;Makes the motorist's life easier when parking. Convenient to urban areas, and can increase parking time without visiting the car;5;2017-04-11;nan;0.6249;positive
701;Markus Rinne;Easy to use and convenient. I recommend. Promotional code: M7CT and you get 10e free parking time;5;2017-04-11;3.43;0.8271;positive
704;GLADISTOR;Pretty good. With this code K913 you get € 10 free parking time;4;2017-04-04;3.42;0.8555;positive
706;Googlen käyttäjä;Great app. With code 85TQ you get € 10 free parking time.;5;2017-04-03;3.40;0.8126;positive
707;pasi olkkonen;I recommend, easy going and good. With the code EKMB 10 € parking money for the application;5;2017-04-02;3.40;0.8074;positive
709;Googlen käyttäjä;Good and easy to use. Code BSSX 10 € parking money!;4;2017-03-27;3.40;0.7263;positive
711;Jussi Salo;YNPR code 10 € free parking time.;5;2017-03-24;3.40;0.5106;positive
712;Googlen käyttäjä;Works! Promotional code PTHQ € 10 free parking time!;5;2017-03-23;3.40;0.5972;positive
713;Antti-Pekka Louste;Seems to be playing great! With this code € 10 free parking G8KZ;5;2017-03-22;3.33;0.8588;positive
714;Noora;With promotional code 2SXN you get € 10 free parking time;5;2017-03-21;3.33;0.5106;positive
715;Mikko Minkkinen;Great service. Everyone is playing. Free parking with code YZM1 10e.;5;2017-03-21;3.40;0.8481;positive
716;Sami K;Works great! With code 83JX € 10 free parking time!;5;2017-03-20;3.40;0.8395;positive
718;Googlen käyttäjä;Good app, code P9L8, € 10 free parking time;5;2017-03-18;3.33;0.7351;positive
719;Severi Nenonen;Good app! With the promotional code ELVM, you get free parking time for 10 euros;5;2017-03-17;3.40;0.7574;positive
722;Joonas Kivistö;Quite convenient. It takes a bit of Russian roulette to pull when the hell sticker doesn't come again. Not even a hostess even though she is also registered. Probably need to switch to a competing app if even they could get the label mailed.;3;2017-03-14;3.36;-0.6808;negative
724;Kimmo Rajala;Free parking € 10 QJ4L;4;2017-03-11;3.33;0.5106;positive
729;Sait Aydar;The best app with the LXRA code gets € 10 free parking.;5;2017-03-05;3.33;0.8176;positive
732;Esa Nikkinen;Works and easy to use. Free parking with 1ZV7 code;5;2017-02-28;3.31;0.7351;positive
735;Janne Väisänen;Good, easy and fast! No need to draw lots on which meter the coins go to and which card .. makes life easier! I recommend downloading and using, you also get free parking with code 7C2X;4;2017-02-27;3.31;0.915;positive
738;Googlen käyttäjä;Perfect when you don't need coins to carry along. Now free parking under the code NUJY;5;2017-02-27;3.3;0.7906;positive
739;Juha-Matti Hirvikoski;Perfect when you don't have to fight with a card payment and keep coins with you. € 10 with code BCUE;5;2017-02-27;3.31;0.7081;positive
742;Kristian Suoniemi;Easy to use, air parking time when using the 55HW promotional code so you get € 10 free for the time.;5;2017-02-25;3.27;0.7351;positive
745;Mikko Rissanen;Here you get free parking, up to 10 euros! Promo code: ND57;5;2017-02-19;3.27;0.5562;positive
746;Antti Seppä;I haven't tested yet, but it looks promising. Code 1MA1;3;2017-02-18;3.27;0.5499;positive
747;Jani -;2rem code if you want € 10 free parking :-) really handy app;4;2017-02-18;3.27;0.7096;positive
748;Googlen käyttäjä;That's convenient! If you want to free parking time for the next parking lots, you can grab my code N9QV. Thank you!;5;2017-02-18;3.27;0.7707;positive
750;Lari Heinonen;Really good app! With this code you get 10e parking for free VRBV!;5;2017-02-14;3.27;0.7951;positive
753;Sami Mäkelä;Piece of cake. 10 euros for free parking time with code P2LT;5;2017-02-09;3.27;0.5106;positive
755;Jasmin Haataja;Really good app. Saves time. Upon registration, you will receive the first parking free of charge (€ 10) under code D55N.;5;2017-01-30;3.27;0.7574;positive
756;Esa Antikainen;With the ZUM7 code you get free parking time for 15 euros. There is a change good;5;2017-01-27;3.27;0.7351;positive
757;Alisa Mikkola;Really convenient and good app! With this code 64VU you get a 10 € discount on your first parking.;5;2017-01-26;3.27;0.5355;positive
759;Taneli Ristmeri;A great time saver that saves its users from fines. Paying is more comfortable indoors instead of needing a winter frost with a parking machine.;5;2017-01-23;3.22;0.8268;positive
760;Iina M;Easy system and no need to deck money included. Discount code 18QWQ for new users, first parking for free! :);4;2017-01-20;3.27;0.807;positive
761;Juha Pylkkö;Good app. Free parking with code: SWZZ;4;2017-01-19;3.27;0.7351;positive
762;Googlen käyttäjä;Excellent means of payment for parking. Register with the code ZQJE and you will receive 10 euros for the first parking.;5;2017-01-18;3.27;0.5719;positive
763;anne kantola;Free parking money € 10 with discount code 7KFF;5;2017-01-17;3.27;0.5106;positive
764;TIMO LEHTONEN;Very good. 😘😍;5;2017-01-14;3.27;0.8399;positive
765;Googlen käyttäjä;Works flawlessly. With code FU9C free parking max € 10;5;2017-01-09;nan;0.6249;positive
766;Taina Prihti;Glorious;5;2017-01-07;3.27;0.6369;positive
767;Maija Tusa;Seems good and clear! There are plenty of parking areas in the hometown where this is used as a means of payment. You can get free parking (10 €) when using the application with the code 1FWX.;4;2017-01-06;3.27;0.8439;positive
770;Pasi Nevalainen;Great app and discount with code SADW.;5;2016-12-29;3.27;0.6249;positive
772;Jarmo Uusitalo;Now it works great in Rovaniemi as well for paying for street parking.;5;2016-12-24;3.27;0.7351;positive
773;Esa Kemppainen;Paying a parking fee has been made easy. That is, it works. The new Promotion Code is YDVX (you get € 10 free parking time when you enter it during installation).;5;2016-12-23;3.27;0.7351;positive
774;Raine Hannuksela;A hundred times better way than to walk to a payment machine. Free parking XCTCQ;4;2016-12-22;3.27;0.7351;positive
775;Toni Tuominen;Works as promised and no longer has to run with coins to the ticket machine. With code 3ZNR 10 € free parking time.;5;2016-12-22;3.27;0.5574;positive
776;Olli Liikanen;Free parking money with code C5B2;5;2016-12-21;3.27;0.5106;positive
778;levi waaraniemi;No more having to run to the parking machine. Can even pay your child or friend parking fees remotely! If you want 10 € free parking money use code: 1G68Q;4;2016-12-15;3.27;0.6696;positive
779;Juho Koskimäki;Good app and free 15e with code QU2S;5;2016-12-14;3.27;0.7351;positive
780;Mika Karttila;Works great. No extra charges. From this free parking time DLMSQ;5;2016-12-13;3.27;0.7914;positive
781;Mia Aarni-Heera;In the past, I rushed to see if any coins / cards were included that allowed the car to be parked. Now it’s easy to park your car and start and stop paying by phone. And the best part is that you don’t have to run in the middle of a meeting to increase your parking time. Free parking (up to 10 e) for new code 6BDA.;5;2016-12-13;3.27;0.8885;positive
782;Samu Huttunen;A working application in all respects. Ps. Free parking with discount code TG4WQ;4;2016-12-12;3.24;0.6808;positive
784;Zaria G;Easy to set up and easy to use. With code BQQ7 you get free parking time.;5;2016-12-04;3.24;0.8442;positive
785;Markus Orava;Absolutely great! No more fumbling with parking meter. Download so with code: KW3R you get € 10 free parking time.;5;2016-12-04;3.24;0.7584;positive
786;Eveliina Alkula;You get free parking until 10e :);5;2016-12-03;3.22;0.743;positive
788;Ossi Viitanen;With code VRW1. 10 euros free parking time.;5;2016-12-01;3.24;0.5106;positive
789;Hejr-Hese Maihoub;With code Q1NM you get € 10 free parking time.;3;2016-11-28;3.24;0.5106;positive
791;Googlen käyttäjä;Wrong display of parking zones! The software still has old maps and offers a second zone based on location, although traffic signs are the first zone. Helsinki;2;2016-11-23;3.24;-0.5255;negative
792;Jaana Pukis;Awesome ... use code AS6A, you can get € 10 from the air parking;5;2016-11-22;3.24;0.6249;positive
793;Ville Moilanen;From a competitor, I switched to using this app. The commissioning was successful from the flight and I parked for free. With this promo code 10 € free parking time - KY8VQ;5;2016-11-21;3.24;0.886;positive
798;JJK PAAVILAINEN;With this free parking time tyv9;5;2016-11-16;3.24;0.5106;positive
799;Joonas Metsälä;Promotion code 85QV you get the first parking free of charge max 10 €;5;2016-11-16;3.24;0.5106;positive
800;Toni Leinonen;Free parking time up to 10e with this promotional code !! YE3U;5;2016-11-16;3.24;0.5972;positive
803;S A;Worth the download. Just the perfect app. With code AL8T 10 € parking money upon check-in.;5;2016-11-14;3.24;0.6808;positive
804;Perttu Piispanen;A very useful application that is easy to use. Don't pay in vain when you can adjust when to pay / don't pay for the Park.;5;2016-11-13;3.22;0.8233;positive
807;Mikko Lattu;A clear and functional application. Code M54L with ten free parking times.;4;2016-11-10;3.24;0.7096;positive
808;Tuula Hakkarainen;Free parking with WRWT code at your disposal.;4;2016-11-09;3.24;0.5106;positive
809;Google Käyttäjä;Goes well. With the code HCKVQ you get 10 euros for free parking time.;5;2016-11-05;3.23;0.6597;positive
810;Johannes Virtanen;With the code KGTVQ 10 € free parking for a new user.;4;2016-11-03;3.23;0.5106;positive
815;Olli-Pekka Hämäläinen;Very good! Facilitates parking because coins are less often included. Enter code RN7E to get free parking!;5;2016-10-26;nan;0.7951;positive
816;JJ Heppa J;Nothing to blame. No more looking for coins. Put the code KYVB and get 10 € free parking time !!;5;2016-10-25;3.22;0.7788;positive
817;Googlen käyttäjä;Works well. Free parking time with code QYY7 for 10 euros!;4;2016-10-20;3.22;0.69;positive
818;Tero Koivula;5/5 application. No complaints. Insanely useful in Tampere, for example. No more need to lug coins in the car. Code CVU2 free parking money for you and me. Please thank you.;5;2016-10-19;3.22;0.8767;positive
819;Otto Öhman;You get € 10 for free with code 8H5N. Makes life easier when you no longer have to carry coins with you.;5;2016-10-17;3.22;0.5994;positive
820;Saku Hotari;With the T7WM code you get € 10 free parking time;5;2016-10-17;3.22;0.5106;positive
821;Markus Peltomäki;Awesome app. With HYN9 code free € 10 parking yet;5;2016-10-15;3.22;0.8126;positive
823;Kari Hämäläinen;10 e free parking time with code 5C3FQ when you join Parkman. A handy app when you rarely happen to have cash to be involved when you need it.;5;2016-10-10;3.22;0.6705;positive
824;Googlen käyttäjä;Free parking with code 7LPY 1! :);5;2016-10-08;3.22;0.7644;positive
827;Lauri Hautala;Great app! Free parking time with code 2SKK!;5;2016-09-30;3.22;0.8395;positive
828;Sara Roiha;€ 10 free parking time with code FJM7;5;2016-09-29;3.22;0.5106;positive
829;Toni Hirvonen;Download the app and use the discount code! You get your first parking for free max 10 €! PJHFQ;5;2016-09-28;3.22;0.5972;positive
830;Jyry;With code Q8X1Q we both get € 10 free parking time. The app is good, and free parking all the better. I recommend!;5;2016-09-27;3.22;0.9348;positive
831;Severi Tuominen;With my code QJP8Q you get € 10 free parking time. Easy to use and convenient parking application. Find parking spaces in even smaller locations.;5;2016-09-26;3.22;0.7351;positive
832;Heikki Haataja;Free € 10 parking money when you put the code CJ93Q;4;2016-09-23;3.22;0.5106;positive
833;Tony Sandell;Very handy application. Enter the code NA7U to get € 10 free parking time.;5;2016-09-23;3.22;0.5106;positive
834;Olli-Pekka Hakala;With code SS2H you get € 10 free parking at check-in 😊;4;2016-09-23;3.22;0.8519;positive
836;Markus Stenström;With the code UZ1U you get € 10 free parking time.;4;2016-09-21;3.22;0.5106;positive
837;Jouni Paasirova;Great app. With code 2JXK you get 10 euros for free parking time.;5;2016-09-21;3.22;0.8126;positive
839;Jukka-Pekka Saarenkari;When registering, enter code X945 and get € 10 free parking!;5;2016-09-15;3.22;0.5562;positive
840;Tapio Järvinen;€ 10 free parking with promotional code 29CX;5;2016-09-14;3.22;0.5106;positive
841;Googlen käyttäjä;Easy to set up, parking time can be extended by phone and parking can be cut off on departure, so you don’t pay too much. With discount code REZB you get 10e free parking.;5;2016-09-12;3.22;0.5325;positive
843;Kari Kaarne;All the praise below is completely true. Code BK3P with ten free parking time for both of us👍;5;2016-09-07;3.22;0.8748;positive
845;Juha Hyvönen;Pointlessly free parking time when registering use code R1GY so Johan works.;5;2016-09-01;3.22;0.5106;positive
847;Jenni Ahola;I suggest to everyone. With code K26Z you get € 10 free parking money!;5;2016-08-30;3.22;0.5562;positive
848;avhc666;There is always room for improvement but already a very good and recommended application;4;2016-08-29;3.22;0.8353;positive
851;Tuire Rosenqvist;Code AG86 € 10 free parking time.;4;2016-08-25;3.22;0.5106;positive
853;aki90l;10e free parking time with code: Z1KU;5;2016-08-24;3.22;0.5106;positive
854;Niko Tolonen;Free parking with this code 10e. LD81Q;4;2016-08-23;3.22;0.5106;positive
855;Kimmo Koski;with code 6C3V € 10 free parking;4;2016-08-23;3.22;0.5106;positive
857;Googlen käyttäjä;8NLV - code 10e Free parking time. enter the code at the login stage in the discount code section.;5;2016-08-15;3.22;0.5106;positive
863;Sarianne Leimu;With the code JJ3D you get € 10 free parking time when you register for the app.;5;2016-08-09;3.22;0.5106;positive
865;Joonas Kaukoranta;Very easy to use and time saving application. With the code LXYZ you get € 10 free parking time.;5;2016-08-09;3.22;0.7574;positive
866;Santeri Suomi;Use Promotion Code 2BQY to get free parking.;5;2016-08-06;3.22;0.5106;positive
867;Harri Hakkarainen;An easy-to-use application where you can get free parking time with the code CTNB :);4;2016-08-05;3.22;0.743;positive
869;Eetu Marttinen;Easy to use. With the code HGQG 10 € free parking money! 😊;4;2016-08-04;3.22;0.9098;positive
872;Teemu Korhonen;A really easy and fast way to pay parking fees. With code D8MU you get € 10 free parking money.;5;2016-08-02;3.22;0.7264;positive
873;Sari Tommiska;Great and easy, and no need to pay unnecessarily extra, I recommend! Free parking with code J39B (10e);5;2016-08-02;3.22;0.8883;positive
874;Henri Laitinen;For this parking money 10e code JUNH, please! :) Absolutely awesome app and parking couldn't get this easier. I recommend!;5;2016-08-01;3.22;0.9435;positive
875;Esko Mäenpää;The best parking app you can find. With code 389C you get € 10 free parking money!;5;2016-07-31;3.22;0.8313;positive
878;Jari Lusikka;With the code ZQLB you get € 10 free parking.;5;2016-07-26;3.22;0.5106;positive
879;Kirsi Söderberg;Great app and easy to use! You get 10 euros for parking money with the code 53RY;5;2016-07-26;3.22;0.807;positive
881;Sari Kouhia;Tested in Helsinki. Very easy and works. You get a free 10 e parking with the code M62p.;5;2016-07-25;3.22;0.7574;positive
883;Aleksi Böckerman;Free parking time with 6K9W code;5;2016-07-22;3.22;0.5106;positive
885;Googlen käyttäjä;Free parking with U9DM code!;5;2016-07-14;3.22;0.5562;positive
887;Juha Viheriäkoski;€ 10 free parking money YOUR PROMOTIONAL CODE NRC6;4;2016-07-12;3.22;0.5106;positive
888;Jenna Järvinen;free parking time 10 euros with promotional code MME7;4;2016-07-10;3.22;0.5106;positive
889;Heidi Tabletti;Paypal payment by credit card in addition please ...;4;2016-07-10;3.22;0.5994;positive
890;Timo Elomaa;Works for multiple cars. Easy to add. 10e free parking with promotional code QNPD;4;2016-07-08;3.22;0.7351;positive
891;Tero Mantela;V87F Free parking time at ten;4;2016-07-06;3.22;0.5106;positive
893;Tino Saarenpuro;€ 10 free parking money with code: WPZ3;5;2016-07-02;3.22;0.5106;positive
894;jani ovaskainen;Code HQ3B 10 euros for free parking.👍;4;2016-06-21;3.22;0.5106;positive
896;Agakonna;With the code NJVH 10 € free parking time;5;2016-06-15;3.20;0.5106;positive
898;Juha Niemi;Download the app and when you log in put that code FLRR so we get both 10 euros free parking time;5;2016-06-14;3.20;0.5106;positive
900;Tony Kärki;Good and handy app! 7G74 code 10e free parking time!;5;2016-06-09;3.20;0.7772;positive
901;Kyösti Sipilä;I didn't know parking was so convenient nowadays. Works great in Helsinki. Use € 10 free parking with code: UXWW;4;2016-06-08;3.20;0.8126;positive
903;Sami Joensuu;You get € 10 free parking time when you register with code XDDY;4;2016-06-08;3.20;0.5106;positive
905;Leni Järvelä;Seems good! Free parking time with code R2FX 10e!;4;2016-06-02;3.20;0.7772;positive
906;Googlen käyttäjä;This yes works like that famous train ... you should definitely download and give the code C8QE so you can get your top 10 € free parking money right away!;5;2016-06-02;3.20;0.906;positive
909;Jaakko Väisänen;Here is promotional code 5491. You get your first parking for free !!;5;2016-05-27;3.20;0.5972;positive
910;Hannu Haapala;Nickname: Buttons on ice today with Tays' inoperable ticket machine! Code XMKVQ you get € 10 free Park.;5;2016-05-25;3.20;0.5562;positive
913;hammasharha;Use the code above to get € 10 free parking money! Really good and convenient app;5;2016-05-20;3.20;0.7773;positive
914;Laura Lakua;First impression promising. You get the first 10 euro experiment with the code 1NLM;5;2016-05-18;3.20;0.5574;positive
917;Tuula Hellsten;Code 53YS free parking time for € 10.;4;2016-05-16;3.20;0.5106;positive
918;Tom M.;Convenient, the Parkman sticker came in the mail within a few days. Ten free parking times with code S7ZSQ during installation.;5;2016-05-12;3.20;0.5106;positive
919;Kimi K;10e FREE PARKING: YOUR PROMOTIONAL CODE: TXZY;5;2016-05-09;3.20;0.6166;positive
921;Teija vänni;With code: 7MC4 gets € 10 free parking time.;5;2016-05-01;3.19;0.5106;positive
922;Mikko Heikkinen;Very good program! I recommend to everyone without reservation.;5;2016-04-27;3.19;0.7171;positive
925;Kari Pesonen;Enter code 9URT You get free parking time. And besides, the Parkman website also directly and clearly states the side costs (0.49 c). I recommend.;5;2016-04-24;3.19;0.8176;positive
927;Olli-Pekka Kurppa;A working app! Use code 4JDV to get € 10 free parking time.;5;2016-04-22;3.19;0.5562;positive
928;Sam P;€ 10 free parking money with code H5P5 Well works and quick introduction, I recommend!;4;2016-04-21;3.19;0.8016;positive
929;laura lehtola;Free parking money with 9ZNV code;5;2016-04-20;3.19;0.5106;positive
930;Victor Micordia;Discount code (10 € free parking time) XLF8;4;2016-04-20;3.19;0.5106;positive
932;Kari Viitala;With discount code 84HM free parking time for € 10.;5;2016-04-14;3.19;0.5106;positive
934;Juuso Haarala;Great app! With the discount code URZY you get € 10 free parking money.;5;2016-04-12;3.19;0.8268;positive
940;Aune Kotalampi;Easy, simple and clear. Very good.;5;2016-04-03;3.19;0.8268;positive
942;Sami Kaitamäki;€ 10 free parking time with code: NFJ8;4;2016-04-01;3.19;0.5106;positive
944;Tommi Mikael;With discount code VQU8 10 € free parking money!;4;2016-03-31;3.19;0.5562;positive
945;Anssi Mäkelä;Free parking time with code: 2EUB;5;2016-03-30;3.19;0.5106;positive
946;Katri Ojanen;A really handy app! There are never any coins involved, but the cell phone is .. and with that, the parking is successful. Hopefully it will work just as well in Jyväskylä, Helsinki and Turku in the future.;5;2016-03-23;3.19;0.9134;positive
950;Googlen käyttäjä;With code KLZ2 you get free parking up to € 10. :-);5;2016-03-16;3.19;0.6808;positive
954;Johanna Wallenius;Code ME3T next parking free (up to € 10).;5;2016-03-06;3.19;0.5106;positive
955;Googlen käyttäjä;Excellent service, ease of use and receipts for parking are conveniently emailed.;5;2016-03-03;3.19;0.7351;positive
956;Teemu R;Code 10 € free parking 1QC6;4;2016-02-27;3.19;0.5106;positive
958;M V;Free parking with code EPQ1;5;2016-02-26;3.19;0.5106;positive
959;Jani Lehtinen;Works. Promotional code AU88, with which you get € 10 free parking time up front!;5;2016-02-26;3.19;0.5562;positive
960;Mikko Halonen;next parking free (up to 10 €);5;2016-02-25;3.19;0.5106;positive
961;Veli-Pekka Palonen;With code VR7H you get € 10 free parking.;5;2016-02-20;3.19;0.5106;positive
963;Janne S;Free parking up to € 10!;5;2016-02-16;3.19;0.5562;positive
967;Jussi Tolonen;With the ST6AQ code you get € 10 free parking.;4;2016-02-04;3.19;0.5106;positive
970;Just Rise Up;Code UPJAS € 10 free parking;5;2016-01-25;3.19;0.5106;positive
971;Martti Kainulainen;Works great at least in Lahti and Helsinki, certainly elsewhere. You have to keep track of how much you end up saving in terms of fees, but certainly to some extent when you no longer have to pay for more time than you really need for security. You get free parking time with code ZGL5;5;2016-01-20;3.19;0.8978;positive
979;Juha Matikainen;I have spent years and still satisfied, no need to carry coins😁;5;2016-01-03;3.19;0.5574;positive
981;Juho Helminen;Glorious!!!;5;2016-01-02;3.19;0.7249;positive
983;Esa Ranta;10 euros parking money with SGMF code, please! Satisfied for the fourth year ...;4;2016-01-02;3.19;0.6588;positive
985;Petri Tuomioja;Works like a train toilet! 😊;5;2016-01-02;3.19;0.8313;positive
986;Marko räikkönen;Very good. With code HQ42 free parking time 10, -;4;2016-01-02;3.19;0.7574;positive
988;Timo Lehti;Parking in Helsinki and Tampere has been much easier. That is, with coins and parking tickets fluttering. In addition, the parking time can be extended with a few clicks. Easy to set up: an app for your phone and a parkman sticker on the windshield. When approaching the parking area, turn on the phone's gps and parkman app to rotate. When a parking space is found, it chooses the parking time in hours and minutes ... There really have not been any parking fines with Parkman.;5;2016-01-02;3.19;0.6908;positive
990;Leo Virtanen;Works on a 5/5 LG G3 phone and has been a great help when parking in Helsinki. No more needing to carry coins with you to get your car parked.;5;2016-01-02;3.19;0.6808;positive
991;Jari Alanko;Promotional code: XJ58 10 free parking 10 euros;4;2016-01-01;3.19;0.5106;positive
996;Googlen käyttäjä;Very great, domestic application! No need to carry coins with you, and billing works directly :) Significantly better than your competitor EasyPark! Should this somehow be integrated into Oulu's Kivisydän park);5;2015-12-26;3.19;0.865;positive
998;Janne Nikanto;Great app!;5;2015-12-15;3.16;0.6588;positive
999;Jani Rajala;Code Gulf € 10 free parking money;4;2015-12-10;3.16;0.5106;positive
1000;Korhone94;A7ZQR € 10 free parking;5;2015-12-08;3.16;0.5106;positive
1003;Rey King Sharif;F69F € 10 free now!;5;2015-12-06;3.16;0.5562;positive
