ind;userName;content;rating;date;reviewVersion;compund;sentiment
3974;Træplejeren;With one vehicle, it works great both here and abroad.But if you have a trailer with you, which must be put in a separate place - a car with trsiler spaces is extremely rare - then only one part of the truck's parking can be done in the app, while you have to grab a vending machine or call in to pay for the other.It's inflexible!Relatively many craftsmen bring a trailer to work;3;2021-02-27;15.17.1;0.6114;positive
3975;Faurholt;I use 2 debit cards ...Work and private.I can not use that, in their App. Then I have to pay for a business deal.In addition, they take 15% to manage the parking lots. Therefore, I have the choice to use PARKPARK, which can manage 2 cards, has just as good coverage, and is cheaper. 🙏🏼😁;2;2021-02-24;15.17.1;0.6705;positive
3976;Superincommunicado;Experienced twice (Odense P-hus slotsgade and Koldinghus)-Park the car- Turn on the app-The app shows the wrong region: / You can not just trust that the app retrieves the right region / zoneYou always have to double check and this causes the app to lose its reliability and value;2;2020-12-13;15.14.1;-0.7271;negative
3980;Moulde;Dear EasyPark How unfortunate that you treat your customers the way you do. Hidden fees, no customer support, (unless you apparently make a bad review), blame the GPS on the phone so people end up paying for parking AND get a huge charge thrown in your head and when you complain throws in all the responsibility from you, for “it is not you who issue parking fees”. In addition, you will not stand for any interviews when it is pointed out that you treat your customers insanely badly! It is satme too poor when in some cases you pay TWICE as much for parking through your app.;1;2020-12-08;15.14.0;-0.9091;negative
3981;Smild77;Love your app, but do not understand you are making an update, which deletes your information, so you have to enter the number plate again before you can start parking, I am glad I only have 1 car to enter again.;5;2020-11-28;15.13.1;0.7935;positive
3983;mjacoto;Hi EasyPark,Is it possible to have the app visible in the carplay screen? It would be great to start/stop while the iphone is still connected to carplay 😀;5;2020-09-28;15.11.0;0.765;positive
3984;Lukas Bach 4242;Their app gives you wrong GPS locations that you think you are choosing the right place but end up paying in the wrong place.Got a fine of 750.-Their caseworker was flabby and unfair.;1;2020-11-26;15.13;-0.8462;negative
3986;Victor Astrup;Have otherwise been really happy with this app, but when I discovered that you pay significantly more when using the app ctr. by drawing a physical ticket I stop from d.d. with using it. It is simply SO poor and total bottom capture 🤬;1;2020-11-16;15.13;-0.8678;negative
3987;Søren Gjøde Fabricius;Unfortunately only 1 star, as I thought it is very mysterious you everywhere have to pay about 4kr more per hour than if you use short payment in the machine.Wondering why this is so ???;1;2020-11-13;15.13;-0.5171;negative
3988;tosima49;Got probably a sour regurgitation, as I have twice experienced that when holding in for example Fields and Frb. The center will be deducted DKK 7 on top of the parking fee each time. Hidden charge. The other day I parked a block, which cost DKK 7 + DKK 7 on top of the parking fee. Moreover, strange cryptic bills in transmitter.But otherwise very easy and clear app, which I have been happy with.;3;2020-11-01;15.12.1;0.8251;positive
3991;SimonK97;Had always been well satisfied with EasyPark, but their camera parking did not detect my car, and now I have been sent a bill with an administration fee. EasyPark refuses to admit that their system is not working;1;2020-10-28;15.12.1;0.5647;positive
3994;cazaa;Completion of parking does not require confirmation, which means that you can easily complete a parking by mistake. Most of all, it seems like a decision to ensure EasyPark more parking fees and thus greater earnings.;1;2020-10-21;15.12.1;0.765;positive
3995;alojaloj;Parking costs NOK 22 per. Time in Bruns Gallery in Aarhus. I paid 126.50 for 4 hours 36 minutes. This is much more expensive than 5 hours in the vending machine. I would not recommend this company. It is too expensive. Cheating;1;2020-10-18;15.12.1;-0.6917;negative
3997;pia5894849;Experienced errors on the app several times, which I can read that several also have. You use the app, but even if you set an hour off, it suddenly selects only 1 min, and does not give notice of this or a message when it expires, which results in fines. It should be quite easy to fix, at least to let you know if it can really be true that you have only chosen 1 min ... However, you disclaim all responsibility after you have written to you But it is of course a super smart business model that ensures more fines, and unfortunately the competition is so limited that you are often the only option. Super annoying customer experience though;1;2020-09-25;15.11.0;0.9284;positive
3998;Himmeldatteren;The app is confusing and confusing to me. I wish it was simpler and in a calm layout. It seems very messy to me and has already cost me a fine of 790 kr. I am aware that it is my own fault, but it could easily be more foolproof.;2;2020-08-23;15.10.0;0.7346;positive
3999;RodL59;This is the third unfair fee that I received while using this app. In the last two cases I double checked the location, date, time and number plate. After parking I even received a notification that the amount for the parking was about to be charged from my card. When I returned to my car I found a parking fee, registered a few minutes after I had parked my car.;1;2020-09-03;15.11.0;-0.5574;negative
4003;SvendsenJ;Now I automatically remove payment via my card - checked price for parking in the vending machine before departure: 88 kr, but could not pay due to registration of cardWas deducted for NOK 113.Reason: at the exit 4 minutes had passed by the next hour.So that :(;1;2020-07-21;15.9;-0.5277;negative
4004;Rlje;I have been using EasyPark for a while but have experienced that the parking does not start when i start the parking timer (serval times) Last week that resulted in me getting a ticket (two colleagues saw me start the timer (2 hours) but when I opened the app after parking (1,5 hours) it was not set anymore). I would be very careful using the app.I have contacted customer service however they said that I did not start the timer only that I opened the app (why open the app and not start the timer?). I explained that two colleagues saw me do it (and that they would be willing to testify) but still no help. EasyPark trust that their system is working perfectly and that it could not be a error on their side, so no help from their support team. I will have to switch to ParkMan hope that is better.. :-(;1;2020-07-14;15.9;0.963;positive
4006;rbrogger;Not surprisingly, the EasyPark App sends marketing via notifications without prior active acceptance.;1;2020-07-06;15.8.1;-0.6834;negative
4009;klxxxxxxxxxxxxc;The app is free but ends up costing DKK 795 for a fine due to errors :(;1;2020-06-13;15.8;-0.5574;negative
4011;pokdujn;Put the clock forward during an ongoing parking, everything looked okay. Unfortunately there was a fine in the car anyway when we returned. Which, of course, I knew was a mistake. But the App had suddenly "forgotten" the new time that had been set. I therefore wrote to them but was just rejected. So be very careful with this company, they abdicate ALL responsibility despite the fact that it was their app that failed.;1;2020-05-24;15.6;-0.8769;negative
4014;Racefun;It costs 5 kr to get a receipt by email, quite expensive and unnecessary cost.No longer uses easypark as other p apps offer free email with receipt to the accounts. Use f.els. OK instead.;2;2020-05-16;15.6;0.7378;positive
4015;olebjoern;It comes with a message about no internet connection.It happens wherever I am even when I am on Wifi.Together problem for my wife;1;2020-05-09;15.6;-0.5994;negative
4017;coffee bar 12123;I’ve just got the fine between 10 min-gap of continue the payment. It would be great if the app can remind us when we have 10 min. left or something. Thank you.;3;2020-04-13;15.4;0.8126;positive
4019;MunroRaymaker;Very easy to operate and good integration with other apps, eg my Volkswagen app.It's pretty cool you can search in the area you have to park in and see probably available spaces.Only problem I have experienced is that my parking once in a while ends by itself after 1 minute. Have experienced it several times now and so has my wife. Unfortunately, she was fined for doing so when she thought she had parked and the wheel was pulsating in the app. It had just registered a minute again. Yours sincerelyJens;4;2019-12-27;14.6.1;0.7574;positive
4020;Claus@1108;Tried to activate the account. But every time I got the message "oops something went wrong, check phone number" has checked and it is correct.;1;2020-03-12;15.2;-0.5719;negative
4022;BellinreP;2 out of 4 times I have received a fine, despite notification of start and end and reservation of amounts in my account.These are the places where you just drive in and it all has to happen automatically. Mega smart IF IT THEN WORKS.;1;2020-03-10;15.2;0.5423;positive
4024;Maløjn;I wanted to extend my parking, but I did not succeed, EasyPark reserved the money on mobilepay but the parking was not extended, and now there is an open payment in mobilepay that can not be deleted and I can no longer use mobilepay in easypark. 😒🙁;3;2020-02-24;15.1;-0.8202;negative
4025;mscfw;When you try to activate the parking expiration reminder under settings, the app shuts down. Quite annoying if you are one of those who always forget to stop the parking when parking for a shorter time than expected. Otherwise very intuitive and well-functioning app.;3;2020-02-11;15.0;-0.7264;negative
4028;Bellalucy1234;Would not recommend this app at all, make the smallest typing mistake DKK 890 in fine for having made a spelling mistake at number plate 👎🏻;1;2020-02-05;14.8;-0.5873;negative
4029;Rasmus DKK;And they use debt collection methods even though one has paid. Bad style. And then they try to delete bad reviews. Tsk tsk;1;2020-02-03;14.8;-0.8591;negative
4031;Hemmje;Have not used the app for several weeks. Now I check the battery on my iPhone and your app has used an average of 11% of my battery over the last 7 days. To fix this annoying problem please;2;2020-01-24;14.8;-0.5461;negative
4032;Den korrupte;Got my second fine from Fields now (the first one I got refunded), so I also expect it to happen with number two. However, it is annoying to have to spend time on it. Have written to Easypark, but they say it is not their problem, which is really tempting as it is obviously their app that does not register the "automatic" camera parking ... Update 21 / 1-20: And yes, now I got the second fine canceled. Easypark has chosen to "solve" the problem by disabling the camera parking in my app .... so I will take care to trust that one's parking is registered as they obviously can not make the app work.;1;2020-01-21;14.8;0.8907;positive
4034;676897678;The app is really good and I have been using it for years. BUT now I suddenly can not turn on "warning when leaving the parking lot". On trial, the app crashes with a hollow drone. Get it fixed now!;3;2019-12-04;14.5.1;0.605;positive
4037;MeyOne1;Super nice with license plate parking in Bruuns in Aarhus, but lacks automatic connection to Cinemax Which gives a discount on parkingI'm looking forward to it :-);3;2019-11-30;14.5.1;0.743;positive
4038;sikker hjemmeside;App does not work with camera parking! Do not park in parking spaces where EasyPark is responsible. Activation is required in the App, which is not possible on site when parking. I spent 13 minutes getting the App to work and had to run again. It subsequently cost a fee of 310kr, for non-payment for 13 minutes! Oddly enough, after the date when the fee was sent, I could activate camera parking in the App, perhaps an update has been made afterwards. I can recommend APCOA FLOW, which works perfectly with best usability.;1;2019-11-28;14.5.1;0.9298;positive
4039;1423Victor;Super app 👍🏼Will we see it soon on apple CarPlay ??;4;2019-10-27;14.3;0.644;positive
4044;Box hero;We have received several parking fines because the same parking space can be divided into different fields. Or because the location service picks up another parking space. There is no point in complaining. You have to check for signs that hang far away. So “Parking Made Easy” is somewhat misleading. It should be called "Paying and Paying and Paying Made Easy" ... because that part works pretty well. Dear Happiness-MajaIt is simply not good enough to blame the phone. When users receive fines even though they have demonstrably paid with the app, then the TOTAL SERVICE DOES NOT WORK. And everything else is just what is important to the user. It should not be difficult to understand. You should make sure that there is only one zone in each place for the location service to work. You have to work with the phone instead of making leg braces for the user. It would be parking made easy.;1;2019-10-31;14.3;0.827;positive
4048;Millamor1975;Miserable app that has no control over where you are so you end up with a fine even if you followed the instructions.;1;2019-10-01;14.1;-0.5574;negative
4052;Martin Preus;Used the app in Germany and it was just super easy.(Remember you may need to put a piece of paper in the windshield that says EasyPark. Then at the parking guard you paid via the EasyPark app).;5;2019-09-16;14.0;0.5994;positive
4054;runebuje;You can not just enter the four digits on the P sign or scan a QR code on the sign, instead you have to move around the card and guess if you have hit correctly and then check the area number afterwards. When you are not familiar with the place, it is tiring to have to look around for intersecting street names, etc. to be sure if you have bought correctly. In addition, the license plate entry could be more intelligent, I typed my number plate with the spaces it has and was told that it was the wrong format. The company's P sign also does not clearly say that you can park for free for a period, some locals had to tell me this. On the sign, parking is allowed with a parking disc for a maximum of two hours, parking for a fee for a maximum of two hours. What the hell does that mean? Now write what you think, for example two hours with a parking disc for free and in addition two extra hours against payment in the app - or what it really means !! Based on the media's coverage of the P companies' lack of forbearance and coolness, I am not comfortable with that kind of guesswork. 🙁;1;2019-09-08;13.9;-0.5938;negative
4055;Hjgihjglbjbknjjj;I do not think I can see that you risk having to pay double for parking when using your app. Sure, it's easy with the app, but paying DKK 9 instead of 5 each time is a damn big difference. 😡 It should be clear, just as it should be in the parking lots where you can use your app. I do not remember seeing it anywhere and I can not find it in the app. Then you will kindly refer me to where it says, here I would like a link.;1;2019-09-07;13.9;0.85;positive
4058;JulieVJ;I have unfortunately experienced that it has stopped and have unfortunately received several fines😕😕😕😕;1;2019-08-21;13.8;-0.9169;negative
4062;Kuhlmann666;Do not rely on the GPS signal.You risk both parking fees and payment for parking. Tangles fraud;1;2019-08-10;13.7;-0.7096;negative
4063;AndersUC;Has worked flawlessly in the past - but after the latest update, it stops my ongoing parking every time I open the app. Smart business model to be able to print more fines maybe? Get it fixed now!;1;2019-08-10;13.7;0.5175;positive
4065;annehindkjaer;Good concept. Just make it all a lot easier 😊;5;2019-08-08;13.7;0.8934;positive
4066;mr. Nikal1358;GPS location does not work optimally. I have been fined and Easypark is not responsible for the error in the app.Camera registration does not work. I have paid kr199 for parking in a shopping center for 24 hours.;1;2019-08-01;13.7;-0.6832;negative
4067;Findshirleygerber;Hi, I have just tried the app and almost got a fine :) which was not fun. It was not intuitive at the spin to set time screen. Where you have to set the time to leave but when we park our car, I don’t think so we have a planned time to leave, we just plan to pay for the duration we park, that’s it. For your considerations and improvement, hope it helps.;4;2019-07-24;13.6.1;0.8926;positive
4069;Madley.;As a first time user you can see a f .... "parking confirmation", what f ..... is it. Have you paid..no not yet ... but do not want a fine for not paying. The app is slow so one press becomes more before you get alerts about sent confirmation .. 5 kr each. It is not OK that you do not have to confirm anything before a fee of DKK 5. And then due to bad app / proven wait time ... In addition, I have a fee of DKK 5 on a receipt, where does it come from? Does e-mail now cost money and then with a link to pick it up yourself and not a receipt ... can you charge for it? "Receipt fee without receipt"  Then there is a fee for "transactions" fee, may have more. That is probably normal, but should appear in the parking confirmation and approval of parking. You then give me a discount in creating a membership.I could have just paid on the spot without being a member. Will a member's contingent come later? Recommend to others: NO ....Creative fee: YES ...Could wish me: Fair play ....Suggestion: Now make a fair transparent fee and not as many as possible ...;1;2019-07-18;13.6.1;0.9276;positive
4071;systemfejl;Due to the fact that there is a number plate reading somewhere, you must register your Dankort. Since I could still pay with mobilpay, I knew right away if I had paid. Now it says that the bill is sent to EasyPark. Now I do not know if I should do further to pay my parking fee. And I can not find is place where I can read about it. That's bad information. That's why I're changing system;1;2019-06-30;13.5;-0.6124;negative
4072;Joergensen_rene;Please note: Two parking spaces right next to each other, may have different area code and the app does not ask to confirm the area code !! So do not rely on your GPS or App. Pay in the parking machine and do not support EasyPark And there is no dear mother in the wrong setting!;1;2019-06-26;13.4.1;-0.7592;negative
4073;svindler app;Scam app. My Dankort has been used twice in two parking cases such as where my car has never been parked. Apcoa maintains that I have stayed there and I have not had my payments refunded.;1;2019-06-25;13.4.1;-0.5719;negative
4079;Emilio Agiula Sanchez Estevez;Hi, Do you plan on supporting apple carplay in the near future? It would be great to be able to find, start and stop parking through the infotainment system in the car.;4;2019-05-09;13.1;0.7003;positive
4080;Hans2222222222;Parked yesterday and added Easypark. It was DKK 30.2 min later I found out that parking was free (sign v parking machine). This was confirmed by staff at a nearby store.Of course the parking stopped, but this should not be able to take place at all? Update 2019-06-14 after response from Easypark: I orientated myself on the only P-machine which otherwise stood right next to it (machine from Q-park. Easypark area 3481). It says ‘tariff Monday-Friday 0800-1700 12kr / h’. Now it was Sunday at 2pm, so it's outside of payment time, as far as I and the businesses around interpret it. Is that completely wrong?;3;2019-06-14;13.4.1;-0.6428;negative
4084;Gebyrgrib;Parked on østerbro and the app said the price was zero kroner.- it turned out when we got back to the car that Europark absolutely did not agree and we had to pay 750kr in fines. Easypark will not compensate even though they advertise that you can be safe when using their app. 👎🏼 As can be seen from the answer, Easypark thinks that it is about the app finding the wrong area code .... it does not fit, I have a screenshot with the correct area code and zero kroner in price, which I happened to take that day because the price was zero kroner in the app. - so the answer below just makes me more aware that ParkPark is my new parking app in the future;1;2019-05-26;13.3;-0.6229;negative
4086;MalouluP;Not during this parking, but have unfortunately experienced that it has gone in the wrong area no. so on one occasion I have been fined despite having started the app and in good faith paid for parking. Sad and felt powerless;1;2019-05-11;13.1;-0.8462;negative
4088;BodilLR;The app is easy and quick to use, however, I am annoyed that I always get an old closing message up, from the last parking when I open to a new parking, e.g. 14 days later: “Parking is now complete” ?! And yes, it also came at the former parking lot. And then the original App color was excellent! Now you will look like E-box and be more reddish than purple.;4;2019-05-01;13.1;0.9018;positive
4090;evevvvfnfkflzofvrvf;I have used the EasyParks app for a long time and it works well, but I think the price is annoyingly high. Especially when you just park for a short time, DKK 4 + tax + 15% is too much. I have now picked up PARKPARK, where you just pay the actual parking fee and no fee. Great with much needed competition!;3;2019-05-05;13.1;-0.8217;negative
4092;Bookreader99;Super easy to use app. And saves money compared to buying a ticket past you usually only pay the actual parking time.However, misses being able to choose start time. I often park in places where parking time is eg 9-19. I meet at 8 am and do not have the opportunity to start P at 9. Therefore pay for a free hour.;4;2019-03-29;12.7;0.7243;positive
4094;C T Grrum;Park and activate - then you are free from fines. That's how it should be. BUT NOT WITH EASYPARK! When parking in the basement of America Square, there is also ground floor parking, and with EasyPark you get no warning that there are different owners. You will be allowed to both pay for your parking and you will be fined !!! And EasyPark is 100% smelly indifferent😡🤬👺 Good luck to you who take the chance with the EasyPark app - you are overconfident or have too much money.;1;2019-04-15;12.7;0.9249;positive
4095;Captain Fusion;Terrible experience, I registered parking in the fields but after leaving the parking lot with the car it was not registered as out of the square, so after driving home I had to try to drive back to the fields and drive in circles to get it to register finished parking, but without success. So now I'm home again, with the car in the garage, but keep on the fields and get pulled for parking! Terrible upbringing that I do not need to suffer in my life.There is no support and help to get, so have to wait until one day I can call in and hope they do not insist that I have to pay for their cheating.;1;2019-04-14;12.7;-0.8272;negative
4099;Jacobbrygger;Your payment period is a mess. You can not change payment method or delete payment information without having to contact you and have closed your account.I want to use Applepay, but it is only an option if you set it up the first time you use the app. Something poor;2;2019-03-27;12.6;-0.6956;negative
4100;tommyandersendk;Hey Easypark, Happy user of your app, but have a wish for improvement: In the menu item My Parking under History, you get a list sorted by Day, and you can see the Zone, Time Period and the Car's Number Plate, but unfortunately not the amount that the parking has cost. I get my parking fees refunded and it is very hassle to have to go into the details of the individual parking to find a certain amount in the overview. Could you not add the P-amount to the overview - possibly. just in the line just after the time period (or on a separate line)? That would be a super addition 👍👍👍 Vh, Tommy;4;2019-02-23;12.5;0.9455;positive
4103;Frank Per;Miserable app - which at times cheats people (via gps) to choose the wrong parking zone code. Which then entails a fee of DKK 795.It is well known among many that it can also change the parking code and thus the control fee. Miserable customer service with children who know nothing and seem completely blank on everything you ask for.;1;2019-03-05;12.6;-0.8807;negative
4105;Kim Vittrup;It would be a huge advantage if you could link more credit cards to your profile so that you do not have to log in and re-create all the time.;3;2019-03-01;12.6;0.7346;positive
4106;Riina_Holm;I discover when I open my mobile, which has been closed in my bag, that I have paid DKK 24 for a parking I have not ordered? I'm at work on my bike and have pretty much not used my mobile the last 2 hours. How can it happen??;1;2019-02-28;12.6;0.5775;positive
4108;TheBestBorg;It just shows EVERYTHING about the parking company greed to charge $ 5 for sending a fucking receipt to an email account. I call it theft. I do not have to pay for a receipt when I buy at all possible webshops. I demand my receipt but I'm not paying for it. I HAVE paid for the parking Tumper. Meeeen I can log on to your website and pick up the receipt. Then why not write it in the App greedy beasts. Excuse my many Nouns - Parking companies just make me extremely angry (shut up how many times have I been cheated on by you);1;2019-02-21;12.5;-0.9299;negative
4111;suneschandorffnørst;I have tried several times that I have placed the disk on the app, then closed it. Sometimes my parking continues relentlessly, other times it closes down along with the app.That was the second scenario that happened to me tonight. I live in Copenhagen and always park my app when I am not parking at my address.I do not mind paying small amounts to park in Copenhagen, but I think it's a shame to receive a fine when you have only been in one place quite quickly, and you are in the belief that you have paid for your parking. In addition, it is an infinitely bad idea to make a power button, which is also the power button on an app intended for touchscreens! Your developers have made a huge noise.;1;2019-02-12;12.4;-0.722;negative
4114;thjhfjjtugikcftjvfghccj;Wildly expensive - and super poor services😂;1;2019-02-06;12.4;0.5719;positive
4118;Dicota_Spring;Seems really good, however, I would like that position determination was better or that it was not necessary with such an accurate indication of place!;4;2019-01-11;12.2;0.8906;positive
4119;Kurt Povl;Have used e-park all 17 and 18 super! ♥ ️ Kurt Povl;5;2019-01-28;12.4;0.8553;positive
4123;Peter Frische;Good App too bad that you do not have an agreement with American Express. It's annoying that I can not sign up for company card AM;3;2019-01-25;12.4;-0.7121;negative
4124;smstabernar;Bad when you turn on your app and it says p is now stop so yesterday or last week what happens ???;1;2019-01-22;12.3;-0.7383;negative
4128;MortenKP;I live in Copenhagen, and have used Parkman for three years, without getting a single fine. I have to park one day at an event where only Easypark can be used, so I download that app. Since I like the graphic layout and expression in the app, I end up deleting Parkman and switch to using Easypark, I should never have done that, within a week I get two parking fines because the Easypark app has my car's location is wrong. I contact Easypark and am informed that it is my own responsibility to check that the app has registered the car's location correctly, which it basically is, but after using Parkman for three years and never experiencing any problems, it's not part of my routine to double check. So now I've switched back to Parkman, which I've never bothered with.;1;2019-01-19;12.3;0.663;positive
4129;Tina Frislev;Absolutely amazing.;5;2019-01-16;12.3;0.624;positive
4130;foots;I find too often that I stop a parking lot when I want to turn and extend. And I dream of one:- Yes, I want to stop the confirmation buttonDo you want to undo the stop button that is active for 5 seconds, for example Otherwise happy!;4;2019-01-08;12.0.1;0.8122;positive
4131;esbenr;But today it had logged me out. It's just super poor UX.What's worse is that today I had to park on Grønnegade in Aarhus. You can not use easy park for this, because the spaces are not registered, even if the signs say pbillet required.Just finds another parking app.;3;2018-12-27;12.0;-0.7235;negative
4133;Brydkoden.dk;You have to create several times even if you have created. Customer service seems totally incomprehensible that it should be a problem. And easypark creation is unnecessarily cumbersome to complete. Parkone is clearly the fastest and easiest to create. Wondering if they use and test their own App?;1;2018-12-28;12.0;0.8442;positive
4134;besværlig park;When their vending machines do not work, you have to download the app and spend time on it. Takes 30 sec they write ?? Closer to 30 min. It is totally unmanageable and you have to stand and enter more electricity. Less his entire resume. And as if you do not have plenty of apps on your phone. What makes shit park think you want more of them just to park for an hour and stand and fight freeze while you have to spend a long time filling everything on their " light ”app. Total poor service just because their shit does not work. 75% of their parking stalls were also vacant. So there must be a lot of people who have the same opinion .... parked without paying self as you could not be allowed to pay without taking their shit down, and troublesome park, that damn no one bothers to spend time on !! Then you can park somewhere else, they would probably say. Others will say, get your shit done and be a little customer friendly the hours it takes until you get your vending machines done. You almost pray even if the ordinary citizen gets furious at the guards and they risk having a very uncomfortable day. So a rating of troublesome park = could one give minus stars got in it, and poor your p guards with the policy you have for days. Clearly some get their noses broken because of you. Sad but true !!;1;2018-12-27;12.0;-0.9418;negative
4138;Gyrup2;I use the app on a regular basis and have never had problems to date. Easy to use, easy to extend the parking time and all in all just EASY;5;2018-10-31;11.5;0.908;positive
4141;Hansen.7777;This is crap. If you do not park yourself, you can not turn it off. And if you get free parking for eg the cinema, you can not get money back afterwards. 0 stars. Has cost me 69 kroner for a free parking. And then they get a star anyway. Otherwise you can not rate. It is also an ommer.;1;2018-12-10;11.7.1;0.6124;positive
4143;makolle;The app does not take into account 30 minutes of free parking on Edvard Thomsens Vej in Ørestad !!!;1;2018-12-01;11.7;0.6341;positive
4145;Peter G. Larsen;The Empire of Evil. The kings of greed. Cheaters and fraudsters. I can not say it simpler;1;2018-11-23;11.6;-0.9246;negative
4146;Joe808027;It no longer works? I've been happy with this app, but it apparently doesn't work anymore. It sends me on to Mobile Pay to pay, but when I come back again I get the message Time Out Error. Æv.;1;2018-11-20;11.6;-0.6124;negative
4151;Super4217;What a piece of shit and a scam!Tried normally to add my company credit card so I can pay as on all other apps with either private or form cards.Then I have to enter the phone number and e-mail first, which means that I then wait for an e-mail to arrive. It does not, but 30 minutes later I get a call from a lady trying to sell a large and inappropriate scam. Instead of just adding my card, I now have to subscribe (never in life) and even worse then I will get an invoice to be paid every month. If you have ever worked in a large company, you know that as an employee you do NOT want an invoice that takes months to get paid, you want to pay with your card because it is efficient.So all in all, it was a finding that:-EasyPark does not think about the customer but about their own wishes- EasyPark should change the name, there is NOTHING easy about their app- The Parkman app is necessary if you want two profiles- EasyPark should be ‘disrupted’ by someone who can deliver a smart product, and then they are out of the market in 2-3 years. So EasyPark was quickly uninstalled and Parkman is instead the app everyone should use.;1;2018-11-03;11.6;-0.871;negative
4154;Christian Chr;I’ve been super happy with the app overall. But ... the app has dropped out and only works in between the last month's time ... and when the app is "down" then you can not get through to customer service and find out why or get info about when it can be expected that the app will be functional again. It's super annoying as I was otherwise happy to use Easy Park. I have lost confidence in this app.;1;2018-10-29;11.5;0.9584;positive
4157;Btotheone;I have had a very unfortunate experience with the app’s registration of the location, which resulted in my parking time starting in the wrong zone and thus a parking ticket. The speed of the registration of which zone you are in, and the ease of use in that you become aware of a possible incorrect registration while you are on the go, I consider to be extremely poor compared to other parking apps. In that case, there was no question that I had left the car or that I had otherwise made a remote registration. It was just that the app had not managed to register my location correctly (despite the fact that I always give it some time when I open the app) and that I was not aware that it had not registered it correctly. The parking ticket was my mistake and therefore I paid for it, but I definitely think that the app can handle a software update that makes it faster to register the location, as it takes a long time. Again, this is alone compared to other parking apps.In addition, one could consider whether the usability of the app should be updated so that the user can not avoid seeing or getting checked that it is in the wrong zone that is registered.;1;2018-10-24;11.5;-0.7725;negative
4158;12cma12;Good app design with a focus on what is important to the user.;5;2018-10-23;11.5;0.5719;positive
4159;AdAd77;Miserable app .... miserable company. Inaccurate GPS, resulting in fines. Then you might think that there was some understanding on the part of the company, but no, you just send more charges. Simply the biggest cheating company in the country ...;1;2018-10-24;11.5;-0.904;negative
4161;ål 🧐🧐;It's too bad when it says on big signs that.you drive in the area parking 32 53 and park and put parking to and go from there and get a parking ticket. and then it says that you have parked in green area 3200.it simply is not good enough and there is no sign at all where it says that you drove in green area called 3200 ..;1;2018-10-20;11.5;-0.7967;negative
4163;Easypark app virker ikke;No matter what I do and how I do when I have to extend my parking, it shows a constant error code (ie my parking has not gone through anyway) and I have no idea if a lot of fines await me now. It's insanely frustrating! I have been told that I must be sure that it drives before I go and I am 100% sure that it drives before I leave the car. (Has taken screenshots)It just does not work anymore. Gives it one last chance and if it happens again then this is the last time I have used easypark.It's a shame because I was really happy with easypark, nice easy.;2;2018-10-17;11.5;0.7587;positive
4167;Henrik Hjort;I made a correct payment but still got a fine as their system has checked me out by mistake. I could send them screenshots of the payment, but they maintain that I have to pay a fine of over DKK 700. This means that you have no way of proving that you have paid and that there is an error in their system that they do not address.;1;2018-10-04;11.4;-0.7684;negative
4168;FLarsen-DK;Why do you keep being asked for a private deal when you open the app. I have a business job. and find it annoying to keep saying no thank you!;2;2018-08-16;11.2;-0.6251;negative
4169;Tofus24-7;Hi why does your app not work after updating, my cars are deleted can not find anything, have used it for 4 years without problems and after updating everything is gone it's sorry fan ....... one ommer;1;2018-09-27;11.3;0.5037;positive
4170;sore0609;Log on can only be done with an algorithm generated code. Annoying to fumble with when you suddenly need the app. Easy park, live up to your name and implement touch id approval, thank you.;1;2018-09-17;11.3;0.7003;positive
4175;XxRim;bad;1;2018-08-07;11.1;-0.5423;negative
4176;faldonr1;Bad to locate which area you are in. Has turned on WiFi. I always have.;1;2018-08-01;11.1;-0.5423;negative
4178;Mathias kruger;The world's best app;5;2018-06-24;10.9;0.6369;positive
4180;EkstremtUtilfreds;BEWARE - you GET a fine!EasyPark's app is so inaccurate that I and several others have experienced returning to the car and seeing the yellow charge in the windshield.EasyPark is really good at writing off every responsibility in their terms and conditions - and NO CUSTOMER SERVICE is provided when you have a problem.Parkant must check / write area code when parking. In newly created area I have experienced and been told that their app can not read data correctly and places your car outside the area - this will and will always be YOUR PROBLEM when tax is put in the windshield, EasyPark will under no circumstances be helpful to you - other than the narrow amount fu can get back for your parking time, which is just making fun of their customers.Check them out on trustpilot and search media articles about their extremely bad attitude towards their customers before you even consider using EasyPark.;1;2018-07-19;11.0.1;-0.794;negative
4181;KevinAB3509;Every time I pay with MobilePay and it sends me back to the app, it says no internet! Works after 6-7 attempts .. also I then have the 6-7 requests for the money on MobilePay! Get control of the app!;1;2018-07-06;11.0;-0.5386;negative
4183;Jakob198765;Have tried several times to add my debit card for scars pay a arrears and be allowed to park but after 10 attempts I dropped it. It's not very smooth or smart when you have to resort to their phone service instead of using the app. And with many other better solutions out there, it dumps with a bang;1;2018-07-03;10.9;0.7266;positive
4188;Bilooooooo;No proper user information when using mobilepay. app performs app switch and confirmation is done in mobilepay, but meter does not start due to bad connectivity. No push message or error message shown.DONT use this app;1;2018-06-07;10.7;-0.9136;negative
4189;Stoejfan;Very cool to give 15% extra in fees for all parking in addition to the fact that it does not include daily discounts in the price. Scams and scams!;1;2018-05-26;10.6.1;-0.743;negative
