userName;content;rating;date;reviewVersion
Hannu similä;Pikkanen sometimes gets stuck, but he plays admirably. The idea here is staggering, and saves everyone time and nerves.;5;2014-02-01;2.52
Petteri Elo;Easy and very useful.;5;2014-01-22;2.14
Googlen käyttäjä;very useful;5;2014-01-22;2.51
Kristoffer Stenvik;Very good;5;2014-01-21;2.5
Googlen käyttäjä;Works !!!;4;2014-01-18;2.5
Mikko Honkanen;Ok;4;2014-01-15;2.14
Mika;Very convenient and easy to use, no crashes. T. S4;5;2014-01-15;2.5
Tuomo Kulomaa;At least in Helsinki, it has helped to handle parking fees most conveniently with cash.;5;2014-01-02;2.14
Tommi Toivanen;Works well.;5;2013-12-11;2.14
Googlen käyttäjä;Worked flawlessly. Easy and convenient;5;2013-12-03;2.14
Jarmo Nurmiainen;this works. convenient and easy.;5;2013-12-03;2.14
Mathias Kalliokoski;Had to load ku there were no coins included. Works well.;5;2013-11-05;2.14
Liisa Vanhatalo;Even when there are more cities, the parking fee can be paid for the flight. Using multiple payment cards would still be a plus !!!;4;2013-10-09;2.14
Jukka Ristioja;Works;5;2013-10-07;2.14
Jaanek K;Pour down the same road;1;2013-10-04;2.14
Aki Tainio;Goes well. The application is very easy to use. The small disadvantage comes from the long positioning time and the fact that the service fee per parking is 0.49 euros, which was not announced in the software in advance. It’s now a small amount of money from the hassle of not having to carry cash along and not having to walk to the parking lot and back to the car. I'm satisfied.;4;2013-09-12;2.14
Tomi Heiskanen;Glorious;5;2013-08-17;2.14
Ahti Naukkarinen;Practical, functional and easy application. I am very satisfied. Easy to use, effortless billing.;5;2013-06-11;2.14
Antti Rautanen;Functionalities okay and easy to use. The sticker came quickly and the thing played model anyway.;5;2013-05-06;2.14
Taavi Ruusanen;Good experience and really no need to look for / reserve coins for parking. Charge effortless. Hope to expand.;5;2013-05-06;2.14
Tomi Ojavuo;Problems with stability, no left text in the menu on the left, usability challenges. Basic idea good. The price of the service is sadly hidden and not made clear;2;2013-04-23;2.14
Googlen käyttäjä;More cities, the first espoo! There are paid places in the hospital areas and it would be good for this to work in these car parks regardless of the city.;5;2013-04-20;2.13
Jyri-Jussi Torvinen;It's going to be a pain to change that car until I make sense to create a new one first and then remove the old one: D;5;2013-03-10;2.11
Tero Törmä;Does not allow to create a new account. So it doesn't work;1;2013-02-26;2.101
Arto Pakanen;For some reason, don’t let a new user do it;3;2013-02-25;2.101
Kai Virkki;Drive your business and you won't immediately think of how to make this better.;5;2013-02-16;2.1
Heidi Lehessalo;Glorious;5;2013-01-19;nan
kari puumalainen;good and easy :)5;2013-01-17;nan;
Mehto Sika;The parking button was already good enough, but this is great even then. That credit card charge is jees.;5;2013-01-16;2.01
Taisto Junkkari;Good program!;5;2013-01-15;2.01
ygterhhdd;Otherwise good, but a couple of times it has happened so that the app can't get inside when you should get more parking time! Also tested by friends tel. Throw it out when you try to get in!;4;2018-08-08 06:20:13;3.44
Mono Senior;Why is Parkman currently locating me on the west coast of Central Africa, positioning is on and gps works at least in other apps? I haven't changed anything and I'm using v 4.48 and a handset for the iPhone SE (2030) with the latest iOS. Previously worked well. This placement in Africa has taken place in Tapiola, Eliel Park at Hgi Railway Station and now in the West Harbor. Argh!;4;2021-08-29 12:30:44;4.48
Anonyymi Omena;Otherwise great, but remove that parkman logo that rotates at startup. Just slows down use, isn’t very eye-catching and doesn’t enhance your brand.;3;2017-07-22 13:27:55;3.26
guejshshh;The service is literally taking 50% commission. I just parked for one hour and paid 1,50€ when the automat indicates 1€/hour. I understand an additional charge for the service, but 50% extra charge is a clear rip off. I will go back to the old way.;1;2019-03-14 17:01:37;3.61
TwoDolphins;Starting parking is easy, but for the duration you would like at least a 90 minute option, maybe others. We would also like a calculation of the price of parking already when parking. The reminder to end parking when returning to the car based on GPS positioning does not work in practice. Also, the fact that terminating parking requires two consecutive presses is annoying: e.g., the slide switch would work better if you want to avoid erroneous presses.;3;2019-01-28 16:48:12;3.56
Unohtaja;Handy stopping parking is easily forgotten. It should be possible to set the end time in advance;3;2019-01-26 00:53:17;3.56
lagge 48;hi today wrote an email to you. your parking exit guard / alarm still does not work !! ?? Will today be charged 17.25 for a real parking of just over an hour when I was not reminded to turn off. Why does your guard not work ???;;;
1;2018-07-10 16:24:29;3.44;;
nikoharja;I got fined even though I used this app;1;2019-02-19 11:30:17;3.59
4xEn;So how do I enable notifications?;3;2021-09-22 15:32:08;4.50
Tess The Diamond;It looks great where to park - reminds you to stop parking. Easy and fast - reliable. There are also parking lots with an electric car charging point - more quick-charge parking spaces in the city are expected for development - in the centers;4;2021-07-01 09:06:53;4.45
Artturi 2;Works well!;5;2021-08-10 13:04:35;4.47
Angelus 47;I didn’t get a reminder when I set off and not even when the pre-locked time expired. Visiting the market became expensive.;4;2021-06-23 11:56:44;4.45
rumakoira;Convenient to use all over Helsinki!;4;2021-05-12 14:44:36;4.44
kusetettu fiilis;If you purchase an automatic time, billing will stop when free parking begins. ParkMan but clutter and bill. It would certainly not be technically impossible to break. I uninstalled the app.;2;2021-06-17 15:09:19;4.45
paskaposti;Should actually get to choose a parking area. Hit more securely to the right parking area. Here, too, you should get codes for which area you parked (applies to private areas);1;2021-06-04 12:15:06;4.45
veonlyöä;Parkman works flawlessly. Whenever you could have your device developed so that it would resemble parking from time to time. The gang would be even happier. Thank you!;5;2021-05-19 08:46:15;4.44
aidanxyz;Feature request: would be awesome if the areas on the map were colored indicating where its allowed to park and where it’s not depending on time.;4;2021-02-27 17:22:30;4.38
biittikeisari;I didn't get the parking stopped, the app didn't update.;1;2021-04-22 14:47:42;4.42
QDPR;Good app.;5;2021-04-10 12:56:46;4.41
Bazzer!?!;Makes what promises.;5;2021-03-31 08:56:22;4.41
bookalah;Life changing!;5;2021-02-02 13:40:19;4.37
kontiset;The app did not stop parking even though I pressed stop;2;2021-02-23 18:59:37;4.38
€45€;Ok;5;2021-01-14 10:35:44;4.34
Maadreha;Lovely Christmas lights and free parking;5;2020-12-26 14:54:53;4.31
wolkkari;Easy parking program.;;;
5;2020-11-03 14:15:49;4.25;;
llkxzyunvu;Usually ok, but today the app didn't start when I tried to stop parking. The P icon just rotated in a circle. He later woke up to ask about the continuation of parking. One hour extra charge.;3;2020-11-18 19:29:48;4.26
kdkfjrjkr;The application works well, is reliable and very convenient 😊;5;2020-10-26 09:42:31;4.22
sarakrs;Left in the lurch, did not receive a confirmation message to anyone and nothing else to look for cash.;1;2020-10-29 19:13:31;4.23
Tuulentupa;... parking problem!;5;2020-09-29 12:22:30;4.19
Fu-Tourist;I park the car for at least 6 hours and the program throws a pop-up every 30 minutes to see if the car is still in the Park. And again, every 30 minutes, IS THE CAR IN THE PARK, continuing throughout the day. This alarm should be cleared immediately!;1;2020-10-08 06:19:51;4.21
ManoWarMan;Why is parkman pasting what’s on the clipboard. Feels like an intrucion of privacy!;2;2020-10-07 06:13:59;4.21
han-rik;I want to park fast. Help out. First you have to acknowledge how much you paid for the previous parking sometime you drove back, and then you have to acknowledge “no, I don’t want to invite five guys”. And then I can only start the parking process. Amateur user experience design.;3;2020-10-05 07:48:23;4.19
monta kaupunkia parkkeerattu;Operation has always been smooth and adding more cars works conveniently;5;2020-09-24 08:51:09;4.18
Tyytyväinen parkkeeraja;I have been really pleased;5;2020-09-01 11:31:28;4.16
Madrid7Lee;others;5;2020-08-25 10:48:22;4.16
lumina tiinonen;Helpful;3;2020-08-29 14:07:44;4.16
koomikko1;They do not know how to charge the card correctly and customer service does not bother to answer the phone.;1;2020-08-28 09:24:39;4.16
jörde;Works;5;2020-08-25 05:35:03;4.16
anttipanttix;Works reliably and is easy to use.;5;2020-08-14 09:18:23;4.16
niiiiinuli;Charged all money from the account in € 5 installments !!;1;2020-08-22 03:01:51;4.16
no äh;How do you turn it on?;4;2020-07-14 10:03:43;4.15
PorvooParkman;The app may locate you incorrectly and you will therefore receive parking fines because you are paying the wrong parking fee. For myself, when this first happened, I learned from the parking attendant that a lot of this is happening! Complaining does not help even if the cause is a technical error. That is, if you park with Parkman in a foreign city, you still have to get out of the car and look for a parking meter to find out what is in question. the correct name of the parking area to make sure the app has actually located you in the right place. Not very convenient.;1;2020-08-03 06:10:31;4.15
Hernemies;Could parking end automatic when the car starts / departs from the parking space.;4;2020-06-23 13:37:47;4.13
dekssi;None;5;2020-06-29 11:02:38;4.14
Strip fan;The app provic saves quickly with accurate parking time. With promotional code BCE7 you get € 10 free parking money.;5;2020-06-24 10:28:20;4.13
Jambe4566;At the time of the coins, an extra “for certainty” had to be put in. Charges are automatically deducted from your account once a month.;4;2020-01-25 13:08:20;3.87
AmeYama;Very easy to use. Easy and fast to use.;5;2020-06-21 15:34:06;4.13
kvupcycoyfdej;Again, the app did not report a return to the car.;;;
1;2020-06-17 15:14:18;4.13;;
Bestiss;Really easy to use and lifesaver;5;2020-05-02 15:16:16;3.92
Emppu 👾;A service that really makes everyday life easier and an easy-to-use application. Well-considered possible stumbling blocks with different features, such as the default setting of the maximum parking time and easy increase of the parking time, as well as the possibility to force the application to select the registration number separately when several cars are stored. Special pros for absolutely excellent, fast and flexible customer service!;5;2020-04-08 11:18:53;3.92
jojonewcomb;Parking fee reminder when back at the vehicle does not work. I have lost 70 e because of this crappy app this month alone!;;;
;;;;
1;2020-03-11 15:51:01;3.89;;
pettynytpahasti;Otherwise good, but will always be forgotten on and charges will come extra always at these stages. Could really report when you have left for traffic.;2;2020-02-20 17:39:09;3.88
SoleGagge;A decent warning and slander to come when you get back in the car!;2;2020-02-05 17:10:48;3.87
TOIKATTKU;Awesome app !!;5;2020-01-18 14:56:24;3.86
yritin;I prefer this to EasyPark. Somehow clearer visually.;5;2020-01-09 13:26:22;3.85
heavycruiser2;Wonderful when you can always park and not worry about coins!;5;2019-11-28 13:53:10;3.81
Lempiliittymä;Otherwise just fine, but the pricing is a bit vague and the variation in prices without a logical explanation.;2;2020-01-08 12:08:06;3.85
niqqname;I use this app for parking once or twice a month, but it continuously tracks my location, using 47% of my battery. I get it that the app needs to know where I am when I’m actually parked, but all the time?;3;2020-01-01 12:56:45;3.85
Hghjhhjhgghjjjhjj;Good good;5;2019-11-22 13:34:55;3.81
Sanpola313;Due to the confusion of the program or the user of the program (?) Now a quick win again.;;;
1;2019-11-22 16:50:54;3.81;;
e-per-1;Could the movement of the car interrupt the parking when you want to forget, a useless landing;4;2019-09-28 06:44:53;3.76
believeme42;Well built app, good basic features;5;2019-11-12 15:24:56;3.80
IRR20%;Well worked;5;2019-10-21 11:08:02;3.77
jl_0000000000000;Otherwise fine, but background location services seem to consume a lot of battery. highest single app usage for me (11% of total battery consumption) despite I only park w Parkman few times per week.;3;2019-10-15 11:24:31;3.77
Markku JH;I have been using Parkman for two years soon and let me say there has been no glare of any kind. Operation is easy and smooth, operation is reliable. To top it all off, this is Finnish!;5;2019-10-07 15:01:55;3.76
Skibidi285;The experience of using the app is already several times and wins with the parking meter adjustment 10-0.;;;
5;2019-10-04 11:30:39;3.76;;
heitiiiii;Useful for parking;5;2019-10-01 20:39:09;3.76
Edscu;Pretty good, but I think the registration could be clearer. When I set up on a new phone, I didn’t even realize that a password had been created for me automatically, and it had to be digged from the email.;4;2019-09-02 11:41:31;3.73
kslsnsns;Works well;5;2019-09-26 14:29:51;3.76
mmeevv;The ParkMan app should occasionally resemble parking. Annoying when it is forgotten so easily turned on and costs too much.;1;2019-09-17 14:45:53;3.76
Epatsu;A truly lagging user experience. I had to restart several times to be able to proceed in the parking lot. The sub-code is of no use as it started rolling right from ten in the evening, although the parking time only starts at 8.00 in the morning.;2;2019-09-05 19:07:07;3.73
Replayapp100;Crashing, Doesn’t open the app;1;2019-09-04 11:11:31;3.73
Abir01;Makes parking easy and fast. Good application and gps reminder works well!;5;2019-09-04 10:52:36;3.73
Dtoncglå;The map should be a little more accurate in terms of location ... and the parking address is hard to find on the map. For example, in a city there may be a difference between different zones at one street corner and completely different rates ...;4;2019-07-30 13:07:59;3.71
khdyjvdd;Good;4;2019-06-11 12:20:49;3.68
Mikkovaan;If you try to send (Support, Send Email) an email through the App to aspan, the app will crash. You cannot send a message with the Messages function either, because you cannot write in the message field.;1;2019-07-03 06:08:18;3.69
Janne Koivulahti;Parking confirmation is a bit pointless or unnecessarily insensitive.;;;
3;2019-06-19 09:29:20;3.68;;
sam875750;Use it instead of the old ticket machines all the time. 5/5;5;2019-06-11 13:26:26;3.68
Jussi P.;Nice to use, but the big minus comes from the slow and random opening of the app - I have Parkman open if opened. The number of times I get the app open is the result of waiting minutes. Otherwise, no complaints.;2;2019-05-30 07:53:54;3.65
V...tuttaa;I am not satisfied, did not alarm in the vicinity of the car to stop parking. Balance over € 40.;;;
1;2019-05-17 02:12:10;3.65;;
vittusaatanaonkotääkikäytös;Why was € 5.85 charged at Hakametsä Ice Rink if the parking fee during the game is € 5 ???;4;2019-02-15 19:09:04;3.59
94847284842;Good convenient;5;2019-05-04 10:49:39;3.65
dderfxcgtyhvbjuiknmlo;So far, there has been an excellent 5-star app, but now that I changed the iPhone the app refuses to open at all and I can’t afford to pay for parking.;1;2019-05-01 13:48:15;3.63
Pikkuauto;Ios device. I always keep everything up to date. Now ParkMan doesn't open at all. So far worked great, now no stars.;1;2019-04-29 09:16:52;3.63
Esapena;When continuing to park, the app will not show the price and will charge more than the parking would actually cost. The price is only shown by checking separately. The price of parking was € 26.75 instead of € 24.;1;2019-04-29 05:19:45;3.63
ScalyAtom;Quick comprehensive functional big help even in the center of Helsinki !!!!;5;2019-04-27 15:32:08;3.63
eki59;Works like a train toilet 😀👍;5;2019-04-26 10:04:41;3.63
zephyrsa;I parked next to the vending machine with a Parkman sticker. Still locate my car far from this place.;1;2019-04-24 08:42:41;3.63
lekalekalekaleka;Really convenient and easy to use. I recommend!;3;2019-04-23 09:16:25;3.63
parkmanlove;Really clear and easy to use app. The prices are right and myself has always worked well. Remember to stop parking where you remember to put your seat belt fastened. People can always complain about everything and push all the responsibility to others. Thanks to the developers! Here at least a very satisfied user!;5;2019-03-27 17:40:19;3.61
Brewsteri99;Parking only continues and will continue even if it was stopped earlier, at a charge of half an hour extra;2;2019-03-16 14:02:40;3.61
levuuuuuu;The app didn’t open, so I had to pay in vain for two hours when I didn’t get the app open and parking decided.;1;2019-03-07 15:38:58;3.61
Moppe;A technological miracle that makes life easier!;5;2019-02-26 09:36:32;3.60
anissakk;Top program!;5;2019-02-22 07:55:12;3.59
mahnala80;This is just such a valid application, it works well. And customer service, too, helped great when I called.;4;2019-01-04 16:59:37;3.54
Dellababe;Very very useful;5;2019-02-13 10:36:18;3.59
Timbe1;Stunning appi, makes life easier.;5;2019-01-23 07:34:37;3.55
Hiisimies;Always worked flawlessly.;5;2018-12-10 12:24:21;3.52
Vallabi;Absolutely brilliant easy to deploy.campaign code 5HBD;5;2018-12-06 17:39:04;3.52
Maku73;And good;5;2018-10-24 18:24:05;3.50
Jaska L;Works like it should!;4;2018-09-28 07:41:19;3.47
Rmj79;A really easy and fast way to handle parking fees was in Helsinki or Oulu!;5;2018-10-18 12:31:14;3.47
samuleisson;A handy app;5;2018-10-16 13:16:05;3.47
Jenskyli;Easy, works. Parking rescue.;5;2018-10-05 09:16:26;3.47
emskuliini143;Easy to use;5;2018-10-04 11:21:22;3.47
J76L;Works great.;4;2018-08-29 13:28:04;3.46
NoTCSR;When I return to the car, Parkman has never been able to remind me to stop parking to this day.;1;2018-09-11 10:07:59;3.47
tihgu;Easy to use in a hurry;4;2018-08-21 10:45:10;3.46
hjkgfruiojcfsrthjkkvvh;There was no basis for charging in the area. No signs, no prices;2;2018-08-28 14:51:20;3.46
Roosamimoosa;Also works abroad.;5;2018-08-28 09:29:36;3.46
chelelektu;Loistoappi👍;5;2018-08-27 12:06:21;3.46
To_Ok;I have been using the app for about 6 months in the Helsinki metropolitan area and have not found any complaints so far. Yes this always parking meters win :);5;2018-08-22 05:40:43;3.46
tiipataapa1227;Good and works;4;2018-08-02 17:22:12;3.44
Tukkke;ParMan make the travelling easy. Park almost anywhere, no coins no searching for parking machine!;5;2018-08-18 10:40:36;3.46
Isoaso;As a former user of the Comet meter, I was annoyed when that service ended. I don’t mind anymore because the Parkman works even better and is simple to use.;5;2018-08-17 11:09:27;3.45
Autoilijatar;I can recommend👍🏼;5;2018-08-08 13:44:06;3.44
Katsku 66;Wonderfully easy;4;2018-07-09 12:00:03;3.44
Tupchen;A necessary app that saves time and money!;5;2018-07-30 14:42:46;3.44
LanaLeon4444;I only park using this now😊;5;2018-07-24 17:38:17;3.44
MattiLammikko;Changing your password takes so painfully long that just that good 1 star. Same thing now both times when I had to do it.;1;2018-07-19 10:55:36;3.44
Tomppa_19;Convenient, easy to use. For example, it makes it easier to do business with children in villages when there is no need to queue away from one place.;4;2018-05-31 06:18:31;3.43
Jarmo *1960;Works;5;2018-07-08 07:08:26;3.44
valtionvarainministerix;ParkMan is forgotten unnecessarily easily, the meter clicks even if it has left the scene some time ago. Alarm feature required.;3;2018-06-30 09:50:03;3.44
elmerilla;Very easy to use!;5;2018-06-27 07:26:05;3.44
jolknggdfgszZxcddd;Top system👍;5;2018-06-20 04:57:50;3.44
K@rtsa;A couple of times now tried this app, easy to use and effortless works great, why don't I give 5 stars due to not being able to determine the parking charge the bank card debit side always goes on the credit side, however the bank also takes these charges on its own. Otherwise a great program!;;;
5;2018-06-17 06:56:12;3.44;;
Helinä0506;I recommend. Easy to use.;5;2018-06-08 11:49:26;3.43
santtupee;Really easy and effortless. Works well!;5;2018-06-08 07:27:07;3.43
Tab1604;Excellent and friendly user. Recommended;5;2018-06-01 13:28:15;3.43
Olppu;Excellent service, but the selection of several cars does not work properly ...;4;2018-05-13 10:41:36;3.41
henrimikael;Works.;5;2018-05-22 13:53:04;3.42
möttöne;There are only a few problems with parking times when you read the max hour even if you get more from the parking meter;4;2018-03-17 06:11:03;3.41
Mansenmies;Even when you could pay in a parking garage in Tampere, it would be perfect.;5;2018-05-08 07:54:16;3.41
Lauttasaari lady;Very easy and practical parking in Helsinki. Totally enjoy using this application.;5;2018-05-01 19:14:15;3.41
Arttures;There have been no problems in operation;5;2018-04-28 10:36:35;3.41
Bubba 717;I recommend;5;2018-04-20 08:52:59;3.41
Stefan HR;Saves me and the company big pennies! Easy to use, good service!;5;2018-04-18 12:34:56;3.41
omena ukko;Easy and good app;5;2018-03-17 09:52:21;3.41
wutaodehai;I just switched to Finland App Store, this app turns to in Finish, where I can set back to English?;3;2018-02-14 19:12:36;3.40
Reissu-Lasse;Remove those areas on the map where the app doesn't work. Confuses use;2;2018-02-22 06:03:43;3.41
juujuujuu apple watch;I would like to use apple via Watch / Sir. When is it possible?;4;2017-12-30 20:15:15;3.33
Antonwork;Super flexible;5;2018-02-07 11:20:05;3.33
Olli-boy;I was late for the meeting. I happened to find a parking space right next to the street. I ran to the meeting. While running, I opened the app and clicked on the parking lot. Instead of 15 mins I was only 5 mins late because I didn’t have to go to the parking garage further away.;5;2018-02-06 09:38:29;3.33
Tsökködööröö;Functional and comprehensive seems, I am very satisfied.;5;2018-01-05 13:47:36;3.33
spheroid;Wins traditional parking 100-0 and seems to be the best of these current options. I recommend!;4;2017-11-13 22:19:13;3.30
Kim Mo;I put “Remind me by car” on the parking lot. Did not remind, hour over. time became paid.;5;2017-12-22 18:48:10;3.33
Ville iPad;App made with a bit of poor UI design. The latest update was supposed to be a choice for car selection before parking - I couldn’t find a function.;;;
3;2017-12-19 06:39:35;3.33;;
Fronsu;The parking meter is sometimes inadvertently left on, after parking is over. Maybe when the car arrives, the reminder signal could be stronger? Otherwise a good application.;3;2017-12-15 15:46:15;3.31
HenriMatias;Optimization for the iPhone X would be welcome, almost all other apes have already been updated, why not yours ?!;;;
5;2017-12-03 00:51:46;3.31;;
Temone;Ios 11.1.2 has the app crashed twice;3;2017-11-18 20:54:53;3.30
Matkasaarnaaja;So as simple a service as can be! Both commissioning and use in a parking situation both. Definitely the best way to handle parking fees.;5;2017-10-27 20:23:22;3.27
FinnShermy;Works yes but doesn't actually support the iPhone X in terms of display. The box rotates.;3;2017-11-10 17:43:08;3.27
portfellow;Really easy and simple way to pay for parking;5;2017-09-26 11:58:45;3.26
Autoileva kansalainen;Complains that there is no internet connection even if it is on. Only works with Wi-Fi connection so I would like the app to fix this problem quickly, otherwise there is no use for this;2;2017-10-14 12:04:47;3.27
ainamatilda;Works well, easy to use 👍🏻👍🏻👍🏻;5;2017-09-20 09:08:54;3.26
OOIIOOIIOOIIOOIIOO;There is no option to get the parkman to end parking automatically when the car leaves the Park ... could allow the user to enable this?;;;
;;;;
1;2017-09-21 09:33:33;3.26;;
märq;Makes it much easier, no need to think about gauges. A good and functional app! 😊;5;2017-09-07 09:53:55;3.26
kakkahaisee;Poop service, take in between, the taxman's little brother;1;2017-09-07 16:49:03;3.26
hkorja;Ok.;5;2017-08-26 11:16:41;3.26
Kalevi Lehtonen;Similar to easypark, but shit.;3;2017-09-01 11:34:55;3.26
Marliisa;Yes it is easy to park when you have a Parkman on your phone. No need to fumble with coins. Round!;5;2017-08-17 17:57:04;3.26
Orvokki;Unfortunately, Parkman still does not operate very comprehensively in Vantaa.;3;2017-08-12 08:10:18;3.26
grey oono;Not charging;1;2017-07-29 12:47:49;3.26
Reiska78;Facilitates parking when you don't have to carry coins and think about parking time in advance.;5;2017-07-24 19:26:44;3.26
Annikki35;Easy and good;5;2017-07-18 07:46:10;3.26
Orpula;I used to do things only in places where there was free parking or card payment, haunted when there were no coins, now I can go anywhere, absolutely great invention and functionality!;5;2017-07-10 15:27:39;3.26
Nopea asennus;A working thing;5;2017-07-06 11:26:40;3.26
hejco;JYPS48;1;2020-06-01 18:37:43;4.13
Serial Parker;Nice, simple app that delivers big. Easy step by step intro was reassuring, and smooth user experience. Beats having to scramble for change. What happens if my phone runs out if battery while the meter is running?;4;2013-03-28 13:48:36;2.05
MaxxBass;No problems with the app.;4;2017-09-23 16:00:27;3.26
Saunakuuppa;Very handy app and easy to use.;4;2017-04-22 09:52:12;3.21
Parkinmom;A really handy and functional app. Easy to use! I recommend 👍🏽;5;2017-05-04 09:44:58;3.22
Nainakna;Easy to use and handy.;4;2017-02-07 17:38:10;3.19
Manuraivio;Good appi, has not been fined 👍🏻;5;2017-03-02 07:47:07;3.20
P6389555;Works great!;5;2017-02-15 08:38:23;3.19
Jnc71;Now the coinage was over. As a quick addition, you will also receive a reminder to stop parking on the clock.;4;2016-11-23 14:16:11;3.18
Ozkari;A package that works down to the last detail. I recommend;5;2016-11-18 07:05:25;3.18
nikkethegreat;At present, there is little to no complaint.;5;2016-10-06 18:02:41;3.17
Xvantaa;Good app!;4;2016-09-01 20:13:23;3.15
Piu*;Works while closing the monkey and easy to use;5;2016-10-06 15:29:39;3.17
Hertta Colonia;Easy to use and handy.;5;2016-10-05 15:08:30;3.17
paavipius;Clear, functional and flexible. Defeat competitors in every area.;5;2016-10-04 09:19:49;3.17
Vrumsta;Really convenient and cheaper than easypark!;5;2016-09-21 11:11:22;3.17
Sammy070707;It’s great that this has removed the coin rally from myself.;5;2016-09-15 19:13:24;3.16
NjoooZ;Very skulaa, no complaining.;5;2016-09-13 20:15:12;3.15
FinSaul;The app is usually pretty good, but the last couple of weeks have been performing poorly and today with server issues, and not working at all.;2;2016-09-02 10:21:59;3.15
Hyvä ja toimii aina;Functional and easy. The only drawback is that it doesn't work everywhere, eg in Espoo, so I have to have another app on my phone. Otherwise I would give a full 5 stars.;4;2016-05-13 08:43:22;3.00
Iidafriida;ParkMan is super good, I recommend!;5;2016-07-28 18:46:40;3.14
Nelli_*;A well-functioning application. Nice when you no longer need coins and only pay for the time you park. Kantsii also finds out whether his own car belongs to the so-called. for low-emission cars for which Helsinki grants a 50% discount on parking fees.;5;2016-07-16 12:59:47;3.13
LihaOy;Very easy and fast parking app. Works great.;5;2016-07-14 13:31:27;3.13
seppvak;Works like a charm and makes my life so much easier.;;;
5;2016-07-14 13:04:12;3.13;;
Muikku80;Especially the end reminder is a great thing!;5;2016-07-07 13:49:28;3.13
Eeva63;... that there are coins at the base of the lump. A very functional system. I recommend 👍🏻;5;2016-06-09 13:27:21;3.12
french thief;Easy to use and works well. Would be great to have a Notification Center widget showing parking time left.;5;2016-06-02 15:21:24;3.11
Anderssons traktor;Excellent!;5;2016-05-27 06:37:05;3.11
TumuVanhanen;It took a minute to deploy. Nothing bad to say! Works and is convenient.;5;2016-05-20 05:53:22;3.00
Evyvvybtctxrrd;True yeah, no hidden costs or monthly fees. You only pay as much as you use.;5;2016-05-11 10:55:45;3.00
Lulhuh;If you need to use the code NHJ5 and you get 10 € as a gift.;5;2016-05-10 05:31:34;3.00
Keisari11;Works well, even as a reminder of the end of time;4;2016-05-02 15:04:43;2.991
Parkkeeraaja;If someone needs it, then with this code you get € 10 free parking time: 9CKK;5;2016-05-08 16:38:57;3.00
Lebuski;No more grabbing coins to keep with you. Worked flawlessly and has been easy to use.;5;2016-05-04 13:05:39;3.00
Lennu14;A very clear and functional whole;5;2016-05-03 15:38:41;3.00
Sleepy5566;A small adjustment to change the car and debit card and the stars go up to five. Really good product!;4;2016-04-04 10:37:41;2.99
Zzste;Stuff;5;2016-04-23 17:37:12;2.991
JHLohja;I used easypark before but this is better,;;;
5;2016-04-22 10:25:51;2.991;;
Httreegh;Excellent app.;5;2016-04-19 14:01:13;2.991
EnriQ136;Works really well and has always worked - receipts and payments remain in the app for many months and receipts also come in the email.;;;
;;;;
5;2016-04-12 20:22:17;2.991;;
Blah Stardo;ParkMan has a clear interface and it's very easy to use. I've used no other payment method for parking since I got this app.;5;2016-04-06 14:52:41;2.99
Mikkis1985;A good program that works in many places 👍🏻;4;2016-03-17 06:41:57;2.98
Iso-Saukki;ParkMan is easy.;5;2016-03-20 18:09:22;2.98
Aiwaz;No more problems with coins;5;2016-02-11 13:29:35;2.97
Untamo6666;I never got that sticker in the mail, I removed it and changed it to another.,;3;2016-03-11 10:34:37;2.98
Newscritic;Works really well. 5 stars if you automatically shut yourself off when you leave the car park!;3;2016-03-03 11:32:02;2.98
äiti-äiti;No need to dig into the bottom of my pocket, no trot to put more money on, and parking fines were forgotten, totally when I started using the App. Estimate 5 ++++;5;2016-02-08 22:07:46;2.97
Terhi-Finland;ParkMan took the pain away from parking. Really helpful and easy to use. Would recommend to anyone who doesn't want to worry about parking.;5;2016-02-02 08:37:14;2.97
LindaToi;There was a bit of a taste for this when the app went on when the car was in the backyard 10 km from the city area, thanks to parkman when I got to pay 5.71e for when the car was in my own yard ...;1;2016-02-02 15:42:06;2.97
Eki-setä;It's smart. No need to know the area number.;;;
5;2016-01-23 18:21:27;2.97;;
Cswolf;Really good and easy to use app. I recommend;5;2016-01-20 15:10:37;2.97
Jvaltane;Works well alongside another parking app. It would seem a little cheaper in casual use. With the promo code KLDL free parking up to 10 euros.;4;2015-12-13 07:41:52;2.96
Juha Finland;Top! ✨✨✨;5;2016-01-03 16:56:40;2.97
Katie Waves;Just a gem app, no more coins with the hassle!;5;2016-01-03 15:05:58;2.97
Petsku87;Best service !! :-);5;2016-01-02 20:44:59;2.97
Improved Thomas;If you mostly use payment cards, you don’t have coins to pay for parks. Parkman has solved this problem. Thanks for that.;5;2016-01-02 19:54:27;2.97
Wiljis;Easy and convenient to use!;5;2016-01-02 17:40:07;2.97
Pelastus;A successful app that is inspiring in its ease. Customer service also fast, flexible and friendly. I recommend.;5;2016-01-02 15:12:41;2.97
Mora-Ali;A working apse. Even when I get to every city.;5;2016-01-02 13:34:08;2.97
Rikhard Laine;It is quite often forgotten to stop accruing a parking fee when I leave the parking lot. The app might ask if the parking time ends when it notices that the phone is coming back to the car park?;5;2016-01-02 11:06:10;2.97
TimoRin;Been in daily use for a couple of years, an excellent program that works like a train toilet. The increase in payment locations has improved usability.;5;2016-01-02 09:51:30;2.97
