ind;userName;content;rating;date;reviewVersion;compund;sentiment
1118;Sami Vaahtikari;Does what he promises;5;2015-08-18;3.13;0.3818;neutral
1119;VanhaErkki;Code HFT1 adds free practice 😊;3;2015-08-16;3.13;0.8519;positive
1120;Hannu Kapulainen;I love this app, parking couldn't be easier .. 10+;5;2015-08-16;3.13;0.4344;neutral
1121;Jorma Kainulainen;Recharge to get free parking for € 10. With code 1NV5;5;2015-08-16;3.13;0.5106;positive
1122;Timo Pirskanen;Code AEKM with ten parking times.;4;2015-08-16;3.13;0.0;neutral
1123;Joonas Fountain;With the ATTV code you get free parking money;4;2015-08-15;3.13;0.5106;positive
1124;Mika Kontiainen;Easy to use :-) 10 € parking with code JWP2;5;2015-08-15;3.13;0.6369;positive
1125;Juha Kärkimaa;Suitable when you don't have to carry small money. Receipt a good addition to taxation;5;2015-08-11;3.13;0.4404;neutral
1126;Markus Lilja;Fast paid parking and works great.;5;2015-08-10;3.13;0.6249;positive
1127;Johannes Tuomaanpoika;Code: ZWWJ next parking free (up to € 10).;4;2015-08-10;3.13;0.5106;positive
1128;Olli Jalonen;And that code for free parking: CRUK. Please!;5;2015-08-10;3.13;0.7088;positive
1129;Hello R;Very functional. When you join, you will receive 10 e of parking time with the code 3NLX.;5;2015-08-08;3.13;0.296;neutral
1130;Tuomo Sundqvist;With S38F code 10 € free parking time, please use it freely!;5;2015-08-06;3.13;0.8313;positive
1131;Aki Syren;Download and get 10 € parking time with code K9SA;5;2015-08-05;3.13;0.0;neutral
1132;Pete H;Download the app and use the code A3DLQ to get 10e free parking.;5;2015-08-03;3.12;0.5106;positive
1133;Rosa Lindgren;10 euros for free parking time with code dac5;5;2015-08-03;3.12;0.5106;positive
1134;Chaufer;And when you use code 8C6OQ you get free parking. (Max. 10 €);5;2015-08-03;3.12;0.5106;positive
1135;Petteri Kyrönlahti;A little expensive "start-up fee", but the quality of service great.;4;2015-08-03;3.12;0.7684;positive
1136;Susanna Alanen;Convenient and easy.;5;2015-08-03;3.12;0.4404;neutral
1137;Marjut Laakkonen;Works well and always helps in distress when there are no coins! Easy apsi.;5;2015-08-02;2.96;-0.5571;negative
1138;Heikki Nylund;This just works ... still the best!;5;2015-08-02;3.12;0.6696;positive
1139;Andy W;Parking;5;2015-08-02;3.12;0.0;neutral
1140;Linda Leskinen;Really good app. 10 euro discount code 3DTM;5;2015-07-29;3.12;0.4927;neutral
1141;Juri Pelkonen;Absolutely incomparable.;5;2015-07-24;3.12;0.0;neutral
1142;Niko Petrelius;Works well and easy to use. Use this code to get € 10 free parking time for 7GV4;5;2015-07-21;3.11;0.8074;positive
1143;Marko Rautavesi;Healthy situations when the payment machine has a beer bottle cap in the money slot, someone looking for coins in their bottomless bag for 20 minutes or the nearest coin in a kiosk 3km away where you should go to break a € 20 banknote if you happen to find an ATM first ... Bring a new user to the first parking free parking time. Code: 9FN8;5;2015-07-16;3.11;0.7184;positive
1144;Sami Saksa;With Electron, the hassle of getting it to work, and ten p-times when you register with code 5CCG;4;2015-07-16;3.11;0.0;neutral
1145;Erno Jaatinen;Really good and easy app. With the code TWXES you get another 10 € parking money;5;2015-07-15;3.11;0.7474;positive
1146;Mikko Lakeus;Free parking with code: 9P1X;5;2015-07-09;3.1;0.5106;positive
1147;Alexi's Kitchen;good;5;2015-07-04;3.1;0.4404;neutral
1148;jori pöyhönen;works well;5;2015-07-03;3.1;0.2732;neutral
1149;Ari Jalokinos;Makes what you promise, plus the map app is fast and accurate. Easy to use, no need to load money, card information is enough.;4;2015-07-02;3.1;0.4588;neutral
1150;Hannu Vuori;Great invention. There is no need to know in advance how long you need a parking space, nor to look for a ticket machine and a suitable means of payment. Many times when you do that in the frost or heavy rain just to find that the vending machine doesn’t work at all or not exactly on your card, you start to appreciate doing the job in peace while sitting in your own car.;5;2015-07-02;3.1;0.8442;positive
1151;Late Fenander;Great app. You spend just as much money on parking when the actual parking time is. You no longer have to collect coins in the car and look for parking meters. Compared to other similar ones, ParkMan is free of monthly fees, with additional pints.;5;2015-07-02;3.1;0.7351;positive
1152;Ari Westen;I recommend!;5;2015-07-02;3.1;0.4199;neutral
1153;Markus Peltola;Now another car is going and the parkman is still passing by. In horror, I remember the "Raise 20e, find a rail, buy shit, pay for parking" rumba.;5;2015-07-02;3.1;-0.8271;negative
1154;Esa Ojala;Excellent. Clear and reliable.;5;2015-07-01;3.1;0.743;positive
1155;Mikko Koskinen;With the code PT2M free € 10 money for the application.;4;2015-06-24;3.1;0.5106;positive
1156;suvi tammisto;Free parking money with code 8NS8F! :);5;2015-06-23;3.05;0.7644;positive
1157;Marko Haapanen;Works well!;5;2015-06-23;3.1;0.3382;neutral
1158;Teemu Visulaaka;Works;4;2015-06-23;3.1;0.0;neutral
1159;Henri Tikkanen;Convenient and easy to use!;5;2015-06-22;3.05;0.4926;neutral
1160;Elif Sener;With this code 10 e free parking money GTM4 !! :);4;2015-06-17;3.05;0.7835;positive
1161;Juha Koponen;And with code R6D6A you get € 10 in front of parking time;5;2015-06-17;3.05;0.0;neutral
1162;Sami Laitala;A well-functioning application. Parking in Seinäjoki is handy! :) ps, use code X6VQ and get 10e free parking time.;5;2015-06-14;3.05;0.7644;positive
1163;Kari Kuusinen;Really great app;5;2015-06-13;3.05;0.659;positive
1164;Vesku Vaittinen;With the code GHEC you get 10 € parking money !!;5;2015-06-12;3.05;0.0;neutral
1165;eino väärä;Really convenient for example, downtown;5;2015-06-09;nan;0.0;neutral
1166;Jaana Selander-Tervakari;This is really convenient, no need to look for a parking coin changer etc. or worry about not having time to add coins. I recommend.;5;2015-06-02;3.06;-0.4364;neutral
1167;Matti Oksanen;Clever to use, and you only pay for the time you are in the Park. Developments are also evolving in parking, thank you for that!;5;2015-05-27;3.05;0.6588;positive
1168;Valtteri Jokila;Very convenient and functional, enter the discount code XAML and you will receive € 10 free parking money.;5;2015-05-26;3.06;0.5106;positive
1169;Jussi Kauppinen;With code 519M you get 10 € to your parking account!;5;2015-05-23;3.05;0.0;neutral
1170;Heli Hei;With the code JX7S you get a parking money of 10 €;4;2015-05-20;3.05;0.0;neutral
1171;Millie Beads;With the code PQGKQ you get € 10 free parking.;5;2015-05-18;3.05;0.5106;positive
1172;Jarkko Latvala;You don’t always have to look for a parking meter and coins at the bottom of your pocket. And increasing parking time remotely is perhaps the best feature;5;2015-05-13;3.05;0.6369;positive
1173;esa hirvonen;No more running to add money to the meter. use code ZNG5S to get € 10 parking money for your first parking.;4;2015-05-10;3.05;-0.296;neutral
1174;Kaija-Liisa Kuusisto;Great app;5;2015-05-07;3.05;0.6249;positive
1175;Markku Hohtari;The application is easy and fast to use. Really effortless and flexible service for the varying parking needs of the city center.;5;2015-05-07;3.05;0.6204;positive
1176;Toni Laaksonen;Even when you could enter the exact time because the parking time expires, then it would be perfect.;4;2015-05-07;nan;0.5719;positive
1177;Teppo A;The redesigned ParkMan is even better. Easy to use. You can pay both by credit card or directly from the account (Debit). And is cheaper than EasyPark! No more coins! They never want to be, and at least not suitable. All you need is when you turn your cell phone GPS on, ParkMan open and then you just start parking. And everything can be done in a car. You can easily get more parking time just by opening ParkMan.;5;2015-05-02;3.05;0.8206;positive
1178;Lauri Calonius;With code R5G3Q you get parking money;5;2015-04-29;3.05;0.0;neutral
1179;Timo Suvilampi;Works great! With this code (WRD3) you get € 10 free parking money!;5;2015-04-29;3.05;0.8395;positive
1180;petri rasmus;With the code UR6Q You get 10 euros free parking money;5;2015-04-20;3.05;0.5106;positive
1181;siirappi siika;With the BM8X code you get € 10 parking money;5;2015-04-18;3.05;0.0;neutral
1182;Marko Lehtonen;€ 10 parking money V2EA;5;2015-04-17;3.05;0.0;neutral
1183;Jaakko Sinisalo;It seems to work well, with code MDGU for a new user € 10 in front of parking time.;4;2015-04-02;3.05;0.2732;neutral
1184;Jarkko Hakomäki;No more swearing at coins;5;2015-03-31;3.05;-0.0431;neutral
1185;Jukka Alamäki;Works well;5;2015-03-27;3.05;0.2732;neutral
1186;Antti Hiltunen;ZG85;4;2015-03-27;3.05;0.0;neutral
1187;Marianne Hakala;Convenient and easy;5;2015-03-25;3.05;0.4404;neutral
1188;kipe zuikkeli;Promotional code: 8ATN;5;2015-03-21;3.05;0.0;neutral
1189;Aleksi Poskiparta;With code JR6A you get € 10 worth of free parking.;5;2015-03-21;3.05;0.6369;positive
1190;Santeri Marjamäki;€ 10 free parking money with code 5JUQ!;5;2015-03-18;3.04;0.5562;positive
1191;Matti Pösö;Use the code SYCM, you get parking money.;5;2015-03-18;3.05;0.0;neutral
1192;Sami;Great idea and good idea. Promotional code WRRCS for € 10 free parking;5;2015-03-16;3.04;0.8834;positive
1193;Bluesinkman;Code V3GK max 10e parking money when you register.;4;2015-03-15;3.04;0.0;neutral
1194;Mimmi Salo;And strangely makes it easier to do business in the city! 10e free parking money with code HY7Y;5;2015-03-14;3.04;0.636;positive
1195;Timo Aaltonen;Paying couldn't be easier and more sensible!;5;2015-03-12;3.04;-0.3867;neutral
1196;Mikko Partanen;Works ... and doesn't need coins in the glove compartment. Promotional code 7XLZ free parking time for new ...;5;2015-03-12;3.04;0.5106;positive
1197;Ari Koutuaniemi;Use Promotion Code H8P7, you will get parking money.;5;2015-03-12;3.04;0.0;neutral
1198;Juha Kesti;Great that paying for parking has also become modern!;5;2015-03-11;3.04;0.6588;positive
1199;Jani Toivanen;Good program..this is a 10 euro discount coupon code: 15A9 please :);5;2015-03-11;3.04;0.802;positive
1200;Kari Aula;10e free parking money for the first parking with code P6S7;5;2015-03-11;3.04;0.5106;positive
1201;Pirjo Stenman;Free parking money with 3ED3 code 10 euros - please !!;5;2015-03-10;3.04;0.7339;positive
1202;Lauri Huovinen;Great app, no more carrying around with crooked coins or searching for the nearest ticket office and finding it broken.;5;2015-03-10;3.02;-0.0516;neutral
1203;christian ahonen;With code: FKX1S;5;2015-03-09;3.02;0.0;neutral
1204;Juha Haavisto;Parking money 10 €, please.;5;2015-03-06;3.02;0.3182;neutral
1205;Henri Huotari;Code GN3F € 10 free parking money when you install the app. Someone’s comment read € 20 free money, but the guy is pissing.;5;2015-03-03;3.02;-0.0644;neutral
1206;Toni Vanhala;A good idea crashes into the map function. From a poor quality map, it is difficult to choose where your car is left. The GPS was really inaccurate and the search function located the exotic "Tampere" in Germany. It would be good if the parking space could have been entered into the app with the area code (which read on the parking meter). Apparently there was no such functionality.;2;2015-03-03;nan;-0.25;neutral
1207;Jouni Kröger;Use the YKEBA code, you get € 10 for parking.;4;2015-03-02;3.02;0.0;neutral
1208;Pasi Ranta;And for the first parking € 10 with code B73G;4;2015-02-28;3.02;0.0;neutral
1209;Tomi Blomberg;Bugs fixed. I recommend.;5;2015-02-28;3.02;0.3612;neutral
1210;Pertti Aalto;Here would be € 10 parking money. With code: 8QBY;4;2015-02-26;3.0;0.0;neutral
1211;Tero Porkka;Free parking money € 10: 2E1P;4;2015-02-26;3.0;0.5106;positive
1212;saku mitrunen;Here you get € 10 parking money with the code DV6SL;4;2015-02-24;3.0;0.0;neutral
1213;Timo Sihvola;Code FA7W € 10 free parking.;5;2015-02-24;3.0;0.5106;positive
1214;Joni Mäenpää;Code LQ3W 20e free parking money;5;2015-02-24;3.0;0.5106;positive
1215;Harri Tennberg;Free parking money 10e with the code UEBK;4;2015-02-23;3.0;0.5106;positive
1216;Lauri Heiskari;With the code CMSL 10 € free parking money.;3;2015-02-18;3.0;0.5106;positive
1217;Tomi Sippo;5GLA, with that code you get 10 euros for free money for parking;5;2015-02-18;3.0;0.5106;positive
1218;Juha Lahtinen;7XCC € 10 free parking money;4;2015-02-13;3.0;0.5106;positive
1219;mikko melender;Awesome help ... 10 € free parking money with code FAJZ;5;2015-02-13;3.0;0.8779;positive
1220;Toni Raivo;Free parking money with code ME3B;5;2015-02-12;3.0;0.5106;positive
1221;Tero Nikku;FXCR;4;2015-02-10;3.0;0.0;neutral
1222;Jani;Free parking money with code 4G17;5;2015-02-09;3.0;0.5106;positive
1223;Kenrick Bingham;With code 9HX9S you get € 10 parking money for your first parking.;5;2015-02-07;2.96;0.0;neutral
1224;Timo Tuomisto;Free parking money with code 8C8R;5;2015-02-07;3.0;0.5106;positive
1225;Raija Vierkoski;Very good. I have been using the app for over three years. The fees are really low compared to putting coins in the meter either too much or too little.;5;2015-02-05;nan;0.2023;neutral
1226;Olli Vartio;There was no more pocketing in the pocket. Life-making software;4;2015-02-02;2.99;-0.296;neutral
1227;Miia Koivuniemi;With the code EA3Z you get 10 € free parking money :);5;2015-02-02;2.96;0.743;positive
1228;Jani Astikainen;Really convenient;5;2015-02-02;2.99;0.0;neutral
1229;Matti Pennamo;My own experience is good ,, And always gets better ☺;5;2015-02-02;2.99;0.8316;positive
1230;Teukka's Bar;Really handy and useful app without coins!;5;2015-02-02;2.96;0.5355;positive
1231;Jonni Alanen;With the 41K4 code you get 10 € parking money;5;2015-02-01;2.99;0.0;neutral
1232;Eeva Heikkinen;Now it bothers you to go to the center to park when you are not grabbing coins from somewhere.;5;2015-01-31;2.96;-0.2023;neutral
1233;Jukka Kaarlenkaski;Code PK62 clicks the 10e bonus;4;2015-01-30;2.96;0.5423;positive
1234;Heikki Haapaniemi;Here's parking money for anyone who wants and who wouldn't! Code BVKQ;5;2015-01-28;2.96;0.0;neutral
1235;aki saikkonen;10è parking money L9TZ;5;2015-01-23;2.96;0.0;neutral
1236;Paavo Hannus;You can get € 10 free parking money by entering the code AJ98 during installation;5;2015-01-22;2.96;0.5106;positive
1237;Ilari Saukkonen;Code VH7ZF 10e money for parking fees;5;2015-01-21;2.96;0.0;neutral
1238;Antti Lehosmaa;10e free parking money with code R22Z;4;2015-01-13;2.96;0.5106;positive
1239;Hannes Ylä-Jääski;Code ANYK 10 € parking money!;5;2015-01-13;2.96;0.0;neutral
1240;Mia Salonen;I downloaded it to my phone and found that another app that doesn't use a basic debit card and I don't get that credit card for this kind of thing ... so I can't become a user;2;2015-01-13;nan;-0.2924;neutral
1241;Googlen käyttäjä;NCS3 Enter this code to receive free parking money when you register! You're welcome!;5;2015-01-12;2.96;0.7835;positive
1242;Marjo Leskinen;Enter the code VVUA when you register, you will receive free parking money.;5;2015-01-12;2.96;0.5106;positive
1243;Anne Vartiainen;Works and easy to use! Tip: Free parking money with code 10e: KUQN;4;2015-01-07;2.96;0.7574;positive
1244;Janne Salmelainen;With this code 10 € park money X1H9);4;2015-01-06;2.96;0.0;neutral
1245;Googlen käyttäjä;For once, an application that is useful in everyday life. Small development feedback on the user interface: The menu cannot be accessed until the map has been zoomed to the level where the prices are displayed.;4;2014-12-21;2.96;0.4404;neutral
1246;Mika Murto;You get another € 10 free parking money with the promotional code: QWHP;4;2014-12-20;2.96;0.5106;positive
1247;Sampo Hannuksela;The best app.;5;2014-12-19;2.96;0.6369;positive
1248;-Roope-;With code 1E5JL 10 € parking lot.;4;2014-12-18;2.96;0.0;neutral
1249;Eino-Juhani Huhtanen;You get 10 euros free "parking money" with discount code SMJ6. Remember to take advantage of it!;5;2014-12-17;2.96;0.68;positive
1250;Mika Virtanen;€ 10 parking money. Code: XT71;5;2014-12-17;2.96;0.0;neutral
1251;Googlen käyttäjä;Free parking money 10e 2RQVL;5;2014-12-15;2.96;0.5106;positive
1252;Sami Viljanen;Claiming my zip code is incorrect, the price list does not open, the terms of use seem to be in Hebrew, the text is not clear.;1;2014-12-15;2.96;-0.2924;neutral
1253;Sami Ahtiainen;Easy to use! Free parking money in front of € 10 with code ABA2;4;2014-12-09;2.96;0.7574;positive
1254;Jari Vasell;Get € 10 free parking with code CC47.;5;2014-12-05;2.96;0.5106;positive
1255;Juho Skantsi;and get € 10 free parking money. A working app!;5;2014-12-04;2.96;0.5562;positive
1256;Sebastian Söderholm;€ 10 free parking money with code: SDBU;5;2014-12-04;2.96;0.5106;positive
1257;Ari Kopi;Today I tried it for the first time and it worked just fine. I received the receipt by e-mail.;5;2014-12-03;2.96;0.2023;neutral
1258;Antti Niskanen;€ 10 parking money with code 81T9;5;2014-12-03;2.96;0.0;neutral
1259;Juha Vuorinen;Free parking in front of ten with code ATPG :);5;2014-12-01;2.96;0.743;positive
1260;Ilari Stenroos;And useful. Free parking money with code K5S3;4;2014-12-01;2.96;0.7351;positive
1261;Jiri Lehvä;ATDV code 10 € free parking money for yourself.;5;2014-11-29;2.96;0.5106;positive
1262;Joni Honkaniemi;With the code: K1V9 you get 10 € free parking money😉;5;2014-11-28;2.96;0.5106;positive
1263;Janne Lahti;WORKS !! € 10 FREE PARKING CODE WITH CODE GCY4 FOR YOUR FIRST PARKING !!;3;2014-11-27;2.96;0.7352;positive
1264;Pekka Saijonmaa;Impeccable;5;2014-11-27;2.96;0.0;neutral
1265;Timppa Teeärrä;MDSU = € 10 free parking money;4;2014-11-27;2.96;0.5106;positive
1266;juha-pekka onnela;I have tried to pay a couple of times without being in that parking lot where the payment should have been made. The area code has suggested Belgium and Iran as its location. With a competing app, I haven’t detected a similar problem. If, on the other hand, you are next to the car, you can find the location quickly and it will work.;2;2014-11-27;2.96;0.0258;neutral
1267;Miia Fagerlund;Parking money with code 57A5;4;2014-11-25;2.96;0.0;neutral
1268;Sanna Pentikäinen;€ 10 free parking money with LW9U code;3;2014-11-24;2.96;0.5106;positive
1269;Olli K;With code BJ88S you get 10 euros for your first parking!;5;2014-11-24;2.96;0.0;neutral
1270;Tomi K-V;10 € parking money with code J348 :);5;2014-11-22;2.96;0.4588;neutral
1271;Mika Eskelinen;Code XPN1 10 € parking money.;5;2014-11-21;2.96;0.0;neutral
1272;Marko Bonden;..immed quite competent! With the code 8BGKS you get 10 euros free parking money. Credit card information needs to be given for a trial, even a small minus.;4;2014-11-21;2.96;0.831;positive
1273;Kari Torittu;With promotional code 8GRL you get € 10 free parking in front.;5;2014-11-20;2.96;0.5106;positive
1274;Matti Lintula;There is a service charge for doing everything myself, no thanks.;1;2014-11-19;2.96;-0.3412;neutral
1275;Ja;Does not show free =ilmainen parking.;1;2014-11-18;nan;-0.4023;neutral
1276;Timo Koivunen;When you install the campaign with code BX4X 10 euros free parking money.;5;2014-11-16;2.95;0.5106;positive
1277;Aki Kiuru;A very convenient and functional application. With ten parking coins with the code W974;5;2014-11-15;2.95;0.0;neutral
1278;Erkka Korolainen;€ 10 parking money with code 13N8.;4;2014-11-13;2.95;0.0;neutral
1279;Riku Kerkola;Enter this ZMG1 code and you will receive € 10 parking money when you join the service!;4;2014-11-12;2.95;0.3595;neutral
1280;Harri Pirttimäki;With gift code R1WL free € 10 for the first parking.;4;2014-11-11;2.95;0.7351;positive
1281;Olli Limmeri;With code, QXN3, € 10 free parking money.;4;2014-11-10;2.95;0.5106;positive
1282;Aapro Savolainen;A good and affordable way to pay a parking fee. Use Promotional Code: 63m4, get free parking money!;5;2014-11-07;2.94;0.7263;positive
1283;samuli herranen;BELB and ten in the sun;4;2014-11-06;2.95;0.0;neutral
1284;Jani Myllyla;From now on you can put the coins in the workshop.;5;2014-11-05;2.94;0.0;neutral
1285;K R;Free € 10 top with code: V1TML. Convenient way to pay parking fees without cash and card.;4;2014-11-04;2.94;0.5719;positive
1286;Googlen käyttäjä;8FE7;3;2014-11-04;2.95;0.0;neutral
1287;Tuula Aroalho;Good application, with the code TF94 10 € free parking money for the application.;4;2014-10-31;2.94;0.7351;positive
1288;Toni Lounasranta;When registering with the code 3BTT free parking money if desired;5;2014-10-30;2.94;0.6597;positive
1289;Jarza;With my code W2NXF you get 10 € parking money!;5;2014-10-29;2.93;0.0;neutral
1290;Erik Mykrä;It is good that you can also set the location manually and you will still receive a receipt from the post office. The code grabbed here cost the first two parking spaces :) With the code YZHS for the next € 10 parking money;5;2014-10-29;2.93;0.7096;positive
1291;Ansku Isokoski;You get 10 € for parking money by entering the canvas code 2S9S :);4;2014-10-27;2.93;0.4588;neutral
1292;Esa Piirainen;With this code A4v7;4;2014-10-26;2.93;0.0;neutral
1293;Googlen käyttäjä;With the promotional code RYSX you get 10 € parking money.;5;2014-10-25;2.93;0.0;neutral
1294;Googlen käyttäjä;... with code E684 for those interested :);5;2014-10-24;2.93;0.6908;positive
1295;Tero Rantanen;Mghp code 10e start money;5;2014-10-21;2.93;0.0;neutral
1296;Nejdet Karadag;You get 10 e free parking money with the code SZUR.;3;2014-10-21;2.93;0.5106;positive
1297;Ari Taavitsainen;Easy and convenient. You get € 10 free parking money using code 4VV4;4;2014-10-20;2.93;0.7351;positive
1298;Pekka Immonen;With the 7W9H hairdressing code you get 10 € parking money.;4;2014-10-18;2.93;0.0;neutral
1299;Antti Järvenpää;The feature can be found in Easypark. Do you fish from the customer for the same parking several times for a basic fee when you have to start parking again if you forget?;3;2014-10-17;2.93;-0.2263;neutral
1300;Päivi Konttinen;With code X1F3F you get ten parking money. :);5;2014-10-16;2.93;0.4588;neutral
1301;Katja Rinne;With the HC2J code you get 10 € parking money!;4;2014-10-14;2.93;0.0;neutral
1302;Jani Salminen;With the Ugws code you get 10e free parking money;4;2014-10-13;2.93;0.5106;positive
1303;Martti Lumia;Otherwise a really good app, but the one-time fee for using the app (€ 0.49) is unnecessarily big. Therefore, it should not be used for short parking times. For example, the percentage of app usage and of course someone maximum at that;4;2014-10-10;2.93;0.2724;neutral
1304;Olli Pasanen;One step closer to coinage;5;2014-10-09;2.93;0.0;neutral
1305;Santtu Korhonen;7NW6 10e campaign code;4;2014-10-08;2.93;0.0;neutral
1306;Jarno Thomander;with code UBTE 10 € free parking money;5;2014-10-07;2.92;0.5106;positive
1307;Sari Tolppanen;And a receipt for email is handy;5;2014-10-05;2.92;0.0;neutral
1308;Mika Lappalainen;Promotional code 65MH;4;2014-10-04;2.93;0.0;neutral
1309;Aku Sorsa;Does not work without google play service.;1;2014-10-01;2.92;-0.2584;neutral
1310;Valto Vauhkonen;I recommend;3;2014-09-27;2.92;0.3612;neutral
1311;Sebastian Hilpo;With the code Y5WZ you get started and get € 10 parking money.;5;2014-09-27;2.92;0.0;neutral
1312;Juha Ranta;And if you want free parking money then set the code to hkw5 :) you get 10 e for free;5;2014-09-25;2.92;0.872;positive
1313;Mika Hyrkäs;QPQK;4;2014-09-24;2.92;0.0;neutral
1314;Joonas Jokela;With this code you get 10e parking money --- &  ACQK;4;2014-09-23;2.92;0.0;neutral
1315;Arto Laurila;Code W3Q5 10 park money;5;2014-09-23;2.92;0.0;neutral
1316;Harri Koponen;With code NS1M you get 10 € parking money.;4;2014-09-23;2.92;0.0;neutral
1317;Petrus Wegelius;With the promotional code VXPVL you get € 10 parking money for your first parking.;4;2014-09-23;2.92;0.0;neutral
1318;Heikki-Tapio Lämsä;1W72;5;2014-09-20;2.92;0.0;neutral
1319;M Lindberg;Parking money 10 € with campaign code 6TDL;4;2014-09-19;2.92;0.0;neutral
1320;Tomi Kaipiainen;Easy to use program. When you register with the code KHB3, you will receive 10 euros free parking money.;5;2014-09-17;2.92;0.7351;positive
1321;Jim Saartia;Use code C8EN to get € 10 parking money;5;2014-09-17;2.92;0.0;neutral
1322;Hannu Könönen;Use promotional code ERN1L when you join to get 10e free parking money.;5;2014-09-15;2.92;0.6705;positive
1323;Niina Saastamoinen;Code MXGRL for three chargers for every 10e of parking money!;4;2014-09-15;2.92;0.0;neutral
1324;Zyxel;10e free parking money with the code DNKB;4;2014-09-15;2.92;0.5106;positive
1325;Eetu Ylinen;Activate your code with the code CKLM and you will immediately receive € 10 parking money.;4;2014-09-10;2.92;0.0;neutral
1326;Janni Kollanus;With promotional code 25AB you get 10 euros free parking money!;4;2014-09-10;2.92;0.5562;positive
1327;Henri Härkönen;Bleed money with code 5842;5;2014-09-08;2.91;0.0;neutral
1328;Jarno Jokinen;Really handy. When you register with the code 4M9Q you get 10 € parking money.;5;2014-09-07;2.92;0.0;neutral
1329;Petriina p;Did not work, does not accept postcode ...;1;2014-09-07;2.91;-0.2924;neutral
1330;Minä Ihan Itse;For once, someone has come up with Apps that are really helpful. Goodbye search for parking coins.;5;2014-09-06;2.56;0.4754;neutral
1331;Risto Kuikka;With this code 10e for the first parking! MF5F;5;2014-09-03;2.91;0.0;neutral
1332;N Å;For once, an app that really makes some sense! Works for sure and no unnecessary payment slips have been shown on the windshield. Good!;5;2014-09-01;2.91;0.555;positive
1333;Jouni Orkoneva;The location-based system is easy to use, no need to enter or search for codes. 10+;5;2014-08-27;2.91;0.1779;neutral
1334;Petri Kapulainen;First of all, act yes. Today (since the last update?) But searches and searches, but can't find. Instead, the competing app plays flawlessly.;1;2014-08-22;2.91;0.6757;positive
1335;Jukke Laine;Easy to use. With code 22F8 you get ten euros in parking money.;5;2014-08-14;2.56;0.4404;neutral
1336;Gargoil987;Very simple and easy to use. Facilitates payment of parking fees and parking time can be extended from anywhere, even sitting in a cafe if needed;5;2014-08-07;2.56;0.4877;neutral
1337;Googlen käyttäjä;Free parking money 10 € with code ZE7EL Convenient application!;4;2014-08-04;2.56;0.5562;positive
1338;Katri Kurki;Best;5;2014-08-03;2.56;0.6369;positive
1339;Petri Niskanen;Easy to use and with code LQSP 10 € parking money;5;2014-08-03;2.56;0.4404;neutral
1340;Hilpi Toikka-Haldin;This really makes life easier! It should be reminded if the parking fee stays "on" when you move the car. But the coins stopped stressing, which is an excellent thing. This also becomes cheaper because you only bill for the time spent. As long as you remember to turn it off when you leave!;5;2014-08-03;2.56;0.4149;neutral
1341;Googlen käyttäjä;It has always worked well! (Nexus 5).;4;2014-08-03;2.56;0.3382;neutral
1342;Juha järvenpää;Works well, experience only from the Tampere area ...;4;2014-08-02;2.56;0.2732;neutral
1343;Sanna Veijalainen;ParkMan works;4;2014-08-02;2.56;0.0;neutral
1344;Pez 75;At its best, you can forget about coins and more.;5;2014-08-02;2.56;0.5106;positive
1345;Markku Heimosaari;works. . :);5;2014-07-22;2.56;0.4588;neutral
1346;Miika Kamula;Parking is not much easier.;5;2014-07-20;2.56;-0.3252;neutral
1347;Mikko Kämäräinen;Crashes every time you open a key (Xperia Pro);1;2014-07-15;2.56;0.0;neutral
1348;aleksi reivonen;Works great. Charging may take a long time.;5;2014-07-08;2.56;0.6249;positive
1349;Sami Lahti;Parking time 10 € with code 4YLJ;4;2014-07-07;2.56;0.0;neutral
1350;Jenni Rantala;Spectacular. When there is never a need, you never have to and you don't have to think in advance how long you are going to park.;5;2014-07-02;2.56;0.0;neutral
1351;Paula Suokas;I recommend.;5;2014-07-02;2.56;0.3612;neutral
1352;Jouko Parviainen;And saves even the smallest coins for other purposes, and does not pay in vain.;5;2014-07-02;2.56;0.3875;neutral
1353;Merja Fält;Great way to handle parking fees, works well and affordable to use!;5;2014-07-01;2.56;0.7574;positive
1354;Pasi Kajanto;Unambiguous, functional and excellent in all respects.;5;2014-07-01;2.56;0.7184;positive
1355;Janne Saarinen;By the way, ok, came the campaign codes in the mail with a home sticker but could not access any of those campaign codes. Outrageous funding for that parking we were generating and all the time the meters are ticking in Tampere.;3;2014-06-15;nan;-0.6124;negative
1356;Hanna Linnamaa;Easy..but don't notice the expensive price of the parking fee ...;4;2014-06-14;2.56;0.0;neutral
1357;Googlen käyttäjä;Works really well and great to be able to add other vehicles to it.;5;2014-06-13;2.56;0.7755;positive
1358;Jaana Tolvanen;Great and convenient service. No need to adjust with coins and only pay for parking time !! It is easy to link the monthly invoice breakdown to the employer and you do not have to save on various crumpled parking tickets! The only downside is that the service has not yet expanded to the entire territory of Finland!;5;2014-06-03;2.56;0.4479;neutral
1359;Sasu Kauppinen;No more coins. No more searching for a parking meter. No need to predict parking time. What are you waiting for?;5;2014-06-03;2.56;-0.7076;negative
1360;Pablo Moneso;Helsinki and Espoo are so backward that they have not been able to change parking machines to fit a credit card until now. This service has been a great opportunity for people without cash, which I even consider myself. In addition, the service is much cheaper for the user than competing applications that work with text and calling. There was no need to pay any extra than agreed.;5;2014-06-03;2.56;0.8885;positive
