userName;content;rating;date;reviewVersion
d k;No way to renew monthly ticket automatically and reminder has a fee.;1;14/08/2020;15.03
André Bertel;Crashes on start up on Android 11;1;14/08/2020;14.06.01
Booboo Jones;Apps for parking is the bane of my existence;1;14/08/2020;15.09
Kelly Hunsbeth;I lobe this app! So easy and convenient!;5;14/08/2020;15.09
Trausti Freyr;60% of the time it works 100% of the time;2;13/08/2020;15.10
Geoff Crockett;Quick & easy;5;13/08/2020;15.08
Eiríkur Rafn Rafnsson;My city just switched to this disaster. Haven't gotten beyond punching in my phone number to wait for a verification code that never arrives.;1;11/08/2020;15.10
J van der Roest;Cannot switch to swish after you opted for credit card the first time, they need to delete your account. Also they save your credit card info without permission, and you cannot delete it from the app! Again have to call them.;1;08/08/2020;15.09
Bruno Catellani;Very convenient for parking. Saves cost since I can time my parking time better;5;07/08/2020;15.09
Gabriela Luchian;E molto facile e sicuro;4;06/08/2020;15.09
Guds777;Hvaða drullusokkur ákvað að nota þetta drasl í staðin fyrir leggja is;1;05/08/2020;15.08
Joakim Hedlund;Great - when it works. Notifications are a joke though.;2;03/08/2020;15.09
J Regulator;Cant add payment method??? First time I saw easy park I downloaded it, and used it once no problem. After that the app lost my payment method and will not save it when entered?? Please help;2;03/08/2020;15.09
David Graffner;Not working since the app don't send activation code;1;01/08/2020;15.09
Jeroen Elsen;I don't like that I have to set an end time. But I think it's a great app.;3;31/07/2020;15.09
d w;Cannot delete CC details from app. Will now need to watch for fraudulent charges or the major hassle of cancellation of card. Also uses way more privacy permissions than it needs.;1;30/07/2020;15.09
Jodie Leech;App would not download;1;30/07/2020;
Mani Malm;Works great in Stockholm city, support for more areas outside of City center would be appreciated as well, those areas unfortunately exclusively use the MobilPark app and it's a bummer to use several different apps/accounts just for one City alone. The app is currently also missing a dark theme (automatic/follow system). Keep up the good work. Best regards.;3;26/07/2020;15.09
Danica Gilic;To pay parking in Stockholm with EasyPark is more expensive then with other parking apps and the price difference is not small. Also nowhere in the app I couldn't find this info. Nice design and easy, but I will choose to use other parking apps.;2;23/07/2020;15.09
Isak Larsson;Doesn't work after Huawei update. Can't find my parking I have used for several years - easypark signs everywhere.;1;19/07/2020;15.09
Per K;Er dritt lei appmaset. Burde ikke være nødvendig å måtte betale med app, feks Tveita senteret. Dette er en pest.;1;19/07/2020;15.09
Dan L;Does not accept or validate credit card number. Tried with two card (Amex and MasterCard) and it failed.;1;19/07/2020;15.09
Kjetil Albrechtsen;Appen finner ikke parkeringplassen/område jeg sto på, så jeg måtte flytte bilen og parkere en annen plass.;1;18/07/2020;15.09
Jordan Ve;It works in spain too but it doesnt prompt you to add the registration of your rented car with the result of paying for the wrong car registration anf getting parking tickets! Thank you easypark mobile app team!:(;1;16/07/2020;15.09
Nuttawut Jaithiengtrong;Funktioniert nicht, ich muss trotzdem Strafe bezahlen.;1;15/07/2020;
6021 BC LTD;Did not give me the option to pick Canada as a country I'm trying to park in Canada. Melbourne Australia worship God damn place in Africa;1;15/07/2020;
Yasser Kilde Bajwa;It actually works pretty well but just a warning for all that the automatic camera parking will not work if you first enable it once you have driven into the parking garage. There is no information about this and just for kicks, the app also detects that you have an active parking(which I specifically checked) but doesn't pay for it. EasyPark does not think that's a bit misleading and simply insists that you should have known better.;3;14/07/2020;15.09
Edvard;It tricks you for extra money. I was going to end a parking I had set for 24hours or so, after 14 hours. I clicked stop parking, and when I did I paid the whole price, as if I would stay there for the whole 24. What I didn't understand is that I had to scroll the wheel back to the present time and then click stop parking to get the accurate price. There is no chance that this flaw is something they don't already know about, but still keeps there, and making money on people that don't notice!;1;10/07/2020;15.08
Helen Toomik;User-friendly;5;09/07/2020;15.08
Paula Negri;Great;5;08/07/2020;
Anton Ruus;I'm unable to download and use the app despite trying multiple different networks/connections. I can't find any other form of payment. I sure hope I won't be given a ticket for this... would definitely not recommend.;1;08/07/2020;
Gyula Gehér;Camera parking should be enabled by default!;1;07/07/2020;15.08
Muayad Bilal;Cool app and easy to use;5;07/07/2020;15.08
Leonie O'Connell;I parked in Broadbeach for a few hours on Saturday June 20 and the cost was $8.80 flat rate. Downloaded app and paid but they charged my Mastercard twice. I called and no help. I cannot find anywhere on the app where I can submit an message for an error made. Do not use this! Absolute rip off!;1;06/07/2020;15.08
C.U. Farley;Wish I discovered this parking app sooner. Pay for what you use and can extend remotely if you're caught out a bit longer than expected. Technology at its finest. Fire in the hole!;5;06/07/2020;15.05
Kip Killaghan;Works well.;5;06/07/2020;15.08
Vladimir Andrade;Got even better after the update;5;03/07/2020;15.08
Alexander Kolodziej;Både GPS och sök har slutat fungera, dags att byta app;1;03/07/2020;15.08
John Rahi;Dålig App och oseriöst företag REKOMMENDERAR EJ Trots betalning ( som blev registrerad) fick jag parkeringsböter. Betala genom parkeringsautomat .. billigare och enklare;1;01/07/2020;15.08
Olga Apostolova;Your Vipps integration does not work. I paid the 1nok fee twice, yet you do not move me to the next screen in the registration process.;3;01/07/2020;15.08
Maud Feldmann;Génial!;5;30/06/2020;15.08
Tautvydas Rožėnas;Your help section literally blank white;1;30/06/2020;15.08
Jim Woodward;Not easy to use, map takes up most of the screen and bares non use to the user, refers to area code which is meaningless, should be space code or space number at the very least, I want the 10 minutes of my life back that I spent trying to understand something that should have been immediately intuitive, hell, if you have my location then select my space for me. This isn't rocket science.;1;28/06/2020;15.08
Andrew Hutchison;App is park of the problem promoting pay parking.;1;25/06/2020;15.08
Morgan;"Nu tar easypark ut dryga avgifter när man parkerar. Använd en annan app i första hand. Passa dig för frågan som kommer upp där de frågar om man vill använda Easypark ""funktioner"" eller behålla basic. Deras ""funktioner"" är att de tar extra betalt när du parkerar.";1;23/06/2020;15.08
Bibek Thapa;I always need to reinstall it after I totally close my apps;1;22/06/2020;
Md Sadekul Hasan;Great to use handy app for paid parking on the streets of Australia...no ads...;5;22/06/2020;15.08
Kamalan Rashasingham;Veldig bra brukergrensesnitt. Enkel å navigere seg igjennom.;5;21/06/2020;15.08
Marco Groenland;Lalalal;5;20/06/2020;15.08
M B;Funkar inte, kundtjänsten kan kan inte hjälpa heller. RIP Easy Park;1;19/06/2020;15.08
Darryl Jacobs;Mostly good, but the automatic camera parking feature has a massive flaw. On more than one occasion it hasn't deactivated, so at the moment I can't use the app to park anywhere else, as according to the app I am still parked in Oslo. We need to be able to manually end the parking! Rather than have to contact customer service. The app uses GPS it can see we aren't in the carpark it thinks we're still in. Please fix this issue.;2;19/06/2020;15.08
Adrian Tompkins;"Hardly ever works. Either doesn't detect the car park. It if does, or if you enter the car park code, 2 times out of 3 you get an error ""can't find price"". Make sure you keep coins in your car because you can't rely on this app.";2;18/06/2020;15.08
Staffan Simberg;Kk kk lokkk;4;17/06/2020;15.07
Reshad Akbari;Good app;5;16/06/2020;15.08
rmijic at gmail dot com;Adds a 15% surcharge to parking prices. This fact is hidden away where it's hard to find, and appears nowhere on the play store page for the app, or in the app itself. If you use parking regularly, you should carefully consider whether you want your parking to be 15% more expensive. Probably not the best app.;2;12/06/2020;15.07
Maggie Anne;Compared to parking apps available in other Australian cities (Melbourne, I'm looking at you), this is actually a very cool parking app. The last reason I had to lug around coins is now gone. I'm still not sure why this option is sometimes more expensive than paying at the meter though. The location narrowing is also pretty slow and a little rubbish when guessing where you are. It'll get the city right, and within half a dozen blocks, but not much better than that most times.;4;12/06/2020;15.07
Matthias Guenther;Says no registration required, but needs phone number to get started.;1;10/06/2020;15.07
Jerome Paquay;How does one pay for multiple parking, for different cars, at the same time? I managed to add the vehicles but can't seem to find a way to have them parked concurrently.;3;10/06/2020;15.07
Anna;Charged even though it was free. Provided truth and customer service not responding over 2 weeks after....;1;10/06/2020;15.07
Richard Breidalen;Awesome app... Never had any technical problems like with other apps!;5;09/06/2020;15.07
Tristan Becroft;Kept dropping my credit card now refuses to see carparks;1;09/06/2020;15.07
Jimusa;Does paying for X amount of time charge the full amount if you cancel early? With the parking machines I would before only get 20-30 mins as thats what I needed, but the app has a minimum of 1 hour. Does it charge the full 1,60€ if I leave after 30 minutes?;4;05/06/2020;15.07
Martin Wundsam;Funktioniert leider gar nicht, habe meine Nummer angegeben, aber SMS wird nicht verschickt, kann daher nicht genutzt werden...;1;04/06/2020;
Mitu MIRELA;Verry useful;5;03/06/2020;15.07
Victor Ganin;Tried to register trough Vipps, but it just continues to charge 1 nok and not finalize the registration.;1;02/06/2020;15.07
Frederick Kihle;Internal error message. Huawei P30 Pro. Great app and looking forward to using it again after bug fix;5;30/05/2020;
Ivan Abelmazov;App desnt work. gives internal error.;1;29/05/2020;5.06
shareen nielsen;Fantastic! Start the app when you park & once you exit, it will stops automatically! No queuing & no hassle! No touching the screen to make payment!;5;29/05/2020;15.05.01
Davide Berti;Easy to use, smart!;5;29/05/2020;15.07
Chris McCurley;When attempting to pay at an inactive pay station (not realising it was inactive the time) the following non-informative error was seen 'Data Error 10704'. A generic message should be displayed to the user to let them know not to fret about trying to pay.. Or something along those lines.;3;29/05/2020;15.07
Jessica Moir;App has stopped working so had to leave a note today and hoped I didn't get a ticket because I don't carry coins;1;29/05/2020;
Gard Eriksen;"Får ikke åpnet appen etter oppdatering igår. ""The application has detected an internal error. Please contact our customer support."" Reinstalling fixed this! Thanks for quick feedback";5;28/05/2020;15.07
Stephan B;"Today, app says ""internal error"" and does not start up. Had to do a complete reinstall - not the type of unreliability you want when you've parked your car and need to get on.";2;28/05/2020;15.07
Shane H;App was working fine now When I go on app it tells there's an internal error.;2;28/05/2020;
J. N.;It only worked twice. The first 3 times I tried it (installing 3 times) it didn't open. Now it does the same.;1;27/05/2020;
Edward Oneill;It refuses to work tell me why what's wrong.⁰;1;27/05/2020;15.06.01
Juha Pajunen;"Just Updated to ver. 15.6.1, latest version, app will not start It says: ""The application has detected an internal error"".";3;27/05/2020;15.06.01
Lord Braden Hyde;No issues with it until I opened it I just updated it and it says there is an internal error and all of a sudden it asked me for me to contact you guys and it wouldn't let me progress through the loading screen it's not working yet again....;1;27/05/2020;15.06.01
no -body;Unable to use app. Keeps displaying message stating Internal Error. Uninstalled and reinstalled, made no difference.;1;27/05/2020;
Cyphro Peregrino;Crush, and because of that, I've got a parking ticket. Thank you;1;26/05/2020;15.06.01
Nikita Shilenok;App virker igen. Tak.;5;26/05/2020;15.06.01
Kostas Vlachos;Internal error. Can't use latest version;1;26/05/2020;15.06.01
Henrika Granbohm;The app has an internal error and just tells to contact local customer support.;1;25/05/2020;15.06.01
apeekaboo;Got fined.;1;24/05/2020;
Karim Gandouzi;why there is no option to register Motor in App;3;22/05/2020;15.05.01
Marcus Lönnerstrand;Took my money but didn't start a parking, eventually I had to download another parking app;1;18/05/2020;15.05.01
Sebastian;Kvitto kostar 3 kr... Så använder SMS park i framtiden;1;15/05/2020;15.05.01
Mike P.;Lol was about to use it yesterday but status of my card is inactive which makes this app useless Speed of service is the key and please do not sent me to you support as it is service responsibility to contact their customers!!!;1;15/05/2020;15.05.01
Namgay Dorji;Makes parking so much more easy and fun. Great app! Thanks!;5;11/05/2020;15.00
Gabriel Adeyemi;Ok app men lägger alltid minst 30% per avgiften. Jag undvika använder appen om det finns annan möjlighet. Annan sak är att det hitta inte plats om man ange platskod.;1;09/05/2020;15.05.01
Sohail skylark;Easy-to-use;1;02/05/2020;15.05.01
Walter Olleroch;Works fine plus it's easier to use than some of the parking metres whose screens have been scratched and made hard to read.;5;01/05/2020;15.05.01
Farshid Hassani Bijarbooneh;Terrible app. Why charge a fixed amount per hour. If someone just park for 30min you still charge them 1 full hour!!!;1;30/04/2020;15.05.01
Aleksy Goroszko;"Used the app, got fined because of wrong zone detected. Easy park says ""It's your responsibility"". I paid them my fees in years and now I have to pay the fines too. Goodbye Easypark, you are not the only player on this market so you won't earn on me anymore.";1;30/04/2020;15.05.01
Ganesh Sudhakaran;Very good parking app, had some problems intially to locate the parking region. But don't face any problem since 6 months. Absolutely recommended;5;28/04/2020;15.05
samoelis;Doesn't let me add license plate number.;1;27/04/2020;15.05
Tammam Arour;Hello.. It does not work after the last update.;4;27/04/2020;15.05
Aram Trading;Bäst;5;26/04/2020;15.05
Jan Ojala;Latest version crashes when trying to open app. Restarted phone, same problem. Huawei P20 Pro.;3;25/04/2020;15.05
Luva S Adler;I downloaded it because I thought it was related eith my brother'' business in Madagascar . But it's perfect, I guess.;5;25/04/2020;
Amirreza Sattarivafaei;The app Sometimes is unstable but today was totally inaccessible.;3;24/04/2020;15.04
Kaan Ozavci;I'm very happy with the app but cannot add more than 1 vehicle. I have 1 car registered in the app but cannot add my motorcycle. Save option doesn't work.;4;21/04/2020;15.04
C W;49 cent teurer als wenn ich mit Münzen bezahle. Es gibt auch günstigere mobile Park Apps. Außerdem keine Möglichkeit seinen Account in der App zu löschen. Will zum Löschen auf der Website dann die E-Mail die ich zum erstellen des Accounts nicht angeben musste. Keine Möglichkeit die Daten der Telefonnummer und des Kennzeichens zu löschen ohne weitere Daten abzugeben. Trash app.;1;21/04/2020;
Peter Jørgensen;Easy to use, and works most places. Just check its the right zone, and youre okay. :);5;19/04/2020;15.04
Adam Clarke;Changed the way i park and saves you money;5;19/04/2020;15.04
Tess M;This needs to have a feature f our disabled drivers who pay different rates;3;16/04/2020;15.00
Rami Lehtinen;Doesn't start...;3;15/04/2020;15.04
Aqawi;"The app used to work fine but now it can't recognize my lication and keeps telling me ""No parking area found""!";2;06/04/2020;15.03
Mathias;Used GPS function for parking, and ended up getting a fine, since it was the wrong zone. I was told that I could just go a find the payment machine and type in the zone number. Why even have the GPS zone selector then?;1;05/04/2020;15.03
Joe Reeder;Very economical whenever you can find the EasyPark around town.;5;01/04/2020;15.03
Tapani Rundgren;Did not send the code for registration;1;31/03/2020;15.03
With love by Bárbara;Funkar bra;5;28/03/2020;15.03
Jukka Kovalainen;More expensive than other solutions. Nothing wrong with the UI or usage but crappy business practices. Extra fees for everything. Rather pay in machine or easier yet to use another provider.;1;27/03/2020;15.03
Gunnar Petzall;Good app generally but a 15% charge is really steep.;3;23/03/2020;15.03
Kaleb Bowen;The app changed my parking time to an earlier since I had entered a time past the paid time, however instead of changing my time to the limit, it changed it 2 hours before and so I got a ticket. Not worth your time, pay with cash;1;21/03/2020;15.03
Lars Erik Haug;Uvurderlig. Unngår parkeringsplasser som ikke har EasyPark. God app som fungerer som den skal.;5;16/03/2020;15.02
Jason K;Absolute bollox. Fix your machines Geelong. Nobody wants to install an app to park;1;16/03/2020;15.02
ryan;Doesn't work at all. Enter the parking number, comes up with a different country. When I force it to my location, I can't press the confirm button.;1;16/03/2020;15.02
Kristoffer Harbo;I unfortunately cannot use this app. I had to download it because there were no other payments options available at this p-space. Everything seems to work, but when trying to save vehicle the button does not respond. Save vehicle Save vehicle Save vehicle Save vehicle Save vehicle Save vehicle (Yes, I restarted and reinstalled) Rather than break my thumb I decided enough is enough and found another p-space with alternate payment options. If you are in Sweden, I recommend using Qpark instead.;1;15/03/2020;
Chris Mayr;Stupid app. Requires SMS verification but never sends the SMS!;1;13/03/2020;15.02
Yuceler;It is a nice, useful, intuitive app. I have been able to appreciate it even more after Gävle kommun switched from easypark to parkster app. After easypark, other app looks ugly and stupid. I wish easypark remained the park contracter in Gävle. I recommend this app. Very convenient for parking, extending, or stopping parking anytime, anywhere. Payment is easy. Everything is smooth.;5;11/03/2020;15.02
Edwin Flynn;Convenient method of paying parking fees that I hate paying.;5;11/03/2020;15.01
Jonathan stounberg;"The GPS function is unreliable, DO NOT USE, I got a parking fine because it had registered me parking 10 m away, across the road in another ""area"". Feel very cheated";1;11/03/2020;14.03
Atherton Service;Crash crash crash. This app has downloaded over 11gig in 4 hours... what is it taking from this phone ?;1;05/03/2020;15.01
sean semke;Useless. Installed the app, entered phone number, it got my country phone location right, but then I couldn't select my country that I wanted to park in. What's the point of the app? Absolute garbage.;1;29/02/2020;15.00
Christian Rueckert;Rip-off, app charges more than Parkinpay in Switzerland.;1;29/02/2020;
Steve Dunkley;SECOND REVIEW... turns out it wasn't the size... it just dont load... I waited ALL DAY ... finally.. past midnight13 hours after I needed it.. it finally loads. No other app ever did that before. Delivery blows.;1;27/02/2020;15.00
nejc zajc;The app is charging more for parking than the physical parking machine (where I parked 1 hour costs 0.80€ and the app charges 0.92€).;1;27/02/2020;15.00
Björn Karlsson;One star just because the app charges you 0.15€ to email you the receipt of your parking. This is just plain petty greed. There are better alternatives out there.;1;26/02/2020;15.00
Michael;I can't always see the amount / time on the first screen, pretty new to this app though so might be my derp.;4;25/02/2020;15.00
Joachim Dunér;I frequently need to log out then back in again to switch between private and corporate pay method. Very annoying and time consuming. Edit: This is already the case. The button that switches between private and corporate when parking does not work. It freezes on private until I log out and in again. Both payment options are already registered to the same number. This is a bug, not an error on my behalf.;1;24/02/2020;15.00
Jesper Håkansson;Går inte ens att betala...;1;21/02/2020;15.00
Andrew Jacoel-Robertson;Really good. So much better than Stockholms Parking app!;5;20/02/2020;15.00
Milan Petrović;Counterintuitive and cluttered.The app layout is confusing and the most important features take very small part of the screen, while unnecessary gimmicks distract user and induce him to make errors. It already cost me 600 SEK in parking fines, for the parking I paid. Trust in cold, hard cash and paper in the windscreen, not this app.;2;20/02/2020;15.00
P WS;"Kaikki kamera- yms luvat annettu, silti saa arpoa missä parkkihallissa toimintoa voi käyttää ja missä ei. Esim Messkukeskuksen parkkihallissa kamera ei rekisteröi pysäköintiä vaan aluekoodi pitää syöttää manuaalisesti. ""Bonuksena"" tulee 15% palvelupalkkio EasyParkille. Uninstalling. Kommentti 17.2.20 vastaukseen. Kiitos, jatkan ParkManilla sekä Taskuparkilla.";1;17/02/2020;5.08.09
Ádám Kozma;I could not delete my credit card's details. :O;2;14/02/2020;
phil thompson;The App seems to work BUT when I got to the price, it was 10% more expensive than using the machine in the car park. That's not right - so on that basis - I'm deleting the App. As a post script, I called the Australian service centre who confirmed that this is correct and that there is an additional charge. I have deleted the App. It provides me no benefits - just as easy to pay via CC at the self service stations.;2;14/02/2020;14.09
G D;I dont understand how this app works. App lacks basic information. Also I need to zoom in to a ridiculous level in order to see parking lots. And it only shows paid parking lots, not free ones!!!!;1;13/02/2020;15.00
André Kjellstrup;"The app hides, and fail to mention abusive ""rules"" like when you select 4 minutes, and end up paying a minimum of half an hour ! It should not only clearly warn against such greed, but also not hide the price estimate.";1;13/02/2020;15.00
Johnny Wennberg;"Får upp en popup om att appen kraschat lite då och då. Rätt så irriterande. Installerat om och startat om. Samma problem. Trycker jag på ""Hjälp"" på eran hemsida så kommer en popup där det står ""Fel""?";1;12/02/2020;14.09.01
Satoshi Nakedmoto;Programmed to give inaccurate locations and ambiguity for extra fines;1;11/02/2020;14.09
Jaemie Manners;I'd give you more stars if you remove the stupid spin to add time thing. Bring back the option to enter like a normal human being.;3;11/02/2020;14.09.01
Tim de Bruyn;Doesnt work with debit cards in the Netherlands. This app is advertised in my local shopping mall, but there is no way for me to use this without a credit card. If I could actually add a payment method I think this would be a wonderful app for me as most parking garages have cameras where I go;2;08/02/2020;
Jonathan Dybkjær;5 kr for at få kvittering på mail...;1;07/02/2020;14.09.01
Mitar S;"Aplikacija još uvijek nije u funkciji. Dobio sam kaznu u Bijelom Polju, iako sam ""platio"" preko aplikacije. Morao sam da idem u Parking Servis BP da se žalim, pa su rekli da će stornirati kaznu. Nisam siguran da li radi u Herceg Novom. Danas sam probao, ali nije mi naplatilo sa kartice.";3;07/02/2020;14.09
152ky918 O Neills;Fekers fek off;1;07/02/2020;
Ståle Kristoffersen;Horrible UI, not clear what to input if you have custom plates. Sends notification spam once a week. I'm blocking notifications now and will try to park at other places.;1;04/02/2020;14.09.01
Rojvan Sütcü;Does not remind you that the parking is still active when you drive away from the area. And they probably wont, they love when people forget that the parking is active. More money to them 💰;1;04/02/2020;14.09
Jonerik Ekström;Changes between cars randomly when updated. Caused tickets on several occasions.;1;04/02/2020;14.09.01
Rohit Shah;Rubbish. . Not able to download the app;1;03/02/2020;
warren kennedy;Would give it 5 stars but it is taking me my credit card is expired when it isn't. Cards at expire at the END of the month. Not at the beginning!!!!!;4;02/02/2020;14.09
geebanger 69;Charges more than the machine says and won't let me cancel a park option.;3;31/01/2020;14.09
Shaun MacBean;More expensive than actually buying a ticket. Only ever used when problem with machine and ALWAYS costs me more than if I'd been able to buy a physical ticket.;1;30/01/2020;14.09
S Z;"Says ""no internet connection"" at startup (but the phone is connected via WiFi), then loads. Hopefuly I will be able to pay for parking. Edit: after enabling Location and Telephone permissions, the ""no internet connection"" message went away and is not displayed anymore. Added one more star to the review.";4;29/01/2020;14.09
Liam Duxbury;Terrible location services as well as a terrible user interface. I am only using this to save paper and you really need to improve this app. Use Cell-o-park's model but please for goodness sake do something. I am in Australia at a well used parking space that the app covers and it takes me to some random African car park and tells me the code is not active figure it out.;1;29/01/2020;14.09
A Google user;"""EasyPark have shared your activity with Facebook."" That's a good one...";1;28/01/2020;14.09
Hannu Hokkanen;Helps a lot with parking in city;5;28/01/2020;14.09
vick yao;Not sure why this app is rated so low. Tried a bunch of parking apps in Germany and this was the one that worked flawlessly;5;28/01/2020;14.09
Karen Philippzig;Have tried downloading the app numerous times already and it won't download. Going back to having coins for the rare times I need them.;1;28/01/2020;
Fillpop33;It's seems since android update, your app pops up on my screen saying it's stopped. This happens every time I open a Google app... 5 star otherwise;1;25/01/2020;14.06.01
Kerry Taylor;It is so convenient;5;24/01/2020;14.06.01
Yoko Kanazawa;I haven't got anything logged in my account let alone a card and someone keeps using my details and it's coming straight out of my account. I think easy Park is hacked and someone is taking people's details. Don't use this app it isn't safe. As a single mum living on low benifits and mental disorders this is highly triggering. I'm wondering if legal action maybe the answer.;1;23/01/2020;14.06
Michael Kurniawan;Useless machine, cant even use coins payment. Lost some bucks because this machine;1;22/01/2020;
Kai Gillmann;Registration does not work. Can't use this app.;1;21/01/2020;14.09
Tee Ste;Maybe say which areas it works in!!!!! Not australia! 🤬;1;21/01/2020;
David Jackson;Changed from 5 to 3 stars. Have been using App for month or so since downloading with no problems at all until now. Found a 4P park that was confirmed on APP. In a rush to see Movie so only had time to quickly look at actual street sign. Recieved $100 fine on my return. After rechecking park was weekend only. Permit sign hidden by overgrown tree!! Suggest APP adjusts to warn if you are parking in a space that is permit zone and/or does not confirm space at all during permit days.;3;17/01/2020;14.06.01
Tobias Ljunggren;Tar betalt för kvitto, skamligt. Kommer aldrig mer använda EasyPark om alternativ finns.;1;17/01/2020;14.06.01
flash 78;Super easy and convenient, do it!;5;16/01/2020;14.06.01
Sam Ghanayem;Very good and useful;5;15/01/2020;14.06.01
Peter Valdemar Mørch;Works perfectly;5;15/01/2020;14.08.01
Rosina Krammer;New in Geelong CBD very helpful and eco friendly !!;4;14/01/2020;14.06.01
Arild Strømsvåg;Dritt-app som gjorde at jeg fikk en parkeringsbot på 600kr, fordi de har en dårlig løsning med betaling gjennom vipps.;1;14/01/2020;14.06.01
Mimo mimo;Update: after correspondence with the company I understand that in this particular case they charged a starting fee of 25kr plus a transaction fee (isn't that part of their service?) of 5kr. I still find this outrageous and have reported then to konsumentverket. Please do the same if you feel the same as it will increase pressure on them to charge their practises;1;14/01/2020;14.06.01
Chandu Singh;Not working properly on android 10.3. on OnePlus;3;13/01/2020;14.06.01
Anders Pettersson;Notifieringen om att parkeringen har gått ut kommer långt efter att parkeringen upphört. En viktig funktion som inte funkar. I övrigt en bra app.;2;11/01/2020;14.06.01
Jorge Negrete;För tjuvar av tjuvar;1;10/01/2020;14.06.01
Corrado Bacchiocchi;Good interface, unfortunately the App charges commission at each parking. Other similar App do not charge commissions;3;10/01/2020;14.06.01
Peter Milosheff;Why are you missing nearly half of the EU countries? And why do you not provide more payment options like AmEx, PayPal, etc.;1;09/01/2020;14.06.01
Kimmo Valkonen;Do not install they use your contact information for spamming. Tried to use once. Was way more expensive than competitor. Did not use since. Now they are spamming with text messages with discount code that does not seem to work. Nice addition is that cancelling spam text messages you have to send message to number that costs money.;1;09/01/2020;
Otto Otto Eisenbrot;This is actually very helpful!;4;07/01/2020;14.06.01
Yuri Quintana Pacheco;Got stuck on registration, when selecting the payment method. Several times ...;1;06/01/2020;
Sunniva Johansen;Exciting network on the app;5;05/01/2020;14.06
Jopring Madrid;Ok;5;05/01/2020;
Joakim Mortensen;Hvorfor er det ikke mulig å registrere langtidsparkering i appen (feks 1 uke) samtidig som man kan utføre parkeringer andre plasser i samme periode, uten å måtte avslutte langtidsparkeringen... Slik det er nå må man kjøpe langtidsparkering på automat. Å benytte app til parkeringer andre plasser...;1;03/01/2020;14.06.01
Kevin Exton;This is a great alternative to carrying stacks of coins in the car. It would be great if this app could be implemented as a progressive Web app though. I am only in town where this app is used, irregularly, and end up needing to redownload the app each time (due to having forgotten to bring coins). Would love to be able to use this app as a PWA.;4;31/12/2019;14.06.01
Michael Jacobsen;Excellent app, gives flexibity on prolonging parking remotely. Awesome.;5;30/12/2019;14.06.01
Jim B;"One of those ""it's such a great idea"" app.";5;28/12/2019;14.06.01
Fredrik wallin;Flawless;5;25/12/2019;14.06.01
Arnold Sanch;App without sense, depends on mobile phone active all the time. Help hopeless, Battery flat?, no internet signal?, want to switch phone off?, etc. BAD;1;25/12/2019;14.06.01
Filip Janiak;"A friend send me a link asking me to download the app so both off us could get 30 kr to park for. I thought sure, why not. After having downloaded the app, clicked the link, entered my phone number, and entered the four digit code send to me I get a message stating ""Data Error (Code: 1)"". I was not able to get further than that. Seeing as I am not even able to set the app up, it might give you a hint at the state off it.";1;25/12/2019;14.06.01
D Mex;Despite the parking area code being valid, kept telling me it didn't exist, even though I could find strangers who did show it existing.;1;24/12/2019;
Therese Hilmansson;Funkar nästan överallt i Skåne. Så smidigt.;5;21/12/2019;14.06.01
Bruce Wingate;Scam do not use! - paid for parking using app and still recieved a parking a fine. Contacted their customer service email address and received no response at all, would recommend anyone considering this app to avoid it. -Jasper I have already sent two emails to that address with no response...your response below is clearly more lies;1;20/12/2019;14.06.01
Andras Zentai;"Does not work in Nürnberg Germany. ""No parking area found """;1;20/12/2019;14.06.01
David Yusuf;Nice;5;19/12/2019;14.06.01
Christian Francois;Great app, allows to terminate the parking session earlier than planned, thus saving on parking fees. Would have given 5 stars if you could tap to find where you parked the car in the event that you forgot.;4;19/12/2019;14.06.01
Sølve Monteiro;Garbage. Unable to pay with either Vipps our PayPal;1;18/12/2019;14.06.01
Melissa Joy;The app didn't work and now they're texting me saying they're going to send a paper invoice! I tried multiple times to get the app to work in a hospital car park and it never started the parking timer. I ended up paying cash and walking out to my car to add more coins. Now they want to send me an invoice for a service I never used! Terrible;1;17/12/2019;
ricjoh67;Easy to use;5;17/12/2019;14.06.01
Olof Lanke;Att debitera 3 kr för att man ska få ett kvitto känns minst sagt sniket. Avinstallerar därför skit-appen nu och använder mig hädanefter av andra parkerings-appar.;1;15/12/2019;
Meredith Evans;This app is very useful for my disabled father, who can't just run back to the meter to put more money in. But we'd love to have a function where we can input his disability permit details and have the app adjust accordingly to the rules attached to the permit (e.g. double time).;4;14/12/2019;14.06
Jason Martin;It's better than chucking coins in a machine. But can't you just put the dollar sign in the right place? Seriously, it's not 2.50$;3;11/12/2019;14.06
Luagsch;Worked great for some time, since mid November doesn't show any parking area in Zürich anymore. Reinstalled App, didn't help.;3;08/12/2019;14.05.01
Hayrettin Aydemir;App doesn't work in Australia. Cannot find the correct parking zone, instead shows locations from the US. I am having to walk 30mins back to the car to extend the meter. Shouldn't have trusted the app. Not impressed.;1;08/12/2019;14.06
Fredrik Efternamn;Tar betalt för att skicka kvitto automatiskt via e-post. Är det ens lagligt? Edit: 3 kr för att skicka ett mail?! Ni får behålla en stjärna.;1;07/12/2019;14.06
Jussi Ellonen;Cant install;1;07/12/2019;14.06
Tziki Oz-Sinay;Easy to use;4;06/12/2019;
bliss22:22;Made parking so easy.;5;06/12/2019;14.05.01
