userName;content;rating;date;reviewVersion
Niina Saastamoinen;Koodilla MXGRL kolmelle lataajalle jokaiselle 10e parkkirahaa!;4;2014-09-15;2.92
Zyxel;10e ilmaista parkkirahaa koodilla DNKB;4;2014-09-15;2.92
Eetu Ylinen;Aktivoi käyttöösi koodilla CKLM ja saat käyttöösi heti 10€ parkkirahaa.;4;2014-09-10;2.92
Janni Kollanus;Kampanjakoodilla 25AB saat 10 euroa ilmaista parkkirahaa!;4;2014-09-10;2.92
Henri Härkönen;Ilmasta rahaa koodilla 5842;5;2014-09-08;2.91
Jarno Jokinen;Todella näppärä.  Rekisteröityessäsi koodilla 4M9Q saat 10€ parkki rahaa.;5;2014-09-07;2.92
Petriina p;Ei toiminut, ei hyväksy postinumeroa...;1;2014-09-07;2.91
Minä Ihan Itse;Kerrankin joku on keksinyt appsin josta todellakin on hyötyä. Hyvästi parkkikolikoiden etsintä.;5;2014-09-06;2.56
Risto Kuikka;Tällä koodilla 10e ensimmäiseen pysäköintiin! MF5F;5;2014-09-03;2.91
N Å;Kerrankin sovellus jossa on oikeasti jotain järkeä! Toimii varmasti ja turhia maksulappuja ei ole tuulilasissa näkynyt. Hyvä!;5;2014-09-01;2.91
Jouni Orkoneva;Paikkatietoon perustuva järjestelmä on helppkäyttöinen, ei tarvitse syöttää eikä etsiä koodeja. 10+;5;2014-08-27;2.91
Petri Kapulainen;Toimi ensin ihan jees. Nykyään (viimeisimmän päivityksen jälkeen?)vaan etsii ja etsii, muttei löydä. Kilpaileva sovellus pelittää sensijaan moitteetta.;1;2014-08-22;2.91
Jukke Laine;Helppo käyttää. Koodilla 22F8 saa kymmenen euroa parkkirahaa.;5;2014-08-14;2.56
Gargoil987;Hyvin yksinkertainen ja helppo käyttää. Helpottaa parkkimaksujen maksamista ja parkki aikaa voi pidentää mistä tahansa, vaikka kahvilasta istuen jos on tarvetta;5;2014-08-07;2.56
Googlen käyttäjä;Ilmaista parkkirahaa 10€ koodilla ZE7EL Kätevä sovellus!;4;2014-08-04;2.56
Katri Kurki;Paras;5;2014-08-03;2.56
Petri Niskanen;Helppokäyttöinen ja koodilla LQSP 10€ parkkirahaa;5;2014-08-03;2.56
Hilpi Toikka-Haldin;"Tämä oikeasti helpottaa elämää! Saisi kyllä muistuttaa, jos parkkimaksu jää ""päälle"", kun siirtää autoa. Mutta kolikoista stressaaminen loppui, mikä on erinomainen asia. Halvemmaksikin tämä tulee, koska laskuttaa vain käytetystä ajasta. Kunhan muistaa kytkeä sen päältä lähtiessään!";5;2014-08-03;2.56
Googlen käyttäjä;Aina on toiminut hyvin! (Nexus 5).;4;2014-08-03;2.56
Juha järvenpää;Hyvin toimii, kokemusta vain Tampereen alueelta...;4;2014-08-02;2.56
Sanna Veijalainen;ParkMan toimii;4;2014-08-02;2.56
Pez 75;Aivan paras,  voit unohtaa kolikot ym.;5;2014-08-02;2.56
Markku Heimosaari;toimii. .:);5;2014-07-22;2.56
Miika Kamula;Eipä paljon helpommaksi voi pysäköintiä tehdä.;5;2014-07-20;2.56
Mikko Kämäräinen;Kaatuu aina kun avaa näppiksen (Xperia Pro);1;2014-07-15;2.56
aleksi reivonen;Toimii erinomaisesti. Veloitus saattaa kestää kauan.;5;2014-07-08;2.56
Sami Lahti;Parkkiaikaa 10€ koodilla 4YLJ;4;2014-07-07;2.56
Jenni Rantala;Mahtava. Hiluja kun ei ikinä tarvittaessa ole eikä tarvitse etukäteen miettiä kauanko oikein aikoo pysäköidä.;5;2014-07-02;2.56
Paula Suokas;Suosittelen.;5;2014-07-02;2.56
Jouko Parviainen;Ja säästää vähäsetkin kolikot muuhun tarkotukseen, eikä maksa turhasta.;5;2014-07-02;2.56
Merja Fält;Loistava tapa pysäköintimaksun hoitamiseen, hyvin toimii ja edullinen käyttää!;5;2014-07-01;2.56
Pasi Kajanto;Yksiselitteinen, toimiva ja kaikinpuolin erinomainen.;5;2014-07-01;2.56
Janne Saarinen;Muuten ihan ok, tuli kamppanja koodit postissa kotio tarran kera mutta eipä päässy käyttämään missään kyseisiä kamppanja koodeja. Törkeää rahastusta tuo pysäköinti olimme synnyttämässä ja koko ajan mittarit raksuttaa Tampereella.;3;2014-06-15;
Hanna Linnamaa;Helppo..mutta ei huomaa niinkään  parkkimaksun kallista hintaa...;4;2014-06-14;2.56
Googlen käyttäjä;Toimii todella hyvin ja hienoa, että siihen saa lisättyä muitakin ajoneuvoja.;5;2014-06-13;2.56
Jaana Tolvanen;Loistava ja kätevä palvelu. Ei tarvitse säätää kolikoiden kanssa ja maksaa vain pysäköintiajasta!! Kuukauden laskuerittely on helppo liittää työnantajalle laskutukseen eikä tarvitse säästellä erinäisiä rypistyneitä parkkilappuja! Ainoa miinus on se, että palvelu ei ole vielä laajentunut koko Suomen alueelle!;5;2014-06-03;2.56
Sasu Kauppinen;Ei tarvitse enää kolikoita. Ei enää parkkimittarin etsimistä. Ei tarvitse ennustaa parkkiaikaa. Mitä vielä odotat?;5;2014-06-03;2.56
Pablo Moneso;Helsinki ja Espoo ovat niin takapajuisia, etteivät pystyneet parkkiautomaatit vaihtamaan luottokortille sopiviksi tähän mennessä. Tämä palvelu on ollut hieno mahdollisuus kansalle ilman käteistä, joksi itseänikin luen. Lisäksi palvelu on käyttäjälle paljon edullisempi, kuin tekstarilla ja soittamalla toimivat kilpailijoiden sovellukset. Ei tarvinnut maksaa yhtään ylimääräistä, kuin misitä on sovittu.;5;2014-06-03;2.56
Pekka Tuhkanen;Enää ei tarvitse kaivellla pikkurahaa tai syöttää lorttia lukijaan.;5;2014-06-03;2.56
Googlen käyttäjä;Loistava sovellus,kun hiluja ei ikinä ole.;5;2014-06-02;2.56
Juha Kännö;Nettiyhteys pitää olla toiminnassa ennen sovelluksen avaamista.;4;2014-05-14;2.56
Tiina Ahola;Tällä koodilla 10€ parkkirahaa: YY1DL.;5;2014-05-12;2.55
Googlen käyttäjä;Nopea ja turvallinen. Saat ilmaista pysäköintiaikaa 10  euroa lisäämällä kampanjakoodin 4YLJ .;5;2014-05-06;2.55
Janne Lahti;WD7E;5;2014-05-04;2.55
Pexi Väinölä;Kohdassa, jossa pitäisi syöttää luottokorttitiedot ei näy mitään. Puhelin Nexus 5.;1;2014-04-23;2.55
Timo Karppinen;Ihan ok maksat pysäköinnistä todellisen ajan .;4;2014-04-23;2.55
Aleksi Heiskanen;Nopeaan parkkeeraukseen erinomainen.;5;2014-04-23;2.55
Jaakko Talvitie;Toimii!;5;2014-04-03;2.54
Harri Paalanen;Helppo ja kätevä käyttää! Maksat vain todellisen käytön mukaan. Pieni miinus paikannuksen hitaudesta (voi olla myös puhelimesta johtuva).;5;2014-04-02;2.54
Max Karlsson;Todella hyvä. Ei kolikoita tai varmuuden vuoksi ylipitkiä parkkiaikoja.;5;2014-04-01;2.54
Krippe S;Ehkä paras keksintö ikinä;5;2014-04-01;2.54
Simo Pakarinen;Paras;5;2014-04-01;2.54
Marion Prange;Toimii ja todella kätevä! Lisäksi nopeaa palvelua.. eilen otin käyttöön ja tänään odotti postilaatikossa tarra.. vaikka en tilannut edes. Tosi hyvä juttu, sillä ekassa parkissa sellaista olisi tarvittu. Onneksi oli kynä ja paperia mukaan ja kirjoitin väliaikaisen lapun. Hyvästi ainaiset kolikon metsästämiset!! :);5;2014-04-01;2.54
Esa Kirkinen;En ole vielä kokeillut, enkä varmaan vielä kokeilekkaan koska ohjelmassa on omasta mielestäni pieni kompastuskivi... Eli pitää lähtiessä muistaa lopettaa pysäköinti... Entäs jos unohtaa sen??;3;2014-03-27;2.53
Risto Vormala;;5;2014-03-21;2.53
Carl Servin;;5;2014-03-08;2.52
Harri Rintala;;5;2014-02-28;2.52
Anna S;Latasin ohjelman. Ehdin antaa sinne sähköpostiosoitteen ja luottokorttini tiedot, jonka jälkeen lähdin pihalle tarkistamaan taloutemme ajoneuvojen rekisterinumeroita.  Sillä aikaa puhelimeni näytöstä sammui virta ja sovellus sammutti itsensä. Kun yritän aloittaa koko rumban alusta saan ilmoituksen, että sähköpostiosoitteeni on jo tekisyeröity, mutta en kuitenkaan pysty kirjautumaan sillä palveluun, koska salasanaa en ehtinyt asettaa...;1;2014-02-20;2.52
Tero Kukkula;"Parkkerasin 5:ksi minuutiksi. Lasku parkista 0,17€ + noin 0,50€ palvelumaksu! &gt;:/";1;2014-02-15;2.52
Googlen käyttäjä;Huomattavasti parempi kuin EasyPark. Ei tarvitse etsiä aluenumeroita, eikä mitään muutakaan. Lopetin välittömästi EasyPark:n tämän ladattua.;5;2014-02-07;2.52
Hannu similä;Pikkasen välil jumii, mut pelittää ihan kiitettävästi. Idea tässö on huikea, ja säästää kaikkien aikaa ja hermoja.;5;2014-02-01;2.52
Petteri Elo;Helppo ja erittäin hyödyllinen.;5;2014-01-22;2.14
Googlen käyttäjä;very useful;5;2014-01-22;2.51
Kristoffer Stenvik;Todella hyvä;5;2014-01-21;2.5
Googlen käyttäjä;Toimii!!!;4;2014-01-18;2.5
Mikko Honkanen;Ok;4;2014-01-15;2.14
Mika;Erittäin kätevä ja helppo käyttää, ei kaatuile. T. S4;5;2014-01-15;2.5
Tuomo Kulomaa;Ainakin Helsingissä on auttanut pysäköintimaksujen hoitamisessa käteistä kätevimmin.;5;2014-01-02;2.14
Tommi Toivanen;Hyvin toimii.;5;2013-12-11;2.14
Googlen käyttäjä;Toiminut moitteettomasti.  Helppo ja kätevä;5;2013-12-03;2.14
Jarmo Nurmiainen;tämä toimii. kätevä ja helppo.;5;2013-12-03;2.14
Mathias Kalliokoski;Piti ladata ku ei ollut kolikoita mukana.  Hyvin toimii.;5;2013-11-05;2.14
Liisa Vanhatalo;Vielä kun laupunkeja tulee lisää niin parkkimaksun saa maksettua lennosta. Useiden maksukorttien käyttö olisi vielä plussaa!!!;4;2013-10-09;2.14
Jukka Ristioja;Toimii;5;2013-10-07;2.14
Jaanek K;Kaatu saman tie;1;2013-10-04;2.14
Aki Tainio;Ajaa asiansa hyvin. Sovellus on hyvin helppokäyttöinen.  Pientä miinusta tulee pitkästä paikannusajasta ja siitä, että palvelumaksu per pysäköinti on 0,49 euroa, mistä ei kerrottu softassa etukäteen. Se nyt on pieni raha siitä vaivasta, ettei tarvitse kantaa käteistä mukana ja ettei tarvitse kävellä parkkiautomaatille ja takaisin autolle. Olen tyytyväinen.;4;2013-09-12;2.14
Tomi Heiskanen;Loistava;5;2013-08-17;2.14
Ahti Naukkarinen;Käytännöllinen,toimiva ja helppo sovellus. Olen erittäin tyytyväinen. Käyttö helppoa, laskutus vaivatonta.;5;2013-06-11;2.14
Antti Rautanen;Toiminnallisuudet kunnossa ja helppokäyttöinen. Tarra tuli nopeasti ja homma pelannut muutenkin mallikkaasti.;5;2013-05-06;2.14
Taavi Ruusanen;Hyviä kokemuksia ja ei todellakaan tarvi etsiä/varata kolikkoja pysäköintiin. Veloitus vaivatonta. Toivottavasti laajenee.;5;2013-05-06;2.14
Tomi Ojavuo;Ongelmia vakauden kanssa, menussa vasemmalla ei tekstejä yms käytettävyyteen liittyviä haasteita.perusidea hyvä. Palvelun hinta piilotettu ikävästi eikä sitä tuoda selkeästi ilmi;2;2013-04-23;2.14
Googlen käyttäjä;Lisätään kaupunkeja, ensimmäinen espoo! Sairaala alueilla on maksulliset paikat ja olisi hyvä että tämä toimisi näillä parkkiksilla kaupungista riippumatta.;5;2013-04-20;2.13
Jyri-Jussi Torvinen;Meinasi olla tuskaa vaihtaa tuo auto kunnes älysin että luo ensin uusi ja poista sitten vanha :D Muuten ei onkelma vaikkakin veloittaa palvelumaksun ilmaisillakin kaduilla joten ei kannata leikkiä...;5;2013-03-10;2.11
Tero Törmä;Ei anna luoda uutta tunnusta. Ei siis toimi;1;2013-02-26;2.101
Arto Pakanen;Jostain syystä ei anna tehä uutta käyttäjää;3;2013-02-25;2.101
Kai Virkki;Ajaa asiansa eikä ihan heti tule mieleen miten tästä saisi paremman.;5;2013-02-16;2.1
Heidi Lehessalo;Loistava;5;2013-01-19;
kari puumalainen;hyvä ja helppo :);5;2013-01-17;
Mehto Sika;Parkkinappi oli jo riittävän hyvä, mutta tämä onkin jo sitten loistava. Tuo luottokorttiveloitus on jees.;5;2013-01-16;2.01
Taisto Junkkari;Hyvä ohjelma!;5;2013-01-15;2.01
ygterhhdd;Muuten hyvä, mutta pari kertaa käynyt niin ettei appiin pääse sisälle kun pitäisi saada lisää parkkiaikaa! Testattu myös kavereiden puh. Ettei vika ollut omassa puhelimessa vaan tässä apissa! Heittää ulos kun yrittää sisään!;4;2018-08-08 06:20:13;3.44
Mono Senior;Miksi Parkman nykyisin paikantaa minut Keski-Afrikan länsirannikolle, paikannus on päällä ja gps toimii ainakin muissa appeissa? En ole muuttanut mitään ja käytössä on v 4.48 ja luuri iPhone SE (2030), jossa myös viim iOS. Aiemmin toimi hyvin. Tätä Afrikkaan sijoittelua on tapahtunut Tapiolassa, Eliel Parkissa Hgin rautatieasemalla ja nyt Länsisatamassa. Argh!;4;2021-08-29 12:30:44;4.48
Anonyymi Omena;Muuten loistava, mutta poistakaa tuo käynnistyksen yhteydessä pyörivä parkman logo. Hidastaa vain käyttöä, ei ole kovinkaan näyttävä eikä paranna brändiänne.;3;2017-07-22 13:27:55;3.26
guejshshh;The service is literally taking 50% commission. I just parked for one hour and paid 1,50€ when the automat indicates 1€/hour. I understand an additional charge for the service, but 50% extra charge is a clear rip off. I will go back to the old way.;1;2019-03-14 17:01:37;3.61
TwoDolphins;Pysäköinnin aloittaminen helppoa, mutta kestoon toivoisi ainakin 90minuutin vaihtoehtoa, ehkä muitakin. Myös pysäköinnin hinnasta toivoisi laskelmaa jo pysäköidessä. Muistutus pysäköinnin päättämisestä autolle palatessa GPS-paikannuksen perusteella ei käytännössä toimi. Myös se että pysäköinnin päättäminen vaatii kahta peräkkäistä painallusta ärsyttää: esim liukukytkin toimisi paremmin jos virhepainallukset halutaan välttää.;3;2019-01-28 16:48:12;3.56
Unohtaja;"Kätevä; pysäköinnin lopettaminen unohtuu helposti. Pitäisi olla mahdollisuus asentaa lopetusaika etukäteen";3;2019-01-26 00:53:17;3.56
lagge 48;"hej skrev idag ett email till er. er parkeringsavslutnings vakt/alarm fungerar firtfarande inte!!?? Blir idag debiterad 17,25 för en verklig parkering av en dryg timme då jag inte blev påmind om att stänga av. Värför fungerar inte er vakt???

Läs mitt epost brev till rr idag. mvh Claes Lagerstedt";1;2018-07-10 16:24:29;3.44
nikoharja;Sain sakot vaikka käytin tätä sovellusta;1;2019-02-19 11:30:17;3.59
4xEn;Miten siis saan ilmoitukset käyttöön?;3;2021-09-22 15:32:08;4.50
Tess The Diamond;Hienosti näyttää paikan minne pysäköidä - muistuttaa lopettaa pysäköinti. Helppo ja nopea - toimintavarma. Löytyy myös sähköauton Latauspisteen sisältäviä parkkipaikkoja - lisää toivotaan kehitykseen nopeita pikalatauspysäköintejä kaupunkiin - keskustoihin;4;2021-07-01 09:06:53;4.45
Artturi 2;Hyvin toimii!;5;2021-08-10 13:04:35;4.47
Angelus 47;En saanut muistutusta kun lähdin liikkeelle enkä edes silloin kun etukäteen lukittu aika päättyi. Kalliiksi tuli torilla käynti.;4;2021-06-23 11:56:44;4.45
rumakoira;Kätevä käyttää ympäri Helsinkiä!;4;2021-05-12 14:44:36;4.44
kusetettu fiilis;Jos ostat automaatista aikaa, laskutus katkeaa, kun maksuton pysäköinti alkaa. ParkMan vaan raksuttaa ja laskuttaa. Ei varmasti olis teknisesti mahdotonta katkaista. Poistin sovelluksen.;2;2021-06-17 15:09:19;4.45
paskaposti;Pitäisi itse päästä valitsemaan pysäköinti alue. Osuu varmemmin oikeaaseen parkki alueelle. Muyös tähänkin pitäisi saada koodit mille alueelle pysäköitt ( koskee yksityisiä alueita);1;2021-06-04 12:15:06;4.45
veonlyöä;Parkman toimii moitteetta. Kun vaan saisitte kehitettyä laitettanne niin että se aika ajoin muistuttaisi parkkeerauksesta. Jengi olisi vieläkin tyytyväisempi. Kiitos!;5;2021-05-19 08:46:15;4.44
aidanxyz;Feature request: would be awesome if the areas on the map were colored indicating where its allowed to park and where it’s not depending on time.;4;2021-02-27 17:22:30;4.38
biittikeisari;En saanut pysäköintiä lopetettua, sovellus ei päivittynyt.;1;2021-04-22 14:47:42;4.42
QDPR;Hyvä app.;5;2021-04-10 12:56:46;4.41
Bazzer!?!;Tekee minkä lupaa.;5;2021-03-31 08:56:22;4.41
bookalah;Life changing!;5;2021-02-02 13:40:19;4.37
kontiset;App ei lopettanut pysäköintiä vaikka painoin lopeta;2;2021-02-23 18:59:37;4.38
€45€;Ok;5;2021-01-14 10:35:44;4.34
Maadreha;Ihanat jouluvalot ja ilmainen parkki👍;5;2020-12-26 14:54:53;4.31
wolkkari;"Helppo pysäköintiohjelma. 
Suosittelen kaikille !";5;2020-11-03 14:15:49;4.25
llkxzyunvu;Yleensä ok, mutta tänään sovellus ei käynnistynyt, kun koetin lopettaa pysäköintiä. P ikoni vain pyöri ympyrää. Myöhemmin heräsi kysymään pysäköinnin jatkosta. Tunnin verran ylimääräistä maksua.;3;2020-11-18 19:29:48;4.26
kdkfjrjkr;Sovellus toimii hyvin, on luotettava ja erittäin kätevä 😊;5;2020-10-26 09:42:31;4.22
sarakrs;Jätti pulaan, eipä tullut vahvistusviestiä kenellekkään ja ei muuta ku käteistä etsimään.;1;2020-10-29 19:13:31;4.23
Tuulentupa;...parkkiongelma!;5;2020-09-29 12:22:30;4.19
Fu-Tourist;Laitan auton parkkiin vaikka 6 tunniksi ja ohjelma heittää pop-upin 30min välein, että onko auto vielä parkissa. Ja taas 30min välein ONKO AUTO PARKISSA jatkuen koko päivän ajan. Tämä hälytys tulee heti poistaa!;1;2020-10-08 06:19:51;4.21
ManoWarMan;Why is parkman pasting what’s on the clipboard. Feels like an intrucion of privacy!;2;2020-10-07 06:13:59;4.21
han-rik;Haluan pysäköidä nopeasti. Appi esiin. Ensin pitää kuitata paljonko maksoin edellisestä pysököinnistä joskus ajat sitten, ja sitten kuitata ”ei, en halua kutsua viittä kaveria”. Ja sitten voin aloittaa vasta pysäköintiprosessin. Amatöörimäistä käyttökokemuksen suunnittelua.;3;2020-10-05 07:48:23;4.19
monta kaupunkia parkkeerattu;Käyttö on ollut aina sujuvaa ja useamman auton lisääminen toimii kätevästi;5;2020-09-24 08:51:09;4.18
Tyytyväinen parkkeeraja;Olen ollut tosi tyytyväinen;5;2020-09-01 11:31:28;4.16
Madrid7Lee;kitos;5;2020-08-25 10:48:22;4.16
lumina tiinonen;Helpful;3;2020-08-29 14:07:44;4.16
koomikko1;Eivät osaa veloittaa korttia oikein, eikä asiakaspalvelu viitsi vastata puhelimeen.;1;2020-08-28 09:24:39;4.16
jörde;Toimii;5;2020-08-25 05:35:03;4.16
anttipanttix;Toimii varmasti ja on helppo käyttää.;5;2020-08-14 09:18:23;4.16
niiiiinuli;Veloitti tililtä kaikki rahat 5€ erinä!!;1;2020-08-22 03:01:51;4.16
no äh;Miten sen saa päälle ?;4;2020-07-14 10:03:43;4.15
PorvooParkman;Sovellus saattaa paikallistaa sinut väärin ja saat sen vuoksi parkkisakot koska maksat väärän pysäköintipaikan maksua. Itselleni kun kävi ensimmäisen kerran näin, sain pysäköinninvalvonnan edustajalta tiedon että tätä tapahtuu todella paljon! Valittaminen ei auta vaikka syy on teknisen virheen. Eli jos pysäköit Parkmanilla vieraassa kaupungissa, joudut silti nousemaan autosta ja etsimään parkkimittarin jotta löytäisit mikä on ko. pysäköintialueen oikea nimi varmistaaksesi onko sovellus oikeasti paikallistanut sinut oikeaan paikkaan. Ei kovin kätevää.;1;2020-08-03 06:10:31;4.15
Hernemies;Voisiko pysäköinti loppua automatic kun auto lähtee liikkeelle/ erkanee pysäköintipaikasta.;4;2020-06-23 13:37:47;4.13
dekssi;❤️❤️🌹🌹;5;2020-06-29 11:02:38;4.14
Strip fan;Sovelluksen provikan säästää nopeasti täsmäpysäköintiajalla. Kampanjakoodilla BCE7 saat 10 € ilmaista parkkirahaa.;5;2020-06-24 10:28:20;4.13
Jambe4566;Kolikkojen aikaan tuli laitettua ylimääräistä ”varmuuden vuoksi”. Veloitukset lähtevät kerran kuussa automaattisesti tililtä.;4;2020-01-25 13:08:20;3.87
AmeYama;Very easy to use. Helppoa ja nopea käyttää.;5;2020-06-21 15:34:06;4.13
kvupcycoyfdej;"Taaskaan sovellus ei ilmoittanut paluusta autolle.
VAihdan toiseen sovellukseen, kiitos tästä";1;2020-06-17 15:14:18;4.13
Bestiss;Tosi helppo käyttää ja lifesaver;5;2020-05-02 15:16:16;3.92
Emppu 👾;Aidosti arkea helpottava palvelu ja helppokäyttöinen sovellus. Hyvin huomioitu erilaisilla ominaisuuksilla mahdolliset kompastuskivet, esim. parkkiajan maksimiajan oletussäätö ja helppo parkkiajan lisäys sekä mahdollisuus pakottaa sovellus valitsemaan rekisterinumero erikseen, kun tallennettuna on useampi auto. Erityisplussat aivan erinomaisesta, nopeasta ja joustavasta asiakspalvelusta!;5;2020-04-08 11:18:53;3.92
jojonewcomb;"Parking fee reminder when back at the vehicle does not work. I have lost 70 e because of this crappy app this month alone!

Parking time adjustment in advance does not work either 

Everyone, use any other way to pay for your parking!";1;2020-03-11 15:51:01;3.89
pettynytpahasti;Muuten hyvä, mutta unohtuu aina päälle ja maksuja tulee ylimääräisenä aina näissä vaiheissa. Voisi oikeasti ilmoittaa silloin kun on lähtenyt liikenteeseen.;2;2020-02-20 17:39:09;3.88
SoleGagge;Kunnon varoitus ja herja tultava kun saapuu takaisin autolle!;2;2020-02-05 17:10:48;3.87
TOIKATTKU;Mahtava sovellus!!;5;2020-01-18 14:56:24;3.86
yritin;Käytän tätä mieluummin kuin EasyParkia. Jotenkin selkeämpi visuaalisesti.;5;2020-01-09 13:26:22;3.85
heavycruiser2;Ihanaa kun aina voi parkkeerata eikä huolta kolikoista!;5;2019-11-28 13:53:10;3.81
Lempiliittymä;Muuten ihan ok, mutta hinnoittelu on hieman epäselvä ja vaihtelua hinnoissa ilman loogista selitystä.;2;2020-01-08 12:08:06;3.85
niqqname;I use this app for parking once or twice a month, but it continuously tracks my location, using 47% of my battery. I get it that the app needs to know where I am when I’m actually parked, but all the time?;3;2020-01-01 12:56:45;3.85
Hghjhhjhgghjjjhjj;Hyvä hyvä;5;2019-11-22 13:34:55;3.81
Sanpola313;"Ohjelman tai ohjelman käyttäjän(?) sekoilun vuoksi nyt taas pikavoitto.
Tällä kertaa ei huomauttanut parkkiajan loppuessa että pitäis varmaa ottaa lisää parkkiaikaa. Sitä ennen kyllä sanoi vartin välein eli jatkuvasti että olet auton lähellä että lopetetaanko jo... autolle ehkä 50 metriä. Ja miten se Parkkipatekin osasi tulla sakottamaan juuri kun aika oli loppu. Meneeköhän Parkmanille liidipalkkio näistä?";1;2019-11-22 16:50:54;3.81
e-per-1;Voisiko auton liikkuminen katkaista pysäköinnin kun tahtoo unohtua, turhaa laskua;4;2019-09-28 06:44:53;3.76
believeme42;Hyvin rakennettu appi, hyvät perusominaisuudet;5;2019-11-12 15:24:56;3.80
IRR20%;Hyvin toimi;5;2019-10-21 11:08:02;3.77
jl_0000000000000;Otherwise fine, but background location services seem to consume a lot of battery. highest single app usage for me (11% of total battery consumption) despite I only park w Parkman few times per week.;3;2019-10-15 11:24:31;3.77
Markku JH;Olen käyttänyt Parkmania pian kaksi vuotta ja sanonpa että ei ole minkäänlaista häikkää ollut. Käyttö on helppoa ja sujuvaa, toiminta luotettavaa. Kaiken kukkuraksi tämä on suomalainen!;5;2019-10-07 15:01:55;3.76
Skibidi285;"Kokemusta sovelluksen käytöstä on jo useampi kerta ja voittaa parkkimittarin kanssa säätämisen 10-0. 
Kerran olin asiakaspalveluun yhteydessä oman virheeni vuoksi ja sain todella hyvää palvelua ja hyviä vinkkejä siihen, miten voin jatkossa välttää omat tyhmäilyt. Unohdin siis lopettaa parkin, kun lähdin liikkeelle.";5;2019-10-04 11:30:39;3.76
heitiiiii;Hyödyllinen pysäköidessä;5;2019-10-01 20:39:09;3.76
Edscu;Ihan hyvä, mutta rekisteröinti voisi mielestäni olla selkeämpää. Kun otin käyttöön uudessa puhelimessa, en edes tajunnut, että minulle oli luotu salasana automaattisesti, ja se piti kaivaa sähköpostista.;4;2019-09-02 11:41:31;3.73
kslsnsns;Hyvin toimii;5;2019-09-26 14:29:51;3.76
mmeevv;ParkMan sovelluksen pitäisi välillä muistuttaa pysäköinnistä. Harmittaa, kun se unohtuu niin helposti päälle ja maksaa liikaa.;1;2019-09-17 14:45:53;3.76
Epatsu;Todella laginen käyttökokemus. Piti käynnistää useamman kerran uudelleen, jotta pystyin etenemään pysäköinnissä. Alekoodista ei mitään hyötyä, koska se lähti rullaamaan heti iltakymmeneltä, vaikka pysäköintiaika alkaa vasta 8.00 aamulla.;2;2019-09-05 19:07:07;3.73
Replayapp100;Crashing, Doesn’t open the app;1;2019-09-04 11:11:31;3.73
Abir01;Makes parking easy and fast. Good application and gps reminder works well!;5;2019-09-04 10:52:36;3.73
Dtoncglå;Kartta saisi olla hiukan tarkempi sijainnin suhteen... ja parkkeerauksen osoite on hankala löytää kartasta. Esimerkiksi kaupungissa saattaa olla eri vyöhykkeiden ero yhden kadunkulman kohdalla ja ihan eri taksat...;4;2019-07-30 13:07:59;3.71
khdyjvdd;Hyvä;4;2019-06-11 12:20:49;3.68
Mikkovaan;Jos yrität appin kautta lähettää (Tuki, Lähetä sähköpostia) sähköpostia aspaan, appi kaatuu. Viestit-toiminnollakaan ei voi lähettää viestiä, koska viestikenttään ei voi kirjoittaa.;1;2019-07-03 06:08:18;3.69
Janne Koivulahti;"Pysäköinnin vahvistus on vähän turha tai turhan epäherkkä. 
Jäänyt muutaman kerran parkki pois päältä sen takia.";3;2019-06-19 09:29:20;3.68
sam875750;Use it instead of the old ticket machines all the time. 5/5;5;2019-06-11 13:26:26;3.68
Jussi P.;Kiva käyttää, mutta iso miinus tulee sovelluksen hitaasta ja sattuman varaisesta avautumisesta – minulla Parkman avautuu jos avautuakseen. Ne kerrat, kun saan sovelluksen auki, on se minuuttien odottelun tulos. Muuten ei valittamista.;2;2019-05-30 07:53:54;3.65
V...tuttaa;"En ole tyytyväinen, ei hälyttänyt auton läheisyydessä lopettamaan pysäköintiä. Saldo yli 40€.
Taidan lopettaa sovelluksen käytön...";1;2019-05-17 02:12:10;3.65
vittusaatanaonkotääkikäytös;Miksi veloitettiin hakametsän jäähallilla 5,85€ jos parkkimaksu pelin aikana on 5€???;4;2019-02-15 19:09:04;3.59
94847284842;Hyvä kätevä;5;2019-05-04 10:49:39;3.65
dderfxcgtyhvbjuiknmlo;Tähän menessä on ollut erinomainen 5-tähden sovellus, mutta nyt kun vaihdoin iPhoneen sovellus ei suostu avautumaan ollenkaan ja en pääse maksamaan pysäköintiä.;1;2019-05-01 13:48:15;3.63
Pikkuauto;Ios laite. Päivitän aina kaiken ajan tasalle. Nyt ParkMan ei avaudu ollenkaan. Tähän asti toiminut loistavasti, nyt siis ei tähtiä.;1;2019-04-29 09:16:52;3.63
Esapena;Jatkettaessa pysäköintiä sovellus ei näytä hintaa ja veloittaa enemmän kuin pysäköinti oikeasti maksaisi. Hinta näkyy vain erikseen tarkistamalla. Pysäköinnin hinnaksi tuli 24€ sijasta 26,75€.;1;2019-04-29 05:19:45;3.63
ScalyAtom;Nopea kattava toimiva iso apu jopa Helsingin keskustassa !!!!;5;2019-04-27 15:32:08;3.63
eki59;Toimii kuin junan vessa 😀👍;5;2019-04-26 10:04:41;3.63
zephyrsa;Pysäköin automaatin viereen, jossa Parkmanin tarra. Silti paikantaa autoni kauaksi tästä paikasta.;1;2019-04-24 08:42:41;3.63
