ind,userName,content,rating,date,reviewVersion,compound,sentiment 
3451,#pieter,oops start well enter phone number get bitmoj keyboard turn keyboard requires activated hwheat write phone number bitmoj ended deleting app completely incompetent,1,2017-11-11,10.0.1,-0.6593,negative
3452,Kallebergarn,cant even install shit ask password get password doesnt work good work,1,2017-11-10,10.0.1,0.4902,neutral
3454,Park E Ring,cannot updated iphone 4s badly,1,2017-11-06,10.0.1,-0.5255,negative
3457,Lundmark,big improvement previous version remembers car use beautiful look feels modern easy find must new developers something cruel,5,2017-11-01,10.0.1,0.7424,positive
3458,Danne Kallström,updating reminded stop parking rolled away longer get good actually,2,2017-10-31,10.0.1,-0.7527,negative
3459,Lewdis,warning app misleads customers think pay hourly rate cash set price show price per hour four times high also think helps check parking still pay entire period app mislead customers,1,2017-10-31,10.0.1,-0.1531,neutral
3463,Maxta72,residents pay price everyone else hopsdo right,1,2017-10-26,10.0,-0.1759,neutral
3465,MadModder,first thing new version crash right instruction page rain number fit left price goes beyond word pricenot everyone plus size phone,3,2017-10-26,10.0,-0.5439,negative
3466,Pluppe00,take back digital time get completely dizzy much better,1,2017-10-25,10.0,0.2431,neutral
3467,amrenj,fyi iphone 5 ios 1033 work latest app versionthe appstore still wants try update time problem driving previous version good fix maybe,5,2017-10-25,10.0,0.5812,positive
3469,Lasseponken,app function good become aware extra cost parking space especially shorter parking times course choose another app buy note,1,2017-10-25,10.0,0.2382,neutral
3470,Jberglund85,last wheel much better understood spun shifted went faster paying 7 days row spin death,3,2017-10-24,10.0,-0.25,neutral
3473,Flarnhare,would nice spin 50 laps park hours take back digital option set time pleasepeter åkerblom midsummer wreath,4,2017-10-23,5.9.1,0.4215,neutral
3474,Watertrue,sends unnecessary notices nothing active parking know care either let app job instead dealing spam,1,2017-10-23,5.9.1,-0.3459,neutral
3479,Shahram k,using app costs 15 much better ways systems makes everything expensive worth,1,2017-09-29,5.9.1,0.3036,neutral
3480,S00pr,one day works another day completely dead gets message connection problems day went problems clearly easyparks backend customer service recommend reloading app restarting phone help,1,2017-09-28,5.9.1,-0.6218,negative
3482,Consultessa,really good reliable,5,2017-09-09,5.9,0.54,positive
3483,Serdar'12594,haha think benefit using app look pigs expensive use take next 50 parking lot eg parking lot 1h 10krwith app sek 15 calculated rest tremble,1,2017-09-12,5.9,-0.3818,neutral
3485,nivanson,difficult get started filled payment information parking zone selection registration number disappeared course would start spinning gotten used parking apps specify long stand advance,2,2017-09-08,5.9,-0.4767,neutral
3489,Jailbob,app ok job easy understand grade 1 comes reason easypark thinks good idea send advertising via notices notices want order able manage parking use already bought service please give thousand sending unsolicited advertising way thing easypark pollute user environment make annoyed app,1,2017-08-22,5.9,0.5719,positive
3491,Rimfrost@Uppsala,best app swaziland,5,2017-08-08,5.9,0.6696,positive
3492,Älskar Jaga!!,easy park works well flexible best app parking,5,2017-08-04,5.8.9,0.9158,positive
3495,missellisson,like simplicity often use app,4,2017-06-15,5.8.6,0.3612,neutral
3497,Jag.. Inte du!,app better parking meterbut thats pretty weird hard tell actually counting started counting minutes later says time stopped entered email ticked confusing worst mistake dare trust app next time might work better new users complicated,2,2017-07-05,5.8.9,-0.8675,negative
3498,Foto-Pia,neither appstore downloaded app appear easypark imposes separate fee current zone price get account calculate price hourly rate 2 paid 9 3 hours information get park ready total price vat neither appstore app info price surcharges dirty bad advantage able remotely control interrupt parking time false price information lowers rating,2,2017-07-01,5.8.8,-0.758,negative
3500,mickes ägare,simple good wish parking lots easypark,4,2017-06-12,5.8.6,0.7339,positive
3501,TRX771119,apps simplified life without swish one easypark definitely one get right away,4,2017-06-03,5.8.6,0.4019,neutral
3503,Ciprian Vlaicu,easy park best,5,2017-06-10,5.8.6,0.7964,positive
3506,Skeetman 25,works well sometimes difficult find place parked,4,2017-06-01,5.8.6,-0.4019,neutral
3508,Lefterfb,good app need sticker sent easypark anymore problem,2,2017-06-01,5.8.6,-0.3818,neutral
3510,---Sara---,best app made parking considerably easier several cities clean smooth,5,2017-06-01,5.8.6,0.8904,positive
3513,Jonas Olofsson,best app year categories,5,2017-05-26,5.8.6,0.6696,positive
3515,Varför sluttid,tiresome start end without first entering estimated end time exactly problem want using app sure someone forget check buhu still available choice need babysitter,2,2017-05-24,5.8.6,-0.128,neutral
3517,fot bilen,good,5,2017-05-19,5.8.6,0.7379,positive
3520,Eva Odelius,easypark several years bless app every time park absolutely best,5,2017-05-19,5.8.6,0.8344,positive
3521,Barhäng Hasses,fantastic app saves time money,5,2017-05-10,5.8.6,0.5983,positive
3522,Ytterst respektabel medborgare,unexplained surcharge 15 price parking sek 3 send automatic email receipt learn city gothenburgs parking app actually looks customers benefit app works recommends paying machine rather another company,2,2017-05-14,5.8.6,0.64,positive
3523,Kenji_C,works well smoother paying card coin demand,5,2017-02-27,5.8.4,0.3549,neutral
3525,Holm12,ui looks like toy cumbersome register app started sending notices completely unjustifiably advertises opportunity always choose smspark much professional,2,2017-04-23,5.8.5,0.6486,positive
3528,marvelgulp,allow stop parking get back car predetermined time expires lose entire amount paid addition time used parking parkster app better,1,2017-04-17,5.8.5,-0.5023,negative
3530,Mr N.N.,idea good execution feels shadypay receiptprint note put boxin addition substantial surcharge feethe reason used could find manual parking machinenext time id rather take ev parking finesi want support money case,1,2017-03-16,5.8.4,-0.1833,neutral
3532,Yozziz,paste send work guess company lacks incentives simplify customers parking fines give better money,1,2017-03-05,5.8.4,0.6369,positive
3533,😃😃!!,nice think coins flexible app,5,2016-12-20,5.8.3,0.6115,positive
3536,Miksko2,like app takes time knob turn set time realize want turn italso given app permission notify parking lot expire easypark abuses trust reminding app installed ready use,3,2017-02-15,5.8.4,0.6124,positive
3540,Wazzaaap!,like idea app use diligently however dissatisfied reminder function leave area ongoing payment never reminds plus button share recruiting link although easypark says latest update,3,2017-01-27,5.8.4,0.2261,neutral
3541,Scottrider,app cumbersome time consuming also charges well receipt even legal real rubbish bin,1,2017-01-22,5.8.4,0.2695,neutral
3545,Motvillig användare,five bucks 495 extra without either parking lot app ok 50 surcharge one hour parking effect bein addition registration means payment requested part commencement parking location car chosen registration card interrupted previous choices,1,2016-12-28,5.8.3,-0.4215,neutral
3546,Ahotik,believe companies municipalities allow bad appsits easy get started first need add means payment choose card paypal paypal work tried 2 times come back view choose means paymentcards worked better choose long park point still get opportunity finish parking doneyou must also enter region code means must find parking meter read codei disappointed mainly companies municipalities hire incompetent app developers supplierson plus side mention push notifications parking time running would needed enter parking time advance,1,2016-12-26,5.8.3,-0.5708,negative
3547,Mickis 77,good app pity work parking lots,3,2016-11-30,5.8.1,0.1779,neutral
3549,Dejvid85,works well little used itbut taking 15 extra rotten principle never use unless absolutely way pay,2,2016-11-29,5.8.1,-0.7214,negative
3555,Fredricz,used app 4 years gotten worse years right wheel bugs often changing area code work sometimes quite difficult save old cars also colleagues,3,2016-11-19,5.8.1,-0.0113,neutral
3558,70798895463,bad app work register internet either completely uselesswasted time,1,2016-11-09,5.7.1,-0.7836,negative
3559,Felparkerar'n,worst app ever tested nothing works get logged time error messages like ooops something went wrong pure shit,1,2016-11-02,5.7.1,-0.9001,negative
3560,Haningebo,great app great service got parking ticket paid easypark even though made mistake many would thing made even diligent loyal user,5,2016-09-17,5.6,0.9148,positive
3563,Blom1628,bad app easy registration took 10min park expensive vending machine would course quick remove,1,2016-10-21,5.7.1,-0.735,negative
3570,Nudelsara,apps features ingenious avoid going parking meter standing line pay even forgot wallet able extend parking time remotely pay actual parking time avoid unnecessary payalittleextraforidontknowwheniamback sucks one pay 15 extra surcharges per parkingand bad sticker window fined paid forgot,2,2016-08-31,5.6,-0.7127,negative
3573,Urban r,started register stopped turned arrange stickers box note window costs extra well attractive interrupted,2,2016-08-29,5.6,-0.1222,neutral
3575,Hertzsuger.,app fanatical idea groundbreaking smooth timesaving still think 15 minimum sek 5 markup parking fee bit greedy understand development maintenance app certainly crazy money app would potentially fewer people bench parking often get fine forget pay fix stupid fee app super,2,2016-08-26,5.6,-0.501,negative
3577,Pete.x,would want use app saves time money parking company empty vending machines around country penalized service fees right,1,2016-08-22,5.6,0.3561,neutral
3579,Peterh1980,works well far high fee used couple times realized could stand 1 h extra per day extra charge easy park charged,2,2016-08-01,5.6,0.4939,neutral
3582,Willeew,fees using app complicated get started lots steps take time intuitive write note put window car right uninstalls parks elsewhere,1,2016-07-16,5.6,0.0,neutral
3584,Cecma,super good app easy use good applications reminder receipt etc,5,2016-06-17,5.5,0.9168,positive
3585,Totooom,like pay much need stand short time parking costs 1 h costs 1 easypark even stand in1 h badly,3,2016-07-12,5.5,-0.7768,negative
3587,Andos716,tested app number years ago like concept however manage create working account quit immediately recommended works well refueled tried use opinion completely inconceivable service still exists met message user exist call support course open weekend sigh ok log website try create user entering information pressing save nothing happens test thing incredible probably worst app service ever tested also seem charge pdf receipt surcharge parking lot criticism sincerely hope easypark outcompeted soon possible,1,2016-07-09,5.5,0.807,positive
3588,Mr.P-74,good intentions print paper decal car sek 1 receive sms reminder sek 3 pdf receipt honest clock system sometimes goes wrong yes fined result redodo right,1,2016-07-06,5.5,0.8758,positive
3593,sjobohm,must continue helped warn recommend way contribute safer secure appstore want reviews suspicion creates ill health discord general unhealthiness however tool insecure reality wish hope increases actively work technical tools relieve individual responsibility make decisions without actual decision basis serious safetyrelated issues downloading wrong app consequences 2 stars rating want reasonably neutral app know little actually take stand,2,2016-06-10,5.5,0.659,positive
3595,Cris design,one best apps available avoid worrying fines time get warning mobile extend time cancel,5,2016-05-29,5.5,-0.2732,neutral
3599,Funderare,parking lot sign showed sek 15 hour day sek 50 app sek 87 stand longer fix daily rate goes right tested 3 parking lots price goes daily rate even though 8 hours hence 3rd grades,3,2016-05-24,5.5,0.0,neutral
3601,Audi on the road,incredibly stupid think use app charges give receipt,1,2016-05-20,5.5,-0.6997,negative
3603,Meckie2,best app comes paying parking,5,2016-05-19,5.4.1,0.6988,positive
3605,peterolof,works well never problems gets cheaper cancel parking whenever want,4,2016-04-24,5.4.1,0.3935,neutral
3606,Brosa,super sad start using generic bland release note write improve hassle worth otherwise one star smoke per release future otyg,4,2016-04-15,5.4.1,0.7339,positive
3608,Tornsven,better paperless ticket machine easy cheap use good able receive sms reminder extend end parking earlier hope possible use several places top,5,2016-04-13,5.4.1,0.9431,positive
3609,Instamannen,thanks changing life perfect service prolonge shorten time needed according meetings,5,2016-04-13,5.4.1,0.765,positive
3610,HemenH,gps function superb simply perfect,5,2016-04-10,5.4.1,0.8316,positive
3614,FrogdogSweden,smooth good,5,2016-04-01,5.4,0.4404,neutral
3615,flygirl1975,soooo easy light app need stand line payment machines easily extend parking time phone super happy recommend everyone car,5,2016-03-25,5.4,0.938,positive
3619,JojoSthlm,fantastic service,5,2016-02-22,5.3,0.5983,positive
3626,jallebe,absolutely perfect recommend anyone wants make money parking,5,2016-02-16,5.3,0.7755,positive
3628,magsto79,parking never easier best thing set maximum time forget end parking even extend time app without running car awesome,5,2016-02-16,5.3,0.7941,positive
3629,Frestare,love application service overall wish every parking space sweden integration abax driving records like dream,5,2016-02-16,5.3,0.886,positive
3632,Jeppaj,skip old reviews misjudged couple years ago app obviously much better costs yes worth extend shorten time whenever want pay use meeting takes time extend app however need improve map function,4,2015-11-24,5.1,0.9481,positive
3636,Tobias E.,objections service difficult get exactly right parking time us clumsy fingers also experience slows unlike parking apps,2,2015-11-03,5.1,-0.5927,negative
3639,Smilinthyme,would also like see costs already spin wheel,3,2015-10-08,5.0,0.3612,neutral
3641,Vfsvgfgkhfd,works well practically expect extra fees absolutely everything goes sek 3 receive receipt nok 1 per sms reminder 15 expensive parking pay app etc feels stingy,3,2015-09-02,4.9.1,-0.5778,negative
3645,TomasBogren,kanon app simple clear good p receipts collected one invoice pay time standa big mistake right need higher grades hangs unfortunately quite often annoying,3,2015-08-05,4.9.1,-0.4005,neutral
3647,Fredppppp,15 expensive paying vending machine deb 5krparking companies pranksters try steal money every way possiblerather pay coins request receipt machine costs money parking companies end maybe change cheaper pay via app cheaper,1,2015-08-30,4.9.1,-0.6476,negative
3652,Lasse55,sad gothenburg allows lousy app competitor easypark incredibly much better functional parking app use outside gothenburg,5,2015-04-26,4.5,-0.5302,negative
3654,Odbjörn,app crashes try pay maybe good take 15 park kass,1,2015-06-25,4.8,0.3612,neutral
3657,LittleNickey1,useless charge 15 however least sek 5 per transaction initiated 15 would possibly agree gothenburgs app may bit lumpy somehow 100 free,1,2015-05-15,4.5,0.6486,positive
3658,Modsqrgj,city gothenburgs app costs nothing extraeasy park charges per month vending machines charge cardssmart force people become subscribers change money,1,2015-05-12,4.5,0.2057,neutral
3662,martinizi,reason want one app want able check come check go could missed setting time advance feels really 90s yes even turn knob fix checkin clear five,3,2015-02-24,4.2,0.6452,positive
3663,SayRun!,costs money use easypark possible find information easily comes big warning 15 added parking least sek 5 time pay juicy monthly fee sek 99 costs connection fee sek 15 decal car etc etc,1,2015-02-23,4.2,-0.1756,neutral
3668,SR-D,app ok service customer service need real improvement incorrect invoices cards disconnected reason invoice fees sek 31 usury 3 different invoices last week sek 31 invoicing fee customer since service called last contact invoicing department terminated service,1,2014-11-10,3.9.2,0.5684,positive
3670,Mijvvf,removed immediately pay exact time say yes exactly parking fee even 15 app forget say,1,2014-10-29,3.9.2,-0.2304,neutral
3674,CyBeR (Chad),much better,5,2014-10-02,3.9,0.4926,neutral
3676,Danielsson.,love app fantastically convenient extend parking time distance,5,2014-09-25,3.9,0.7345,positive
3678,Stockholm söder,clockwise already good gets even better,5,2014-09-22,3.8,0.7494,positive
3680,XanderFlicks,works nice design,5,2014-09-04,3.8,0.5684,positive
3682,52441125,good,5,2014-08-23,3.8,0.54,positive
3685,Oonah_,app saved lot money would otherwise go unused parking time least parking fines best app phone,5,2014-06-19,3.7,0.8217,positive
3686,slicedlime,really really bad extra fee definitely eats savings paying extra time,1,2014-08-06,3.8,-0.3338,neutral
3687,r_o_n,putting 15 price makes easier car park really bad app hand works great never overpay close parking lot return addition extend ongoing parking time notice time running suggestion make sure save parking code along brief description favorite,1,2014-08-01,3.8,0.9383,positive
3690,Optimus Matte,get better easier avoid parking fines spend time running outmore detailed help zones apply would great,5,2014-06-01,3.6.3,0.7634,positive
3691,Poppe15,badly gets disappointed dare write extra costs released included information description load app parking company directly increase confidence way,2,2014-06-11,3.7,-0.0989,neutral
3692,Jessej123,thank good product please integrate bmw connecteddrive,4,2014-05-27,3.6.3,0.6858,positive
3695,Annatb,go vending machine search app perfect motorcycles,5,2014-05-22,3.6.3,0.7227,positive
3696,SannaLM,great works messes little much makes hate app whole world frustrating even possible open app devil regards tjurig,1,2014-05-19,3.6.3,-0.9517,negative
3697,Pavav,well shit app,5,2014-05-17,3.6.3,-0.1984,neutral
3699,Anzelius,finds nearest code easy set good reminders ability cancel extend time miss nice export function history accounting talked many app good,4,2014-05-05,3.6,0.9173,positive
3700,Pdaaqqqqsgvjk,good stuff would like choose start time parking lot free 22 06 want wake six activate payment,4,2014-04-19,3.6,0.8525,positive
3703,ahsberg,easy pay parking app however usually park one hour paying almost sek 20 instead 15 means unfortunately use app every single time,4,2014-04-18,3.6,-0.4158,neutral
3704,Chrilang,problems app would like function enter address get back possible use easypark would icing cake always possible figure area code,4,2014-04-09,3.5.3,0.5801,positive
3710,Ola Westergren,good simple clear app thing negative spinning power disc right time set,4,2014-04-04,3.5.3,0.2023,neutral
3712,Guzna,nice look lots coins think fined,5,2014-04-06,3.5.3,0.4754,neutral
3715,batrapo,good app bad car parks train,5,2014-03-28,3.5.3,-0.1531,neutral
3716,Knot1001,tried number times 3 weeks reinstalled app requested new password possible log intoo bad eaypark otherwise ok service app useless,1,2014-03-26,3.5.3,-0.6598,negative
3717,sl.ca,terribly bad parked stopped 10min paid sek 1052 hard reach end could complain promised check never response money never got back happened six months ago better heard similar events never easypark,1,2014-03-26,3.5.3,-0.8568,negative
3718,Gurra's,satisfied would like park cars time app,4,2014-03-04,3.5.1,0.6482,positive
3720,Jocke H ,easier call start parking bad otherwise good service,1,2014-03-14,3.5.3,0.296,neutral
3722,Judobrandt,completely satisfied easy flexible usetoo bad everywhere,5,2014-03-13,3.5.3,0.5678,positive
3723,En svensk.,easy fast safe way pay parking feehighly recommended,5,2014-03-12,3.5.1,0.7574,positive
3724,Laywart,best tool service works flawlessly good support,5,2014-02-25,3.5.1,0.891,positive
3727,Lallaren lulle,exceed daily amount without warning received response customer service compensation draw card almost know pay,1,2014-02-24,3.5.1,-0.1441,neutral
3729,Jonny Kyla,entered first 2 digits 70 field remembered parking zone came suggestion matched wanted park clicked place matched 7050 choose car wanted park two chose hour start parking parked saw parking zone clicked selected 70 wrote first proposals came became much expensive expensive area double checked happened happened bug believe owe moneyin app make writing either regards jonny,3,2014-02-11,3.5.1,0.0,neutral
3730,Glenn Trucker Wigermark,think works flawlessly good fast service call changed reg number minutes downside everywhere places rating would highest,4,2014-01-05,3.5,0.7632,positive
3734,Marie 789,like,5,2014-02-06,3.5.1,0.4199,neutral
3737,Pjärsan,incredibly good app easy use plenty parking spaces use system,5,2014-01-27,3.5.1,0.7674,positive
3739, Tujps,clean updatealmost perfect layout function best update app long time categories,5,2014-01-14,3.5,0.9039,positive
3740,Parkeraren,bad app poor user interface possible start parking indefinitely must always specify time long want park even delete vehicle vehicle list remains next time log,1,2014-01-12,3.5,-0.431,neutral
3741,Annananannana222,good concept although use easyparks app willing pay 15 extra parking 4 sec free parking spaces another company delivers app parking without extra costs works great,2,2014-01-07,3.5,0.8512,positive
3742,Daring Dylan,would placesgets top marks anyway sat exchange gbg yesterday waited delayed train relax go,5,2014-01-06,3.5,0.7251,positive
3743,Noss73,thanksi rarely cash app canon smooth hand saves p fines well lots running shops small trade get coins bad everywhere,5,2014-01-06,3.5,0.2714,neutral
3745, Erik Larsson,flexible good app perfect use parking lot however support iphone 5 screen size sometimes error message startup solve soon possible new version super,4,2013-12-12,3.4,0.8698,positive
3746, Kefirmannen,old version worked well update even better much faster set time iphones standard spinning wheel favorite parking spaces like,5,2013-12-22,3.4,0.9176,positive
3747,Toshten1474,sees log anyone succeeded tell,1,2013-12-20,3.4,0.4215,neutral
3748, allanamntagna?,maybe even better saved gps coordinates paid app find nearest way back car,4,2013-12-10,3.4,0.6908,positive
3749,Mr. Hedborg,tried today first time impad good job,5,2013-12-09,3.4,0.5399,positive
3750,Fredrikal,easy way park good simple app uses daily,4,2013-11-25,3.4,0.7263,positive
3754,Komatösen,check rejtase sign easypark seem serious company,1,2013-12-06,3.4,-0.0772,neutral
3755,KennethÖsmo,like app goes faster stress back vending machines,5,2013-12-05,3.4,0.5903,positive
3758,Sunne82,avoid coins cards good time,5,2013-11-28,3.4,0.3147,neutral
3759, Menvafaan,like,5,2013-11-27,3.4,0.658,positive
3760,Curré Fricasé,easy park makes really easy park best invention since henry ford invented ford incredibly useful app buy relax eternal hunt lapplisor parking meters,5,2013-11-25,3.4,0.9556,positive
3761,Interfunk,uses least week better function locate location code even better,4,2013-11-24,3.4,0.7003,positive
3762,Natalyw,incredibly good app works great thing would like able set times eg norrköping stops costing 2000 starts costing 800 want set parking 800 eg 1000 night set clock otherwise good app,4,2013-11-18,3.3.1,0.8742,positive
3763,Carlsten888,basic app would geo based linked area codes,2,2013-11-22,3.4,0.0,neutral
3764, Ten gaz,smooth customer pluralityyears makes already good service even better,5,2013-11-21,3.3.1,0.7003,positive
3765,Henrikfolke,good app 15 pay extra quickly earned stop time parked ready monthly fee removed july 1 year,5,2013-11-07,3.3,0.4753,neutral
3768,TtotheR,strange app received good reviews search internet quickly see monthly fees almost customers dissatisfied,1,2013-10-25,3.3,-0.335,neutral
3769,Carriukka,super good idea best come simple app,5,2013-10-11,3.3,0.9001,positive
3770,Snuttan74,great avoid hassle credit cards small change spot sit car enter area code time ready relaxed light bad exactly everywhere,4,2013-10-03,3.3,0.7717,positive
3772,Systerbus,sickly good app motorists often sometimes park costs money pay time park extend parking time mobile need stand longer highly recommended,5,2013-10-03,3.3,0.7075,positive
3773,Jannishaimanas,nice run back forth toll booththe app worked without problems far easy change debit cards need,5,2013-09-16,3.2,0.7881,positive
3774,Hamburgartanten.,wish could park cars time otherwise works well,3,2013-09-25,3.3,0.5859,positive
3776,faton1234,matter good,5,2013-09-14,3.2,0.4265,neutral
3777,Soffan000722,super app started using far benefits,5,2013-08-26,3.2,0.7938,positive
3780,Lorrimer,smooth simple ingenious simply amazingly good thank tells everyone know nice app leif ö,5,2013-08-10,3.2,0.8691,positive
3781,Lasse Engberg,really convenient use app pay actual parking time,5,2013-08-09,3.2,-0.1027,neutral
3782,Sajeeva Anna Pia,great never run back car extend parking time park easily country,5,2013-07-27,3.2,0.8433,positive
3783,SpineOnTheMove,good idea became emergency missed wallet needed park car tried reggae visa electron card got error message card number match card type tested master card instead got error message right,1,2013-08-03,3.2,-0.8264,negative
3785,andnewman,get sms drop quarter downloading app happy downloaded could give star,1,2013-07-30,3.2,0.5386,positive
3786,Rogge-h,parked copenhagen right next vending machine big stickers recommended easypark appaccording receipt easypark paid time amount deducted cardin morning ticket box got 765 sek fines cost 100 bucks pay fine bankso easyparks app overnight stay cost 1200 sek include paid double thanks appand followed easyparks rules note parking attendants boxeasypark informed easypark issues fine municipality parkedapparently pay admit gullible bastard,1,2013-07-28,3.2,-0.6652,negative
3787,Nightrain87,good app smooth orders well,5,2013-07-17,3.2,0.6478,positive
3788,SS33tu,sek 495 minimum amount per parkinglong long list disclaimers terms use eyes usury company like everyone else parking industry,1,2013-07-21,3.2,0.3612,neutral
3789,PeterEdholm,easy get started smart works could want well maybe return login time time two clicks youre running unnecessarily,5,2013-07-11,3.2,0.5621,positive
3791,DonPedro92,awesome app awesome system convenient simple always works,5,2013-07-08,3.2,0.8684,positive
3792,Morgan 81,started parked car hike helsingborg moved time forward noticed time running great feel stressed helsingborg came back car stopped time pay time parked worth downloading phone,5,2013-07-05,3.2,0.666,positive
3793,Karl-Erik Helsingborg.,good help take care car sat girl emergency room 1319 need extend parking reminded via text message easy,4,2013-06-26,3.1,0.7299,positive
3796,Peppelind,best thing happened comes paying parking simple thing quickly easily extending parking space far parking lot implemented immediately avoids hassle cards rarely work machine wish parking meters scrapped everyone app expanded easy parks system everywhere,5,2013-06-25,3.1,0.8885,positive
3799,kaszö,new update work wrote yesterday contacted easy park customer got help first tried restarting phone help afterwards reinstalled app works great,4,2013-05-28,3.1,0.8285,positive
3800,Gunnleif,best app remembering pay parking machine present time expirespay overpayers pay time park,5,2013-06-11,3.1,0.5562,positive
3803,JannEman.OBT,new app nice tough works hangs work allif want service like must accurate fast gps determines interesting suck life methe previous app good much betterold,3,2013-06-08,3.1,0.2413,neutral
3805,Aadalen,worked excellently throughout fall winter stands completely still makes everyday life considerably difficult,1,2013-06-05,3.1,0.2567,neutral
3806,Elgreba,work crashes soon become member would great worked,1,2013-05-30,3.1,0.6588,positive
3808,Falutompa,spotless useful works really well saved many parking fines everywhere parking available present example europarks car parks,5,2013-05-29,3.1,0.8255,positive
3809,ThFW,used couple days worked well like concept start,1,2013-05-29,3.1,0.4374,neutral
3811,jfgjfxdtnoydsfu6dvhjoye357gff,worked well possible start app,1,2013-05-28,3.1,0.2732,neutral
3812,Helsing84,start update right,1,2013-05-28,3.1,0.0,neutral
3814,Dlej...dlej...de...,happy fn release update even start dirty bad,1,2013-05-27,3.1,-0.9067,negative
3817,GMac121,disappointed new app nice new functionality including account info overshadowed disadvantages infuriatingly slow load takes ages userfriendly app developer actually use service time wheel sticky awful new time roller inferior old one sticky location code generator working ive recommended easypark past would even feedback mail doesnt work whats disappointing previous app though limited least fast eady use,1,2013-05-24,3.1,-0.9735,negative
3819,Bosancheros_,good app way starts rj latest update iphone5,1,2013-05-23,3.1,0.2724,neutral
3822,Robban B,app gets worse update absolutely incomparable,1,2013-05-22,3.1,-0.4767,neutral
3823,Hamid 5060,far worked well today installed latest update possible start app alliphone 4s,3,2013-05-21,3.0.12,0.1406,neutral
3830,Abromma,good long response times,4,2013-05-13,3.0.12,0.2382,neutral
3832,Nöjdkund68,easy fast convenient cannon new software much much better get gbg,5,2013-05-14,3.0.12,0.7701,positive
3833,Assyria King,kanonbra think time runs,4,2013-04-30,3.0.12,0.0,neutral
3834,Nillan76,uses app easypark least couple times week works great every time avoids hassle ticket machine work expensive fines check car easypark done get better,5,2013-05-04,3.0.12,0.7755,positive
3835,Jonas Karlsson,speed app better nicknames visible favorites otherwise super flexible,4,2013-04-22,3.0.10,0.8955,positive
3836,1tu3,app difficult use takes long time open difficult set time possibly one worst apps ever made previous version significantly better,1,2013-04-29,3.0.12,-0.7574,negative
3840,Lasse Petersson,location service suggests area code service even better,5,2013-04-23,3.0.10,0.4926,neutral
3843,MetricRyan,strange think people seem happy parking companies charge faster way,1,2013-04-17,3.0.10,0.4404,neutral
3844,L8_2,good help parking lot unfortunately sms function stopped working last update maybe something wrong,4,2013-04-08,3.0.10,-0.7227,negative
3845,Ingjer,truly savior need best,5,2013-04-15,3.0.10,0.8264,positive
3846,Fitret,would good could park several cars time,3,2013-04-10,3.0.10,0.5927,positive
3847,Fros123,love apps really benefit,5,2013-04-07,3.0.10,0.8433,positive
3848,Lei_Fo,good app good system paying parking fees hope also solna danderyds hospital soon easypark,5,2013-04-06,3.0.10,0.8514,positive
3849,patrik sohr,best happened mobile phonenot cure since started using easypark,5,2013-04-04,3.0.10,0.9217,positive
3850,Kristina ivarsson,super happy works well also charge next day however like invoice drawn 7th month,4,2013-03-04,3.0.9,0.822,positive
3851,Mholmis,easypark app definitely best phone,5,2013-04-03,3.0.9,0.7845,positive
3855,MatsLindgren,wonderful way pay parking nice look parking meters,5,2013-03-09,3.0.9,0.7269,positive
3857,Bojten,works really well clear history,5,2013-03-01,3.0.9,0.6115,positive
3860,Haren 57,good changed credit card,5,2013-02-25,3.0.9,0.6997,positive
3862,Jocke Olsson,supposed well,5,2013-02-20,3.0.9,0.3382,neutral
3863,AVProdan,update 2 months ago app wont pass splash screen dies restarted appphone deletedreinstalled app deleted app hard reset phone reinstalled app deleted app hard reset phone upgrade ios 61 downoaded installed app air itunes cache involved customer service unreachable answers emails reported issues via website support website poor pricing policy bit sneaky misleading,1,2013-02-19,3.0.9,-0.8588,negative
3864,q00p,description says service fee 15 per parking well thats whole story easypark content parking fee well adding 15 extra top also want pay sek 49 per month app phone seriously paying parking enough neither paying 15 extra per parking also want monthly service fee greedy get,1,2013-02-15,3.0,0.4871,neutral
3865,morgel,service great least us live slightly smaller cities terribly expensive park 15 percent make much difference however app pretty bad even though got better last update support iphone 5 screen gps detection zones work gävle app asks permission use current position start fix overall experience much better,2,2013-02-15,3.0,0.89,positive
3867,Denbästasomfinzz,wheel setting time nonfunctional joke inaccurate get spin spin right,1,2013-02-11,3.0,0.3595,neutral
3868,gurkle,good concept although use easyparks app willing pay 15 extra parking 4 sec free parking spaces another company delivers app parking without extra costs works great,2,2013-01-26,3.0,0.8512,positive
3869,Sudrudee,whats point expensive app paying regular parking fee flexible yes worth going expensive paid sek 86 plus sek 14 five hours usual fee sek 15 h,1,2013-02-06,3.0,0.2006,neutral
3870,Cribbes,flexible good app perfect use parking lot however support iphone 5 screen size sometimes error message startup solve soon possible new version super,4,2013-01-22,3.0,0.8698,positive
3871,- <3 -,easypark best driving extremely flexible streamlines everyday life time save money recommend motorists,5,2013-01-24,3.0,0.9181,positive
3873,S.bardun,top version flexible good account etc damn good time left notification bad optimized iphone 5,4,2013-01-21,3.0,-0.121,neutral
3874,Nils Hulth,easypark changed interface modern variant oh much harder use already cost wife sek 100 unnecessary costs get right end time may sms future warning upgrade please easypark change back,1,2013-01-21,3.0,-0.3222,neutral
3875,Frissanullis,absolutely superb payment parking almost entire city 2 hours parking top without easypark perfect customers come fix hair fill parking lot hairdressers chair,5,2013-01-21,3.0,0.84,positive
