ind,userName,content,rating,date,reviewVersion,compound,sentiment 
4363,Nicx77,need think small money need go vending machine back stupid note windshield stop go back vending machine extend parking period sit resturant etc extend parking time number plate registered app well payment card,5,2016-04-09,5.4,-0.6369,negative
4366,Thomas Pe,press info icon upper right corner small number flashes presumably active parking resident licenses message oops something went lame please try result course drive loop however test app release correct errors find,1,2016-02-27,5.3,0.0258,neutral
4368,Bliichen,app takes payment hours days free parkingthe latest update cannot installed properly complete update cannot remove appwhen press app support app store enter selfservice page without app supportthe idea good execution less good using physical vending machines future hope app removed point,1,2016-02-17,5.3,0.9247,positive
4369,sp_,easy use nice user interface uses program daily easy operate,5,2016-02-16,5.3,0.857,positive
4370,Haps25,use app charge much addition price parking means reasonable,1,2016-02-16,5.3,-0.296,neutral
4374,Ristinge,consider going back cash payment dropping easypark fees starting parking 5 kr receiptunfortunately one give zero stars,1,2015-12-08,5.1,0.0,neutral
4377,Biycyicyicic,skilled find getting costs immediately delete profile matter change subscriberand try create double account app regret halfway block app unless continue enter account numberand write immediately expect get answer near futureand often good patience app busy reasonably annoying app make easierbut really quick withdraw money card fast forget write withdrawing money,1,2015-11-16,5.1,0.598,positive
4380,cb_ademan,app works fine incomprehensible pay 15 min dkk 4 fee dkk 5 email receipt parking receive total amount specify much charged also remember must sticker windshield new sticker costs fee dkk 39however avoid fees sign membership dkk 49 per monthso strangely enough still cheapest pay cash,1,2015-10-24,5.1,-0.8225,negative
4381,Tholofoto.dk,think idea seems really good like clear price service get app,1,2015-10-21,5.0,-0.5179,negative
4382,Mikkelrhansen,recommend easypark app use diligently super good help,5,2015-10-17,5.0,0.9115,positive
4384,Østjyde 69,easyparks app work aarhusi received 2 parking fines due direct incorrect information easypark app go app see map city places use easypark area code 8000 listed turns several places something else local stand obviously one applies easypark writes nothing app discrepancy write make known answer dryly area code applies word response area code f app incorrect point another area code may apply,1,2015-10-07,5.0,0.0,neutral
4385,Jens Svendsen,pay time park drive awaywhy pay accidentally activated parking free sunday flatter users,2,2015-10-06,5.0,0.2951,neutral
4388,Ikke i orden.,please note automatically sign subscription dkk 0 month however says small print setup fee dkk 99 simply think okay,1,2015-09-10,5.0,0.1615,neutral
4389,R3000,thanks wannabesmart app ive got parking ticketsmart way pull even money people make halffinished solutionso app sticker windshield removed would like give warningdont download,1,2015-09-07,5.0,0.69,positive
4392,Mr monz,idea good costs box use fee time cards work properly got voucher nok 250 4rim parking normally costs dkk 18 per hourcustomer service also call back unless contacted several timesall bad experience,5,2015-08-22,4.9.1,-0.5859,negative
4394,jvx84,concept really good would like give stars cost 5 kr digital receipt per email free machine sms receipt well come automatically phone via mail sms freewas parking space vending machine forced either use app sms payment parking company really found trick sparring vending machine away going 100 digital take 50kr per 12 hour congratulations shoveling money,1,2015-06-20,4.5,0.8317,positive
4395,Hjort'en,one thing say works perfectly super user friendly makes easy motorists pay change parking time meeting something else drags cannot reach car within pay time also need spend time st find machine set expected time area code walking,4,2015-01-29,4.2,0.744,positive
4403,Six2six2,really really good idea nicely designed app works unfortunately useless price stupid pay 15 park place already expensive app deleted right away,1,2015-04-27,4.5,-0.3906,neutral
4406,HrStein,app easy clear however possibility choose start time ex parking first half hour free since one otherwise pays free period app could also know different parking rules however would greater app development,3,2015-04-11,4.4,0.9081,positive
4421,Danishdudedk,love app user friendly longer go buy time time parking running pay time spend definitely recommend app,5,2014-10-17,3.9,0.8903,positive
4423,Stig :),app work optimally iphone 6 plus scroll accept want use paypal account simply scroll button press page scrolled top using 2 fingers keep still press button accept either 2 fingers screen time hope gets fixed future update,2,2014-10-11,3.9,0.7593,positive
4425,Pablocruz89,used easypark long time also happy super smart idea go look parking stand however got parking ticket even though paid parking via easypark see note put parking stand area 3100 give warning may possibility pilot project area chosen park therefore parking allowed waste money give us info happen others otherwise great idea,3,2014-09-26,3.9,0.8825,positive
4444,Malmstrøm,first cool app save lot money time worksbut would like information areas park inso hourly price may free stay area etchave experienced parking place free time also well deducted 4 kr app fee call,4,2014-05-27,3.6.3,0.9432,positive
4451,J melchior,good app cool pay time keep 1327kr put 50kr machine huge ugly sticker practicebut otherwise good 45 minor brand last one would,4,2014-04-27,3.6,0.5789,positive
4453,TRÆMAND,works super easy however tired sticker one windshield really tired blue inside otherwise super good app without sticker would get 5,4,2014-04-15,3.6,0.818,positive
4468,Bork145,nice run around small change works,5,2014-01-25,3.5.1,0.4215,neutral
4471,McSavageman,one best apps user free remember enough coins saves lot overpaid parking time,5,2013-11-12,3.3.1,0.8313,positive
4473,cpn82,tried first time seemed like written exposed time several times everything worked super idea super app wish one could use several places,4,2013-10-26,3.3,0.9136,positive
4475,Horne Kofoed,gives nice freedom today modest sum 40 kroner stay frederiksberg 10 pm without moving car every two hoursthen live small extra fee,5,2013-10-27,3.3,0.7906,positive
4476,sjeberg,simple app easy use costs fee register user via app use without subscription costs small fee however repealed fact pay extra time need bring coins stand smaller queue stand wait eternity like use dankort steer parking lot away car think ingenious recommend download app,5,2013-10-27,3.3,0.7181,positive
4477,Hanne Klintoe,happy easypark app fast easy well designed saves lot time fiddle credit card cash ticket machines also great receipts gathered one place screendump accounts dropbox integration mail option weekly monthly statement would make app perfect 5 stars,4,2013-10-04,3.3,0.9606,positive
4480,Ravnsbjerg,app really good flexibility gives changing parking time invaluable opinionthis also includes stopping parking back ahead time pay time actually park,5,2013-10-08,3.3,0.5563,positive
4483,Rikkekaj,finally go back forth car kids pay parking ticket leave children friend run pay time easy thank,5,2013-09-29,3.3,0.911,positive
4488,Buffloon,excellent idea dont even get car pay parkingmight idea allow two phone numbers utilise account case couples business phones,5,2013-09-10,3.2,0.6369,positive
4494,Xyz4680,using gps paying bill reserve longer time planned stop arrive back get sms able extend time simple good easy use thank,5,2013-08-12,3.2,0.7783,positive
4495,Nick Jensen,seems almost perfect however crash middle parking lot log hope possible see area app preferably soon otherwise really good app,4,2013-07-12,3.2,0.6808,positive
4523,jarnis10,app nice design live standard terms usability lousy puts area number close registration number exchange happen tried pay 520 easypark disclaims responsibility even though app charge high price solutions stay away app use necessary credit card phone solution instead,1,2013-06-10,3.1,0.5927,positive
4525,Nyan_Lover,great spend 5 min paying card remember small change best thing meeting extend parking meeting drags,5,2013-06-09,3.1,0.8519,positive
4556,Thomas_1973,really good app im happy may recommend addition though instead paying advance add stopwatch park clock starts drive stop free worry also remember extend parking time,5,2013-04-26,3.0.10,0.862,positive
4558,HadesDK,dkk 4 fee per parking via app means never use app,1,2013-04-16,3.0.10,-0.5562,negative
4559,Kriztafa,must drive lot city,5,2013-04-06,3.0.10,0.0,neutral
4568,John_JTL,1 laaaangsom startup parking cannot started program 9 times last month started parking lot time received error message fault network parking started cases least 90 signal 3g availability time start end parking calling easypark,,,,-0.8074,negative
4572,19041,easily recommend app iphone 4s 5 updated new software version runs impeccably,4,2013-03-15,3.0.9,0.5994,positive
4584,Mstr O,reasonably wellfunctioning app however would appreciate developed system could also tell us available parking spaces parker streetline usa,3,2013-03-03,3.0.9,0.4019,neutral
4588,Mainer99Hansen,must evaluate app concept smart easy also want rely gps zone would like proposal think cool pay price misses opportunity document history case disagreement autogenerated mail park start park stop option would nice,4,2013-02-16,3.0.9,0.8649,positive
4591,Mandarinen,places design could lifted little generally good usability function miss app find start parking,4,2013-02-15,3.0,0.3725,neutral
4593,Damkjer,looks like something run google translate completely uncritical addition asks access location something resembling program string least something particularly userfriendlysmells much poor quality want risk using smokes directly trash,1,2013-02-11,3.0,-0.07,neutral
4600,Kingekonge22,swivel wheel super bad idea gps position bad idea otherwise really nice,3,2013-02-02,3.0,-0.0018,neutral
4606,MrHebel,keep name promises end small change receipts love,5,2013-01-29,3.0,0.7783,positive
4609,iPod_Mo,writing english hope developers understand many comments app doesnt work splash screen start cant even use dont download suggest company sorts problem,1,2013-01-27,3.0,-0.058,neutral
4615,thohei,good idea geopositioning practically never works app extremely much slower previous version crashes frequently good intentions bad execution,1,2013-01-22,3.0,0.0129,neutral
4619,Mr. Friis,something update function demand little difficulty getting implemented right wayone im particularly fond fave choice would able look beyond fact wheel add anyone worthy appi think functions around gps note receipt fine every time open app say yes strange number like use position get upseti know html5 one tools stinks wish could use another tool mostly use sms hate appas jobs would said hate,1,2013-01-20,3.0,-0.8128,negative
4621,Troxix,excellent idea app still needs improvedsometimes server problems use phone activation unwise choose password hand never pay much go vending machine extra tickets,4,2013-01-12,3.0,0.3278,neutral
4625,Bessefar,used new girl app pink illogical get old app back would suggest least also make logical app men preferably optional colors otherwise nice app,3,2013-01-14,3.0,0.4215,neutral
4628,fonsdk,bold gps nice design also good history misses email sms receipt listkeep good work,4,2013-01-11,3.0,0.7311,positive
4635,Love it...,gps function iphone tell street thus preselect zone possibility choose color codes red green blue never remember different codes misses opportunity change area without stop parking lot start new one probably something milk customers missing proper wellworded text messages relevant info misses function find car used easypark knows via gps stops forgotten eg day otherwise nice app use almost daily,4,2012-11-19,2.2,0.0372,neutral
4636,dknia,new layout super userunfriendly previously could easily choose time end long would park simple minute selections one lug mindless wheel around improvement overdesign also mega annoying longer choose order usually set time choose car go find stand area code longer back old design make changes improvements junk,2,2013-01-09,2.2,-0.4367,neutral
4639,MeOfMe,idea go execution lousy app consistently claims internet connection even though rest iphone thinks working fine ergo app useless,5,2012-12-04,2.2,-0.7717,negative
4642,Sgivoni,super facilitating parking ticket easy extend meeting lasts longer shorten drive ahead time want park remember choose area every time gives error still choose area latest confirm three clicks choice make every time could automatically suggest latest one could confirm reduce 3 clicks one,3,2012-11-18,2.1,0.3574,neutral
4643,Swagger jagger,came across typing wrong registration number allowed change left app park car contacted easypark regarding error four weeks ago yet received response serious,1,2012-11-12,2.1,-0.6778,negative
4644,Tommie AppleID,experience features app offers work flawlessly last two stars come gps feature arrives even importantly reminder ones time running addition surprise others write fees think encountered removed,3,2012-10-18,2.1,0.8084,positive
4647,El Nicorleone,park basically area code every day app remember last parked zone could early gps integration please otherwise easy use,3,2012-09-01,2.1,0.6369,positive
4651,Hr Willads,one h added gps totally foolish go find number code well put money machine save fee get right fight would get 5 stars,2,2012-08-24,2.0,0.1548,neutral
4661,Inamq,cost much make gps finder app calculate area code see get updated soon otherwise ruin otherwise super appps get stickers cars little less,3,2012-04-15,1.1,0.3111,neutral
4663,Therealmadbone,works ok even got password via sms works ok customer advance know done easypark customer suggestions would nice able choose end time example 1430 supplement current system nice find area code via gps,3,2012-04-04,1.1,0.7943,positive
4670,jonez2004,excellent app existing easy park customers much lighter easy park keyitselfthe app would win overview zones codes well gps integration,4,2012-01-20,1.1,0.9371,positive
4672,Karstansan,app gives really good overview ongoing parking well relation using car 1 2 others mention gps connection would optimal addon add texts numbers overview pt run around small note indicating translation numbers area use phone solution digital voice reads confirmation area holding good assurance typed incorrectly security present app big minus,3,2012-02-08,1.1,0.9659,positive
4675,Henrik O,want spread use app minimize use vending machines thus cost coin collection card fee probably consider price expensive bad style otherwise good idea,2,2012-01-17,1.1,-0.144,neutral
4691,Simsen,good app super easy use remember area codes use gps even find area codewould also nice came amount cost stopping parking,4,2011-08-03,1.0,0.8181,positive
4695,LarsT1976,stop messing vending machines interrupting meetings restaurant visits etc buy new parking ticket worksit could cool able email print receipts employer like company payment card would like refund parking connection work parking car,5,2014-01-21,3.5.1,0.5778,positive
4698,M Kaffee,use easypark regularly see app great asset finally dont search forever parking machines change particularly good stop parking process leave uptotheminute billing saves lot money past always put much parking meter compared numbers today wouldnt expire wouldnt thought pays well despite commission due easy park per process great also operated using apple watch,5,2018-04-09,10.5,0.9505,positive
4699,ankn99,longtime user easypark found good old app sorely missed new one nowhere see logged init would extremely useful see logged active parking processes submenualso main screen counting counter plus end time mocked twice otherwise app easy use,5,2018-01-11,10.2,0.8016,positive
4700,smoe68,usually used app pay parking fees parking lot work large car park ticket machines therefore long walking distanceshowever come across parking lot either put mobile phone parking note vignette vehiclethe app offers send vignette thought notthe missing address data briefly added came disillusionment unfortunately fields surname first name filled permanently fields address zip code city always emptied makes ordering vignette obviously impossible would nice bug fixed,4,2021-03-30,15.19.0,-0.7393,negative
4702,Resie 1966,wanted try app usually parking meter always right change initial difficulties part worked unfortunately pressed button vignette twice phone call recredited staff phone also nice 2 calls case ill give easypark chance use parking spaces parking meters every,4,2018-11-16,11.6,-0.1796,neutral
4705,egal_0815#,got know app vacation italy installation registration easy operation great annoying change parking time adjusted individually either lengthen shorten need therefore neither necessary overpay buy new parking ticket parking attendants check every car online problems every service price worth,5,2021-07-28,15.24.0,0.9385,positive
4707,Marretheka,app well done think function currently available large cities active parking space availabilitywhat none parking apps however combination navigation parking displaywhen im strange city want go certain address concentrate driving navigating cant open parking app driving see parking spaces especially since dont yet know municipality uses provider several cashless payment app providers makes things even difficult whole thing still expandablesince travel lot work 6 different apps annoying,3,2020-02-01,14.8,0.126,neutral
4708,ibi serat,first app works remains seen whether public order office trusted note put note mobile parking behind window checked reason receipt sent emailnegative charged two euros fees app total parking time almost 8 hours app found information 2 15 would added fee got cold case pay additional 226 20 thanks uninstalled,3,2020-03-05,15.1.1,-0.1295,neutral
4709,Robomat,app long time satisfied even many partner cities used offer mobile phone parking unfortunately longer includedi would happy would overview twin cities app,5,2019-02-28,12.6,0.5828,positive
4710,Beatziehungsweise,helps lot im field save change also think good actual time billed shortterm parking flat rate charged could optimizedthe availability could also optimized unfortunately cannot use app areas although city different places,4,2021-09-14,15.26.0,0.5499,positive
4712,Vlcek1705,ive using app iphone x watch series 3 app works flawlessly really easy use recommend app,5,2018-08-13,11.1,0.7951,positive
4718,AstZoe,really like use app lot easy use also really maps important featuresperfect,5,2019-05-22,13.2,0.7773,positive
4719,Insideyourdreams,actually im big fan app convenience made ignore additional costs parking fees last updates always enter data update something else walk parking meter time saved completely gone moment would certainly different used every day felt lot better,3,2018-10-04,11.4,0.8898,positive
4721,Herr Kantler,great app also used carplay saves fiddling smartphone start parking process directly vehicle display would cool link google maps apple maps possible navigate directly parking lots parking garagesin short im getting lazy lazy,5,2021-09-28,15.27.1,0.4559,neutral
4722,OlivChr,app ingenious instead looking parking meter first hoping right change estimate parking time correctly conveniently set time car simply adjust smartphone necessary even used app holiday italy elba please try convince city stuttgart advantages,5,2019-02-27,12.5,0.8908,positive
4725,daytona888,one less problem worry looking change excessive prepayments autonomous apple watch function perfect outdoor pool,5,2021-09-14,15.26.0,-0.6516,negative
4727,fwfk,like use app regularly 13 times week several yearshowever app gets nerves frequent updates cant program app properly collect improvements year kind prowess even automatic updates dont want disturb data flow,3,2020-05-09,15.6,0.6636,positive
4729,Taurus_Berlin,also optically successful think functionality usability greati remove star quality vignettes ordered fee absolutely subterranean change often color fades quickly good thing easy remove,4,2020-09-07,15.11.0,0.8625,positive
4730,Buddyundbabs,ive using app years im perfectly satisfiedthe network constantly expandedit arranged quickly easilyi recommend anytime,5,2019-08-22,13.8,0.7717,positive
4733,Marnac,app easy use particularly like option stopping parking process plan long time frame stop parking process want drive im tied time limit simply supersupersimple,5,2021-01-16,15.15.0,0.6211,positive
4735,Mavi1606,app well done clear works reliably hamburg offers common means paymentthe search change finally overbut careful already twice situation desired parking time app twice high price posted machine course nogo hence 2 star deduction,3,2020-02-22,15.1,0.7506,positive
4736,stefan67,easy parking great searching change notification end parking time perfectso everything makes life little easier service like pay something something much people keep,5,2019-05-18,13.2,0.8558,positive
4752,Elfenkrokus,sorry annoying advertised free possible book desired day ticket eur 800 suddenly comes eur 920 yes read small print app dont stand parking lot change pocket advertised free cashless payment via app idea basically good one increasingly annoying always look hidden additional costs surprised service fee basically ok 15 expensive,2,2020-08-24,15.10.0,0.8126,positive
4753,XJR1300RP10,great app easy use works fine recommend,5,2019-12-22,14.6.1,0.8834,positive
4754,Schwesterlein,parking time could left open earlier real attraction mobile phone parking contrast parking meter addition get notifications advertising doesnt work annoying addition always updated zones already got two tickets result id rather look change star pinkpurple like colorps service overwhelmed subordinate clauses outrageous hide fact understand facts lord even gave instructions formulate text would understand thank delicious answer,2,2018-06-15,10.8,0.8614,positive
4761,Dado5e,knew italy years also de think great works well thanks developer smooth handling parking,5,2021-09-13,15.26.0,0.8739,positive
4763,Rene.K,beginning quite skeptical whether would work well implementation reality whether would get ticket surface app well neatly structured parking zone code always correctly recognized automatically operation intuitive far everything works perfectly recommendation possible parking space finding fits far possible easypark stickers windshield 2 cars arrived promptly free charge points deducted due poor pricing either take overpriced subscription pay 15 surcharge parking price occasional use paid 397 addition parking price 404 801 total parking time 15 hours thats exactly snap next time ill put cash pocket beforehand wont use app future unless decent solution found customers providers,3,2019-08-15,13.8,0.8522,positive
4765,Sabs72,today long search finally found parking space stupid could start parking process change allowed drive away also installed app dont annoying change meplease fix problem case iphone 11 pro max ios 15,2,2021-10-01,15.27.1,-0.872,negative
4766,Rbugar,app works everything fine often doesnt work button start parking process pulsates little reaction message problem anything else ive several times rely app dont change parking ticket virtually preprogrammed update contrary advice contact customer service already done would much logical teach app meaningful error messages customer informed left perplexed wildly pressing park buttonthe kd completely loss sure cant tell problem app currently,1,2021-09-27,15.27.1,-0.8968,negative
4767,Borusse20380,really successful find useful send invoices via pdf clear selfexplanatory manner still give 2 stars fees charged seem far high 049 per case 100 surcharge shorter parking processes people want use app every city prices disproportionate sorry providers offer cheaper,2,2020-08-08,15.10.0,0.5239,positive
4768,tkwhm,works perfectly good idea 150 10 parking fee thats 15 surcharge unjustifiably dear better send sms free charge depending tariff hence three stars,3,2019-07-01,13.5,0.928,positive
4771,thomasheppner,wasnt enough good thing buy parking ticket many places without panic change service easypark even better app helped shame parking zones shown map likely due cities officials able provide necessary geodata cases still 5digit code machine course parking via app little expensive people behind easypark live something think surcharge fair,5,2018-09-30,11.4,0.7134,positive
4773,mir_na_klar,app practical totally annoying always walk parking machine enter respective number even stand directly front machine parking zone foundthe idea good approach park lot didnt work,2,2018-05-01,10.5.2,0.2983,neutral
4779,MoNo72,app works well simple clear seldom breakdowns parking process billed 050 absolutely overpriced park irregularly cities means months 20 parking times times less 5 costs added end following month,2,2018-10-17,11.5,0.4192,neutral
4786,Naddel0205,would great could see location car particularly helpful foreign cities,4,2020-07-20,15.9,0.8016,positive
4788,baehrlemichi,one hope cities parking space providers participate availability still bit thin,5,2019-10-06,14.1,0.4404,neutral
4791,iKn0wThingz,would like parking functions integrated navigation apps waze google maps,5,2021-08-30,15.26.0,0.3612,neutral
4793,mtak11,used app netherlands worked flawlessly easy use logically structured flexible reduction extension great fees cheek pure parking fee approx 2 euros 050 euros incurred dont think appropriate bad,2,2020-07-01,15.8.1,-0.1027,neutral
4794,Dozer 33,find app helpful flexible recommend nevertheless tried several times order vignette amount 199 via app unfortunately vignette yet sent address file instead received email vignette attached printing ordered vignette today third time via app im curious turns time otherwise would find rather outrageous pay 199 email,4,2019-02-28,12.6,0.2632,neutral
4797,Pwnihof,app comfortable reliable unfortunately expensive stand next machine pay card think twice whether pay surcharge app,3,2020-09-11,15.11.0,-0.4854,neutral
4810,chris779,app recently annoying senseless selfpromotion form messages need messages parking cant turn general hope stops soon,3,2017-12-07,10.1,0.2204,neutral
4813,JohannesB1109,hello app doesnt work mobile phone whenever want change something settings get error code 1 error also occurs want add new vehicles ive logged several times reinstalled app none helped app unfortunately usable,1,2019-06-22,13.4.1,-0.692,negative
4814,KiFeuKa,automatically log leave parking zone,4,2021-03-11,15.17.1,-0.0516,neutral
4815,Lars Q,super easy always right change come back early turn clock back easythanks,5,2021-10-01,15.27.1,0.7783,positive
4817,LeonidasV2,idea app great would definitely use prices werent disproportionate really park several hours every day situation pretty easy id rather go parking meter drop coins,2,2020-07-29,15.10.0,0.8957,positive
4821,objektivist,gave us wrong parking location arhus denmark pay fine 100 euros answer easy park checked beforehand pretty impractical site inspection parking walk straight ticket machine dont pay 100 deleted app phones across family trust answer also impolite recommend everyone otherwise parking always think whether done everything right longer concentrate excursion,1,2020-12-25,15.14.1,0.0775,neutral
4828,Blechwok,app reacts sluggishly reliably recognize parking zones unfortunately means longer used without problemsit really good probably change,2,2018-01-01,10.2,-0.1045,neutral
4832,Hörnchen70,point view hefty surcharge parking expensive anyway clearly high since still put note windshield prefer stick right change progressive idea well implemented app unfortunately nevertheless never,2,2020-07-29,15.10.0,0.4003,neutral
4833,Fitzi1965,despite using app unfortunately received ticket unfortunately service center support get response multiple inquiriesits shame idea great unfortunately lack implementation,1,2021-07-20,15.24.0,-0.8298,negative
4837,puckel1337,great app great model longer lug around change parkingi dont understand app trying tell danish notifications mail links help without function report sucks two stars,2,2018-03-05,10.4.1,0.802,positive
4846,wirhelden,search function really cat enter exact address nothing displayed zoom eg cologne without map updating zooming strongly app crashes developer site dont think spending time phone support,1,2019-10-01,14.1,0.4391,neutral
4850,A2015SR,suuuuper awkward may want park somewhere quickly need easykarte 3 euros ok onetime get sent home days ask register address telephone number license plate number emailthat possiblestuttgart mitte 3 multistorey car parks really jokethe idea ok implementation comment,1,2021-09-24,15.27.1,0.5964,positive
4853,Frank__,app would like mobile phone number immediately starting without even able explain meaningful way necessary app shows free parking spaces business phone cant say anything rest app dont give mobile phone number every app run without reason uninstall immediately,1,2020-01-02,14.6.1,0.7579,positive
4858,Der-Flash,principle think app bestbut principlei often look parking zones app beforehand thats exactly doesnt work didnt know zone unfortunately see im arrowin apps find zones color even low resolutionthen would delete everyone else toobut use others first,3,2017-12-06,10.0.3,-0.5423,negative
4863,m4rh2s,telephone availability options app parking meter case hiking car park day ticket could purchased app however hike takes 4 days would liked clarify phone gave wine announcement dont app better ask people change money bought 4day ticket machine,1,2020-09-17,15.11.0,0.6941,positive
4871,k-e-r-m-i-t,easypark advertisement stuck parking machine weimar details many means payment including applepay app however paypal works fully understand additional fees would liked clearly pointed im sure somewhere terms conditions gave blanket approval installing yesterday needed parking ticket didnt time read terms conditions,1,2020-06-26,15.8.1,0.9306,positive
4873,Lisa Razu,app keeps crashing leads nodules tested several times always problems absolutely pointless 0 stars would justified,1,2018-07-12,11.0.1,0.0,neutral
4880,Tester 96,hello basically think idea good everything worked wonderfully today fees due amount clear find afterwards via external websites therefor four star deduction feel ripped dont know yet whether continue use app,1,2018-07-27,11.1,0.7351,positive
4884,Bücherwurm012,update favorites disappeared data entered year free userfriendly dont want use location service map function needs app deteriorated extremely im looking another provider,1,2017-12-24,10.2,0.7584,positive
4892,Soeren3003,saw sign parking meter town today thought id give try right away installed app tried log mobile number app crashes every time confirm following thought first register website said done even app continues crash,1,2018-07-23,11.0.1,-0.7236,negative
4894,tricksen,app great think bit expensive especially pandemic time otherwise ok,4,2021-03-20,15.17.1,0.6588,positive
4896,emmie_berlin,range functions looks good app unusable parking zones shown map otherwise 5 stars,1,2019-11-10,14.4,0.2382,neutral
4897,lagerthaaaaaaaaa,pointed 15 parking fee least 49ct addition deducted think really cheeky countries free apps germany forefront deleted immediately,1,2021-08-03,15.24.0,0.6652,positive
4898,ftujbfset,applepay card acceptedseparate direct debit program respond entry please touch ill use app,1,2019-03-17,12.6,0.3802,neutral
4901,Worldstock,thinks pays fees parking machine wrong 15 parking fee charged least 049 eur noticed chance article internet gravedigger digitization ill take change,1,2019-05-19,13.2,-0.4404,neutral
4902,DH1234567890DH,parking without change nice idea charge 49 cents every time outrageous put note car paid via app thats even worth star,1,2020-07-24,15.9,-0.7423,negative
4909,coolio2004,think idea using easypark carplay good one since cannot choose vehicle use,2,2021-03-25,15.18.1,-0.2144,neutral
4910,aurban2,day ticket machine 6 eur easypark 1150 eur incl 150 service fee customer service response city confirmed prices correct yet got around adjusting prices machines fees machine change soon,1,2021-06-30,15.23.0,0.0,neutral
4925,Bistlie,bad idea data gone every update extremely annoying,1,2018-09-17,11.3,-0.5198,negative
4929,MaxLielje,team built app managed establish collaborations many cities mystery registration work selection means payment shows empty list times 30s loading spinner ends obscure error license plate entered allegedly invalid country bullshit best thing button ignore continue anyway nothing get stuck input mask hands dont get cramped rather toss coins machine,1,2018-12-28,12.0,-0.3818,neutral
4943,basti.com,unfortunately city neumarkt offers easypark offer possibility processing payment via mobile phone bill employee craft company cannot use service dont paypal address every employee company credit card definitely dont call boss ask whether leave bank details parking provider whether authorize direct debit take examples valet service providers,1,2020-11-24,15.13,0.4574,neutral
4946,"Eggplant""",problems applepay means payment extend parking time process setting means payment works limited extent,1,2019-06-15,13.4.1,-0.4404,neutral
4950,RubyCologne,insane app leave handwritten note car despite entering parking meter car number slip machine booking,1,2018-06-30,10.9,-0.5859,negative
4951,MarkusMarky84,8min parking ask bill 232 absolute cheek would stood parking garage next door 3 hours money support provider available even one star still many,1,2021-05-31,15.21.0,0.5951,positive
4952,Behrooz,zooming work map shows poland crap enter parking bin manually,1,2019-12-21,14.6.1,-0.4389,neutral
4975,SilentfreakTbg,attention penalty plane recommend app best sakei paid via applepay colleagues easypark probably ready yetapplepay says paid easypark says money went back 30 seconds message mobile phone error message warning payment refused nil parking ticketcustomer service asked reimbursement result easypark feel responsible others blame bad luck competition miles ahead,1,2019-10-30,14.3,-0.9633,negative
4976,Verbraucher1,see posters hanging everywhere city go website red banner yells browser datethat means eithera stupid lazy update phone orb stupid lazy backwards compatibleboth lead instantaneous deletion app even click away cookiesso really keep burn rate high,1,2019-12-20,14.6.1,-0.8316,negative
4983,The Gomb,app calculates triple parking machine would cost hands,1,2021-09-04,15.26.0,0.0,neutral
4985,Barandur,transaction fees often extremely high relation parking fee actually usury alternatively take look provider parknow fees every transaction completely understandable provider finance somehow since actual parking fee paid back city easypark transaction fees either fixed independent parking fees depend parking fee case parking zones easypark latter variant transaction fee expensivein berlin example 15 parking fee least 049 49 cents 15 parking fee around 327in berlin one hour usually costs 1so would park almost 35 hours really pay 15 parking fee transaction fee becomes expensive transaction feethere also parking zones berlin pay 2 per hour 6pm midnight 15 transaction fee easypark worthwhile 145 parking time transaction fee rises continuously also consider often park somewhere half hour 50 cents transaction fee almost 100 parking fee thats really bold actually happens want extend parking time pay least 49 cents another wayat parknow pay 25 cents per bookingor alternatively 299 month without charge per booking167 easypark gets 1 star,1,2019-02-23,12.5,0.7992,positive
4988,geplagter Handyparkkunde,somebody probably paying attention implemented design draft nineyearold girl without thinking much even minor updates keep changing ui clear tendency confusing even pink obvious activities setting parking time etc hidden behind overloaded pink rotary controls cranking also like trigger paid parking process time look easter eggs first yes could time gambling component great therefore case gentlemen forgotten minimal task digital parking ticket preferred build annoying app repeatedly forces unexpected user interaction _everything_ shines really well lot blingbling howling look average parking meter alternative seems particularly important current crew display unexpected pointless comments customers start parking process yesterday talk policewoman long time parking process ultimately started app really wanted tell modally needed sticker car oh great thanks ive mobile phone parking customer 10 years thus probably much longer business relationship company developers didnt know needed sticker reference zettelhex im curious told cats cannot dried microwave honestly hopefully something else otherwise ill switch back change parking machines doesnt sting much eyes hurts lot less behind forehead,1,2017-12-15,10.2,0.9731,positive
4989,ReneHa924,idea app deleted,1,2020-08-03,15.10.0,-0.3595,neutral
4993,karl-georg,ive using easypark since june installation everything fine problem possibility saving parking zone code selecting later list particularly helpful berlin areas park car look machine taxi parking zone memory simply great update everything get better instead last parking zone read sequence digits course nothing correct codewell reported easypark total three times promised correction soon nobody said would soon,4,2012-07-25,2.0,0.9233,positive
4996,Endzza32,love app designed works still get parking tickets prove paid sending letter responsible institution 2 easypark stickers window always check positioning map correct still dont understand parking control workers see ive paid easypark,2,2020-08-20,15.10.0,0.6757,positive
5004,VR6Murat,shouldit would cool app would also carplay capable would great,5,2020-12-11,15.14.1,0.8516,positive
5005,wasi1306,downloaded app especially days copenhagen cant complain initial setup takes moment enter payment details license plates etc afterwards super pleasant use often difficult estimate time required especially traveling foreign city possibility adapting parking ticket needs go rush across town extend definitely worth extra charge parking fee especially since would pay using ec kk machine,5,2016-08-08,5.6,0.9628,positive
