ind,userName,content,rating,date,reviewVersion,compound,sentiment 
4381,Tholofoto.dk,think idea seems really good like clear price service get app,1,2015-10-21,5.0,-0.5179,negative
4382,Mikkelrhansen,recommend easypark app use diligently super good help,5,2015-10-17,5.0,0.9115,positive
4384,Østjyde 69,easyparks app work aarhusi received 2 parking fines due direct incorrect information easypark app go app see map city places use easypark area code 8000 listed turns several places something else local stand obviously one applies easypark writes nothing app discrepancy write make known answer dryly area code applies word response area code f app incorrect point another area code may apply,1,2015-10-07,5.0,0.0,neutral
4388,Ikke i orden.,please note automatically sign subscription dkk 0 month however says small print setup fee dkk 99 simply think okay,1,2015-09-10,5.0,0.1615,neutral
4392,Mr monz,idea good costs box use fee time cards work properly got voucher nok 250 4rim parking normally costs dkk 18 per hourcustomer service also call back unless contacted several timesall bad experience,5,2015-08-22,4.9.1,-0.5859,negative
4394,jvx84,concept really good would like give stars cost 5 kr digital receipt per email free machine sms receipt well come automatically phone via mail sms freewas parking space vending machine forced either use app sms payment parking company really found trick sparring vending machine away going 100 digital take 50kr per 12 hour congratulations shoveling money,1,2015-06-20,4.5,0.8317,positive
4395,Hjort'en,one thing say works perfectly super user friendly makes easy motorists pay change parking time meeting something else drags cannot reach car within pay time also need spend time st find machine set expected time area code walking,4,2015-01-29,4.2,0.744,positive
4397,Espnik,bad solution park must ordered sticker car advance well thought first time users drove parking use app also lousy service phone answer anything,1,2015-05-15,4.5,-0.7738,negative
4401,Alt-for-dyrt,bad combination little information parking 15 extra using app recommended,1,2015-05-07,4.5,-0.6239,negative
4403,Six2six2,really really good idea nicely designed app works unfortunately useless price stupid pay 15 park place already expensive app deleted right away,1,2015-04-27,4.5,-0.3906,neutral
4408,Jammerking,really good app worked yet managed contact server call service every time turn works well,2,2015-02-11,4.2,0.6478,positive
4414,Mspj88,really good app even get discount places parking via app nice renew little practice got fine renewed took 5 min registered luckily easypark kind enough cancel could see paid easy accessible app,4,2014-09-13,3.8,0.9467,positive
4420,Sparco-2001,really smart app experiences sucks power phone time,3,2014-10-20,3.9.2,-0.1796,neutral
4425,Pablocruz89,used easypark long time also happy super smart idea go look parking stand however got parking ticket even though paid parking via easypark see note put parking stand area 3100 give warning may possibility pilot project area chosen park therefore parking allowed waste money give us info happen others otherwise great idea,3,2014-09-26,3.9,0.8825,positive
4426,Morten L.,stopped working iphone4 update d22sep otherwise really good app,1,2014-09-24,3.9,0.4361,neutral
4428,Joachim Nørgaard,could register cards much information register,1,2014-09-12,3.8,0.0,neutral
4433,Jnyborg,used app parking set time accepted pay closed iphone went cinemafor reason app ended parking 8 minutes costing 650 dkk even rubbing iphone pocket happen beware must check app times good,1,2014-08-20,3.8,-0.1793,neutral
4437,Eta87,could pay visa electron shit app,1,2014-07-15,3.8,-0.5113,negative
4440,Træt af SMS'er,app deleted little worrying find saved data send text messages need register delete data tell said yes thanks spam,1,2014-07-02,3.8,0.5849,positive
4442,Per Nielsen,really good monkeyeasy way pay need run around find vending machine tap gps icon right area set time everything ok easy way extend time turn clock time set street vending machine car maybe rainy weather,5,2014-05-29,3.6.3,0.5984,positive
4444,Malmstrøm,first cool app save lot money time worksbut would like information areas park inso hourly price may free stay area etchave experienced parking place free time also well deducted 4 kr app fee call,4,2014-05-27,3.6.3,0.9432,positive
4445,Poul Løvbo,reached one smartest things happened copenhagen cityscape many years,4,2014-05-25,3.6.3,0.6597,positive
4449,Thomas Eriksen,super easy incredibly user friendly completely smallmoney stupid parking fines always warned well advance move time without problems 5 happy stars,5,2014-05-21,3.6.3,0.9364,positive
4451,J melchior,good app cool pay time keep 1327kr put 50kr machine huge ugly sticker practicebut otherwise good 45 minor brand last one would,4,2014-04-27,3.6,0.5789,positive
4453,TRÆMAND,works super easy however tired sticker one windshield really tired blue inside otherwise super good app without sticker would get 5,4,2014-04-15,3.6,0.818,positive
4459,Frejamat,really good practical tool go every day need quickly find parking space pay actual parking time,5,2014-03-20,3.5.3,0.4201,neutral
4461,Charmelot,makes phell breeze super easy use actually save money long run,5,2014-03-14,3.5.3,0.8906,positive
4462,M776656,fast liberatingly simple far cheaper long run,5,2014-03-14,3.5.3,0.0,neutral
4468,Bork145,nice run around small change works,5,2014-01-25,3.5.1,0.4215,neutral
4473,cpn82,tried first time seemed like written exposed time several times everything worked super idea super app wish one could use several places,4,2013-10-26,3.3,0.9136,positive
4477,Hanne Klintoe,happy easypark app fast easy well designed saves lot time fiddle credit card cash ticket machines also great receipts gathered one place screendump accounts dropbox integration mail option weekly monthly statement would make app perfect 5 stars,4,2013-10-04,3.3,0.9606,positive
4480,Ravnsbjerg,app really good flexibility gives changing parking time invaluable opinionthis also includes stopping parking back ahead time pay time actually park,5,2013-10-08,3.3,0.5563,positive
4481,Mertner,mere fact adjust time without return car worth fee also avoid finding suitable coins spend night parking machine thinking dankort bonus area viewfinder accurate enough time wheel bit annoying want smalladjust time otherwise satisfied yes stickers windshield parking attendant knows check online,5,2013-10-05,3.3,0.8585,positive
4483,Rikkekaj,finally go back forth car kids pay parking ticket leave children friend run pay time easy thank,5,2013-09-29,3.3,0.911,positive
4484,GKappel,stopdo download app free quickly cost parking fines thus least dkk 510 needs sticker windshield everywhere reg checked database smart straightthen fine windshieldeasypark advertises receive fines reg checked fit everywheredo use costs every time park comes fine 510 kranother forprofit pcompany preys danish car ownersthey banned lawpay cash card easier cheaper,1,2013-09-28,3.3,0.9135,positive
4487,Henning Stenbjerg,app great visit daughter soninlaw 5th floor heart surgery,5,2013-09-13,3.2,0.9413,positive
4488,Buffloon,excellent idea dont even get car pay parkingmight idea allow two phone numbers utilise account case couples business phones,5,2013-09-10,3.2,0.6369,positive
4493,Rene f s,really good app could cool app showed activate able mark car found city know well,4,2013-08-10,3.2,0.8252,positive
4494,Xyz4680,using gps paying bill reserve longer time planned stop arrive back get sms able extend time simple good easy use thank,5,2013-08-12,3.2,0.7783,positive
4495,Nick Jensen,seems almost perfect however crash middle parking lot log hope possible see area app preferably soon otherwise really good app,4,2013-07-12,3.2,0.6808,positive
4496,Sjoller 9,easy park reserves right raise fees without prior notice well fee 15 per parking top billing fee every month please read terms conditions signing deleted app better cheesy park,1,2013-08-09,3.2,0.875,positive
4505,fotobjorn,super easy fast way arrange parkingthe app easy use offers many options,4,2013-06-29,3.2,0.8748,positive
4510,Mr. Brandt,choose favorites create select get touch easypark within app,1,2013-06-27,3.1,-0.5213,negative
4512,Muufus,deserves stars 0 stars useless app insanely long boot responds incredibly slowly incredibly clumsily made unfinished app almost impossible get take zone completely impossible set time unusable called every time start parking also stopped saying p amount completed parkingapp hammering annoying especially busy p app must easy use quickly responding clear accurate imformative feks show zone gps hold press start parking easy park always poor customer service never listen customers might well talk hole ground send app fully developed knowledge draws good easy park may really main purpose money machine,,,,0.9136,positive
4516,Kumle,pity pity various outcomes app really good works develop stabilizedjk,5,2013-06-20,3.1,-0.0534,neutral
4518,Christian Rasmussen,easypark really good practical userfriendly app experienced customer service top saves overpaying parking pay exactly time park hmm plus 15 still save lot paying parking sen works great iphone 4s,5,2013-06-18,3.1,0.9245,positive
4525,Nyan_Lover,great spend 5 min paying card remember small change best thing meeting extend parking meeting drags,5,2013-06-09,3.1,0.8519,positive
4543,Demolade,super good app come update start,1,2013-05-24,3.1,0.7783,positive
4544,Lykke dantex,fire one supposed check shit works update released lom fight,1,2013-05-23,3.1,0.0,neutral
4551,DK CLEANING,dk cleaning fully satisfied service new app,5,2013-05-06,3.0.12,0.659,positive
4552,Linde.,easypark app needs user experience still improved connection errors illogical operation missing status updates,3,2013-05-09,3.0.12,-0.1901,neutral
4555,Ole madsen,sensibly structured app works intended good feature gps location finds code,4,2013-04-09,3.0.10,0.4404,neutral
4556,Thomas_1973,really good app im happy may recommend addition though instead paying advance add stopwatch park clock starts drive stop free worry also remember extend parking time,5,2013-04-26,3.0.10,0.862,positive
4560,faroesa,super good,5,2013-04-04,3.0.10,0.9153,positive
4562,Lars Ni,unable accept credit card information download,1,2013-04-05,3.0.10,0.6696,positive
4568,John_JTL,1 laaaangsom startup parking cannot started program 9 times last month started parking lot time received error message fault network parking started cases least 90 signal 3g availability time start end parking calling easypark,,,,-0.8074,negative
4571,DrElvis76,used cannot enter card information time consistently 1 hour incorrect,1,2013-03-28,3.0.9,0.0,neutral
4572,19041,easily recommend app iphone 4s 5 updated new software version runs impeccably,4,2013-03-15,3.0.9,0.5994,positive
4573,Bo Grubbe,really happy app works easy use,5,2013-03-24,3.0.9,0.7841,positive
4576,Peter Bencke,super good updated user interface,4,2013-02-22,3.0.9,0.7783,positive
4578,Funky Bjarne,register dankort app card works fine online app went several times message network connection easily load everything else phone found additional price 15 one get parking cheaper using app ddr saves manual labor ended spending cash,1,2013-03-13,3.0.9,0.3164,neutral
4583,Morten7812,new version turn wheel select time f shit turn normal keyboard,3,2013-03-04,3.0.9,-0.5983,negative
4585,RaKoLa,tried register cards get message rejected acquirer hmm,1,2013-02-28,3.0.9,-0.6652,negative
4588,Mainer99Hansen,must evaluate app concept smart easy also want rely gps zone would like proposal think cool pay price misses opportunity document history case disagreement autogenerated mail park start park stop option would nice,4,2013-02-16,3.0.9,0.8649,positive
4591,Mandarinen,places design could lifted little generally good usability function miss app find start parking,4,2013-02-15,3.0,0.3725,neutral
4593,Damkjer,looks like something run google translate completely uncritical addition asks access location something resembling program string least something particularly userfriendlysmells much poor quality want risk using smokes directly trash,1,2013-02-11,3.0,-0.07,neutral
4600,Kingekonge22,swivel wheel super bad idea gps position bad idea otherwise really nice,3,2013-02-02,3.0,-0.0018,neutral
4602,F.Sjeltoft,super app happy seemed however time wheel bit hassle use,5,2013-01-31,3.0,0.8357,positive
4610,Magnusbb,old version worked fine run wifes iphone 4 quite annoying using often back pull ticket feel free come upgrade soon,1,2013-01-24,3.0,0.2852,neutral
4612,Per 456,seems like beta version gets technical message startup rejects dankort,1,2013-01-24,3.0,-0.1779,neutral
4615,thohei,good idea geopositioning practically never works app extremely much slower previous version crashes frequently good intentions bad execution,1,2013-01-22,3.0,0.0129,neutral
4616,Slothlars,iphone 5 every time try enter dankort information rejected use card every day,1,2013-01-22,3.0,-0.5106,negative
4620,Jesper Nygård,fantastic app new version advances generations faster easier much better cool slightly missing administration details eg able delete favorites want happy user,5,2013-01-16,3.0,0.9039,positive
4621,Troxix,excellent idea app still needs improvedsometimes server problems use phone activation unwise choose password hand never pay much go vending machine extra tickets,4,2013-01-12,3.0,0.3278,neutral
4624,Sadiq81,log error messages feedback ones forms registration login approved screens take space screen redo,1,2013-01-14,3.0,-0.0191,neutral
4626,BallonGert,seems fucking good,5,2013-01-14,3.0,0.4927,neutral
4627,Carsten Bardrup Nielsen,thats best thing happened real money machine saves incredible amount compared vending machines always put much money safe sidethank much good useful app,5,2013-01-12,3.0,0.9169,positive
4628,fonsdk,bold gps nice design also good history misses email sms receipt listkeep good work,4,2013-01-11,3.0,0.7311,positive
4631,Mafimi,like latest updateannoying concept swivel wheel easy set timeand color similar anything barbie manufacturer mattel could delivered wrong green start parking red stopin addition bothers go directly app find personal information home address,1,2013-01-11,3.0,-0.8134,negative
4633,Rielise,really good update app,5,2013-01-10,3.0,0.6697,positive
4634,Vandrup,strange error message time display turning wheels,1,2013-01-10,3.0,-0.6908,negative
4635,Love it...,gps function iphone tell street thus preselect zone possibility choose color codes red green blue never remember different codes misses opportunity change area without stop parking lot start new one probably something milk customers missing proper wellworded text messages relevant info misses function find car used easypark knows via gps stops forgotten eg day otherwise nice app use almost daily,4,2012-11-19,2.2,0.0372,neutral
4639,MeOfMe,idea go execution lousy app consistently claims internet connection even though rest iphone thinks working fine ergo app useless,5,2012-12-04,2.2,-0.7717,negative
4641,Jokerdk,constantly writes lacks internet fortunately morning tv showed use parkman well gps see easypark,1,2012-11-19,2.2,0.2732,neutral
4644,Tommie AppleID,experience features app offers work flawlessly last two stars come gps feature arrives even importantly reminder ones time running addition surprise others write fees think encountered removed,3,2012-10-18,2.1,0.8084,positive
4647,El Nicorleone,park basically area code every day app remember last parked zone could early gps integration please otherwise easy use,3,2012-09-01,2.1,0.6369,positive
4648,lars.lasen,hiafter updating ios 6 crashes others also experience phone stupid iphone 4,2,2012-10-04,2.1,-0.5267,negative
4649,Morgenfryd,really nice app works flawlessly probably annoyed week later get stay door message costs 39kr month setup fee 99kr informed app electricity phone call sign,4,2012-04-02,1.1,-0.3061,neutral
4653,Kong Kristian,gps function goalternatively could perhaps write area code payment stands see distance go anyway far get coins probably much business 5 stars get gps function,3,2012-07-13,2.0,0.0,neutral
4656,Clauszzzzzz,bad website ashamed copenhagen municipality well let amateur company run parking,1,2012-06-16,2.0,-0.6705,negative
4657,hsk2840,hello use gps find zone number make dropdown zones find vending machine ridiculous use 24hour format time denmark pm indications halffinished thing released programmer figure,2,2012-06-14,1.1,-0.5324,negative
4658,Rune Jørgensen,app purest shit even bother waste time elaborating however must said also peasant hunting pathetic attempt criminals easypark milk honestly earned money,1,2012-06-12,1.1,-0.8591,negative
4661,Inamq,cost much make gps finder app calculate area code see get updated soon otherwise ruin otherwise super appps get stickers cars little less,3,2012-04-15,1.1,0.3111,neutral
4668,Mads f,shit wanted make easier people park copenhagen lot potential app people behind ashamed imagine call easypark register user run,1,2012-02-19,1.1,-0.5994,negative
4669,mr.Malmros,works good clear user interfaceabsolutely frills looking forward gps integration experienced times searching vain easypark code note customer easypark yet take look website criticize product app easypark solution mediates payment via invoice parking spaces country selfemployed seller car solution must,4,2012-02-09,1.1,0.572,positive
4671,Mien2,pay extra money parking app say much dkk 39 every monthwhy use gps location service find arewhy redirect call service desk want get member thats odd thats nogo please correct ability use app without paying extra money location via gps dont need enter location code simple registration permanent loggin,1,2012-02-09,1.1,0.6168,positive
4672,Karstansan,app gives really good overview ongoing parking well relation using car 1 2 others mention gps connection would optimal addon add texts numbers overview pt run around small note indicating translation numbers area use phone solution digital voice reads confirmation area holding good assurance typed incorrectly security present app big minus,3,2012-02-08,1.1,0.9659,positive
4673,Blå Gepard,missing gps iphone find area find vending machine see area code otherwise nice app,4,2011-08-13,1.1,0.1531,neutral
4674,Expo-Driver,really happy easypark threw fortune parkometer know long meeting pay minutes holdminus missing gps find standlast 3 months 2011 apps system downpp,5,2012-01-17,1.1,0.3384,neutral
4675,Henrik O,want spread use app minimize use vending machines thus cost coin collection card fee probably consider price expensive bad style otherwise good idea,2,2012-01-17,1.1,-0.144,neutral
4681,Hanne Bolander,bold app fat get rid cards coins mega nice able side meeting extend parking thereby get rid parking fee cool able stop parking ahead time aware sometimes take time receive message parking stopped probably phone needs connected web self costs fee mind saved,5,2011-11-18,1.1,0.7469,positive
4690,Zaqaz,agree comments app super obvious use gps determine suggest area code moreover probably difficult provide search option find area codes based city provider parking kbh europark etc like happily use v10,3,2011-08-08,1.0,0.7899,positive
4691,Simsen,good app super easy use remember area codes use gps even find area codewould also nice came amount cost stopping parking,4,2011-08-03,1.0,0.8181,positive
4695,LarsT1976,stop messing vending machines interrupting meetings restaurant visits etc buy new parking ticket worksit could cool able email print receipts employer like company payment card would like refund parking connection work parking car,5,2014-01-21,3.5.1,0.5778,positive
4696,Egooktamuck,app success user interface operation liked additional costs arise percentage actual parking fee however high 15 even less favorable shortterm parking minimum 049 mandatory parking process optional 015 sms reminder indicate imminent end parking time completely inadequate plain antiquated outrageous although fan annoying advertising apps might option minimize costs user,4,2018-06-19,10.8,-0.0124,neutral
4697,qudsgn,ive found app useful years ui successful already worked great 5s also case 8 learning curve extremely fast thanks coloring hate blue apps germans afraid color great exception seriously changing phone number impossible solved app able edit account website cant make entrepreneur app appealing boss payment methods sufficiently explained boss desire read body text id rather submit parking garage receipt table helps opinion marketing catching,5,2018-02-17,10.3.1,0.872,positive
4698,M Kaffee,use easypark regularly see app great asset finally dont search forever parking machines change particularly good stop parking process leave uptotheminute billing saves lot money past always put much parking meter compared numbers today wouldnt expire wouldnt thought pays well despite commission due easy park per process great also operated using apple watch,5,2018-04-09,10.5,0.9505,positive
4699,ankn99,longtime user easypark found good old app sorely missed new one nowhere see logged init would extremely useful see logged active parking processes submenualso main screen counting counter plus end time mocked twice otherwise app easy use,5,2018-01-11,10.2,0.8016,positive
4700,smoe68,usually used app pay parking fees parking lot work large car park ticket machines therefore long walking distanceshowever come across parking lot either put mobile phone parking note vignette vehiclethe app offers send vignette thought notthe missing address data briefly added came disillusionment unfortunately fields surname first name filled permanently fields address zip code city always emptied makes ordering vignette obviously impossible would nice bug fixed,4,2021-03-30,15.19.0,-0.7393,negative
4704,Grindergrinder,great thing practical easy great supports carplay little cheaper didnt tell parking time advance wouldnt use anything else one problem try activate camera parking select payment method click vehicle settings next time function deactivated box selected also confirmation anything like select funny dont know works,5,2021-04-28,15.20.1,0.9521,positive
4706,Effde,ive using app years im satisfied functionality particularly convincing first enter flatrate parking time necessary still sitting hairdressing chair add another buffer time back car 38 minutes earlier end parking process early thus save parking fees,5,2018-05-29,10.7,0.8617,positive
4707,Marretheka,app well done think function currently available large cities active parking space availabilitywhat none parking apps however combination navigation parking displaywhen im strange city want go certain address concentrate driving navigating cant open parking app driving see parking spaces especially since dont yet know municipality uses provider several cashless payment app providers makes things even difficult whole thing still expandablesince travel lot work 6 different apps annoying,3,2020-02-01,14.8,0.126,neutral
4708,ibi serat,first app works remains seen whether public order office trusted note put note mobile parking behind window checked reason receipt sent emailnegative charged two euros fees app total parking time almost 8 hours app found information 2 15 would added fee got cold case pay additional 226 20 thanks uninstalled,3,2020-03-05,15.1.1,-0.1295,neutral
4709,Robomat,app long time satisfied even many partner cities used offer mobile phone parking unfortunately longer includedi would happy would overview twin cities app,5,2019-02-28,12.6,0.5828,positive
4710,Beatziehungsweise,helps lot im field save change also think good actual time billed shortterm parking flat rate charged could optimizedthe availability could also optimized unfortunately cannot use app areas although city different places,4,2021-09-14,15.26.0,0.5499,positive
4711,irxfin,easy 5 stars ive parking app year always extend parking time go even dont need previously set parking time used charged runs absolutely cleanly free errorsone favorite city traffic apps,5,2018-12-13,11.7.1,0.8608,positive
4713,Hafenwolf,suffered long time throwing conversations interrupted often fit penalties possible without car distances construction sites necessary onsite appointments simply way company car practical used many app also used employees,5,2019-07-04,13.5.1,-0.8033,negative
4716,Herbsthäuser,everything worked wonderfully old function cant find parking zone always run payment box type zone remembering doesnt work eitherhope dies last,5,2018-02-21,10.3.1,0.5994,positive
4717,Matth'W,due lack cash coins installed app first parking process successful something went wrong second attempt usedom parking process started properly return delayed wanted redeem online one advertised features meantime phone logged win roaming network assignment vehicle lost worse possible create vehicle without ado app persistently refused format license plate match typical country codeconclusion used border regions abroad abroad anyway preferably case doubt burden proof fee paid must national language addition bothered arbitrary fees vary municipality municipality sometimes charged outrageous basic fees,2,2021-08-23,15.25.0,-0.9486,negative
4722,OlivChr,app ingenious instead looking parking meter first hoping right change estimate parking time correctly conveniently set time car simply adjust smartphone necessary even used app holiday italy elba please try convince city stuttgart advantages,5,2019-02-27,12.5,0.8908,positive
4724,MS.63,app solves annoying problem commit parking time beginning parking simply book generously cancel parking process end result pay time actually used extra fee per parking process completely reasonable good,5,2020-10-30,15.12.1,0.5622,positive
4726,rai-lie,using app regularly several years never problems find minutebyminute billing option extending parking time good,4,2018-12-15,11.7.1,0.6653,positive
4728,lejk1,update 1441 app longer startsneither ipad iphone course latest softwareshould knownjust see wait minutes suddenly works spirit inventor rightif stays way matter settled,3,2019-11-12,14.4,-0.4548,neutral
4729,Taurus_Berlin,also optically successful think functionality usability greati remove star quality vignettes ordered fee absolutely subterranean change often color fades quickly good thing easy remove,4,2020-09-07,15.11.0,0.8625,positive
4731,jothabv,last time parked got message payment method date two days message came mail imessage answer apple pay still displayed app amount already reserved credit card account reaction far,3,2019-03-19,12.6,0.0,neutral
4732,Astrid01,got app recommended berlin colleague live stuttgart installed app immediately wanted start parking immediately unfortunately possible single parking zone set easy parking stuttgart please take quickly easypark least possible big citiesoh one thing app doesnt provide overview park easily anywhere,3,2018-08-06,11.1,0.7424,positive
4733,Marnac,app easy use particularly like option stopping parking process plan long time frame stop parking process want drive im tied time limit simply supersupersimple,5,2021-01-16,15.15.0,0.6211,positive
4734,axpedior,actually good app use along suddenly register get sms code mobile phone entered even update bring anything please work otherwise everything great,4,2020-11-29,15.13.1,0.7665,positive
4735,Mavi1606,app well done clear works reliably hamburg offers common means paymentthe search change finally overbut careful already twice situation desired parking time app twice high price posted machine course nogo hence 2 star deduction,3,2020-02-22,15.1,0.7506,positive
4737,cla__ri,first things positive app clear simple extending shortening parking time quick often happened hiring stopped parking havent found way undo set clock scratch pay almost double paid therefore unfortunately two stars,2,2021-04-21,15.20.0,-0.4221,neutral
4740,Kecks95,got app today neumarkt opf used loved however urgent work still needs done find compare parking spaces park next one see absolutely nothing obvious possibilities know beforehand parking zonesotherwise kudos apple pay support,3,2019-01-17,12.3,0.8834,positive
4741,majasoftic,find expensive good bothers note received twice supposedly didnt pay city hamburg see data annoying sticker clearly visible car 3 stars im looking another app,3,2021-05-01,15.20.1,0.5407,positive
4743,Juliane1107,used app abroad austria italy generally satisfied sometimes especially italy point badge law enforcement officers make matters worse received request payment 4750 bolzano even though easypark discontinued process still 2 weeks processfind parking space app great everywhere,4,2020-03-16,15.3,0.6626,positive
4747,sicanias1,recently expressed negatively sticker didnt come probably little impatient sticker arrivedmy experience app consistently positive far unlike apps far found parking zones stood dont get notified via sms estimate time beforehand set park im finished earlier stop parking app billed nearest minute also positive response criticism first review app creator immediately received reference customer service germany contact,5,2020-06-13,15.8,0.1352,neutral
4749,Flomitat,system good always works suitable dont cash expensive longer parking times,,,,0.5047,positive
4751,_Andreas_2003,always used app company car simply logged requested invoice email parking process complete submitted boss received money everything went wonderfully since last update almost nothing works anymore changeover email work email request sent either also bugs setting process please fix app unusable,2,2018-10-03,11.4,0.6597,positive
4752,Elfenkrokus,sorry annoying advertised free possible book desired day ticket eur 800 suddenly comes eur 920 yes read small print app dont stand parking lot change pocket advertised free cashless payment via app idea basically good one increasingly annoying always look hidden additional costs surprised service fee basically ok 15 expensive,2,2020-08-24,15.10.0,0.8126,positive
4754,Schwesterlein,parking time could left open earlier real attraction mobile phone parking contrast parking meter addition get notifications advertising doesnt work annoying addition always updated zones already got two tickets result id rather look change star pinkpurple like colorps service overwhelmed subordinate clauses outrageous hide fact understand facts lord even gave instructions formulate text would understand thank delicious answer,2,2018-06-15,10.8,0.8614,positive
4756,Customer_ Mobile,well programmed runs stable good user experience payment method apple pay adopted independently exemplary manner,5,2019-04-20,13.0,0.7263,positive
4757,Ingo2014,happy use app,5,2021-09-20,15.27.0,0.6115,positive
4763,Rene.K,beginning quite skeptical whether would work well implementation reality whether would get ticket surface app well neatly structured parking zone code always correctly recognized automatically operation intuitive far everything works perfectly recommendation possible parking space finding fits far possible easypark stickers windshield 2 cars arrived promptly free charge points deducted due poor pricing either take overpriced subscription pay 15 surcharge parking price occasional use paid 397 addition parking price 404 801 total parking time 15 hours thats exactly snap next time ill put cash pocket beforehand wont use app future unless decent solution found customers providers,3,2019-08-15,13.8,0.8522,positive
4766,Rbugar,app works everything fine often doesnt work button start parking process pulsates little reaction message problem anything else ive several times rely app dont change parking ticket virtually preprogrammed update contrary advice contact customer service already done would much logical teach app meaningful error messages customer informed left perplexed wildly pressing park buttonthe kd completely loss sure cant tell problem app currently,1,2021-09-27,15.27.1,-0.8968,negative
4767,Borusse20380,really successful find useful send invoices via pdf clear selfexplanatory manner still give 2 stars fees charged seem far high 049 per case 100 surcharge shorter parking processes people want use app every city prices disproportionate sorry providers offer cheaper,2,2020-08-08,15.10.0,0.5239,positive
4768,tkwhm,works perfectly good idea 150 10 parking fee thats 15 surcharge unjustifiably dear better send sms free charge depending tariff hence three stars,3,2019-07-01,13.5,0.928,positive
4771,thomasheppner,wasnt enough good thing buy parking ticket many places without panic change service easypark even better app helped shame parking zones shown map likely due cities officials able provide necessary geodata cases still 5digit code machine course parking via app little expensive people behind easypark live something think surcharge fair,5,2018-09-30,11.4,0.7134,positive
4773,mir_na_klar,app practical totally annoying always walk parking machine enter respective number even stand directly front machine parking zone foundthe idea good approach park lot didnt work,2,2018-05-01,10.5.2,0.2983,neutral
4777,Cee---Gee,app bad reliablebut work support response several emails wanted switch flat fee single fee charged old flat rate 499 months instead current 199 response email 499 still charged cancellation customer account email reaction next month ill let debits credit card go back wait see someone moves,1,2021-06-22,15.22.0,-0.1819,neutral
4780,Onkel-Fritz,enter license plate number message appears license plate number deviates national standard national standard 1 3 letters spaces letter block number block possibly h season recently lines dots anything like enter license plate number,3,2018-10-06,11.4,-0.5106,negative
4781,OZPatrol,app well done beginning liked use first problems didnt work parking ticket 10 incomprehensible user service asked describe facts send parking ticket photo unfortunately didnt even read request check matter correctly instead accused using app incorrectly since service work solutionoriented manner seems intent blaming user warn using app park expensive long run update email tennis mailsupport grants possibility error installed simultaneous update using app nevertheless according service still blame obviously able use app ability write read use app store accordingly qualifies opinion use parking app update mail support remains fault app failure lies customers great service app uninstalled immediately developer response hand disqualifies responder cannot want read like support,1,2020-09-21,15.11.0,-0.4195,neutral
4786,Naddel0205,would great could see location car particularly helpful foreign cities,4,2020-07-20,15.9,0.8016,positive
4787,freiborchers,since last update app become significantly less userfriendly digital clock could set 8hour parking time time tedious cranking rotary wheel annoying past favorite parking zone automatically preset today selected every time applies vehicle provided stored several previously two clicks today five whats point please orientate towards intuitive user friendliness previous versions,1,2018-04-16,10.5.2,0.6407,positive
4789,Nikki.92!,app great always alleged problems internet although access everything else online app shows internet connection despite various solutions message keeps popping fall back oldfashioned parking ticket pity,2,2020-05-14,15.6,-0.7067,negative
4792,Karl Guschtaffff,great app unfortunately cannot save contact data app deleted immediately quitting please make improvements 5 stars,3,2021-04-27,15.20.1,-0.7438,negative
4796,Anxarces,past automatic detection parking zone via gps positioning worked quite well unfortunately case time icing cake today received parking ticket hadnt noticed wrong zone selected please fix stars,2,2018-10-19,11.5,-0.2698,neutral
4798,bluegismoo,overall really like app parkingthe service good response little delayed momentthanks much,5,2021-08-09,15.24.0,0.6573,positive
4803,Ein treuer Nutzer,using easypark years unfortunately join troubled user takes long playful extremely annoying hurry top please orient towards benefit gimmicks,2,2017-12-20,10.2,0.6256,positive
4808,Doppi22,never use app start app first time must enter mobile phone number without explaining addition signs parking lot advertise service used without registration exactly registration required according terms conditions website order use service contradicts waiting response corresponding request weeks edit developer responded 1star rating within day asked contact customer service already still second time im still waiting response customer service five weeks,1,2021-08-24,15.25.0,-0.1406,neutral
4810,chris779,app recently annoying senseless selfpromotion form messages need messages parking cant turn general hope stops soon,3,2017-12-07,10.1,0.2204,neutral
4812,Jujumo96,app stopped working since update ios 15 parking start either nothing happens error message displayed even new installation solve problem bad,1,2021-09-23,15.27.1,-0.7531,negative
4817,LeonidasV2,idea app great would definitely use prices werent disproportionate really park several hours every day situation pretty easy id rather go parking meter drop coins,2,2020-07-29,15.10.0,0.8957,positive
4821,objektivist,gave us wrong parking location arhus denmark pay fine 100 euros answer easy park checked beforehand pretty impractical site inspection parking walk straight ticket machine dont pay 100 deleted app phones across family trust answer also impolite recommend everyone otherwise parking always think whether done everything right longer concentrate excursion,1,2020-12-25,15.14.1,0.0775,neutral
4823,Klanika,machine hour costs 1 app 172 dont pay ive lottery addendum therefore 2 stars morefor hidden tariffs often mentioned reviewseasypark small depending city pay 015 least 049 cents parking fee service fee parking process startedthere monthly subscription feesms reminder 015 euremail invoice free charge easypark large pay 199 eur monthly fee transaction fee actual parking fees contact customer service email activate tariff sms reminder free chargeemail invoice free charge,3,2021-08-18,15.25.0,0.8656,positive
4824,mrGeilo,unfortunately yet able use app apparently used large cities otherwise makes good impression,3,2021-03-12,15.17.1,0.34,neutral
4827,Manni6358,time wheel unfortunately covers park end time,3,2017-12-10,10.1,-0.5423,negative
