ind,userName,content,rating,date,reviewVersion,compound,sentiment 
4627,Carsten Bardrup Nielsen,thats best thing happened real money machine saves incredible amount compared vending machines always put much money safe sidethank much good useful app,5,2013-01-12,3.0,0.9169,positive
4628,fonsdk,bold gps nice design also good history misses email sms receipt listkeep good work,4,2013-01-11,3.0,0.7311,positive
4629,Jacob Lindberg,cumbersome swivel wheel much simpler easier solutions keep simple easy south instead trying sorts graphics look smart make confusing also help app full spelling mistakes looks like amateur work,2,2013-01-12,3.0,-0.1597,neutral
4630,Moesby 2014,finally finally came new app provides relevant info proper user interface speak better late never sound per,4,2013-01-09,2.2,0.4926,neutral
4631,Mafimi,like latest updateannoying concept swivel wheel easy set timeand color similar anything barbie manufacturer mattel could delivered wrong green start parking red stopin addition bothers go directly app find personal information home address,1,2013-01-11,3.0,-0.8134,negative
4633,Rielise,really good update app,5,2013-01-10,3.0,0.6697,positive
4635,Love it...,gps function iphone tell street thus preselect zone possibility choose color codes red green blue never remember different codes misses opportunity change area without stop parking lot start new one probably something milk customers missing proper wellworded text messages relevant info misses function find car used easypark knows via gps stops forgotten eg day otherwise nice app use almost daily,4,2012-11-19,2.2,0.0372,neutral
4636,dknia,new layout super userunfriendly previously could easily choose time end long would park simple minute selections one lug mindless wheel around improvement overdesign also mega annoying longer choose order usually set time choose car go find stand area code longer back old design make changes improvements junk,2,2013-01-09,2.2,-0.4367,neutral
4638,Allan Bjerre fotograf,like simplicity gps feature crazy always find vending machine anyway read code,3,2012-12-11,2.2,-0.5122,negative
4641,Jokerdk,constantly writes lacks internet fortunately morning tv showed use parkman well gps see easypark,1,2012-11-19,2.2,0.2732,neutral
4642,Sgivoni,super facilitating parking ticket easy extend meeting lasts longer shorten drive ahead time want park remember choose area every time gives error still choose area latest confirm three clicks choice make every time could automatically suggest latest one could confirm reduce 3 clicks one,3,2012-11-18,2.1,0.3574,neutral
4643,Swagger jagger,came across typing wrong registration number allowed change left app park car contacted easypark regarding error four weeks ago yet received response serious,1,2012-11-12,2.1,-0.6778,negative
4645,Morten lorten,get fight hefty price parking app least work new os arrives tighten,1,2012-11-08,2.1,-0.4912,neutral
4646,JanJuul,app work upgrading ios6 yes gps integration missing much trouble read small number machine old version actually seemed ok,2,2012-10-24,2.1,0.3058,neutral
4647,El Nicorleone,park basically area code every day app remember last parked zone could early gps integration please otherwise easy use,3,2012-09-01,2.1,0.6369,positive
4649,Morgenfryd,really nice app works flawlessly probably annoyed week later get stay door message costs 39kr month setup fee 99kr informed app electricity phone call sign,4,2012-04-02,1.1,-0.3061,neutral
4651,Hr Willads,one h added gps totally foolish go find number code well put money machine save fee get right fight would get 5 stars,2,2012-08-24,2.0,0.1548,neutral
4653,Kong Kristian,gps function goalternatively could perhaps write area code payment stands see distance go anyway far get coins probably much business 5 stars get gps function,3,2012-07-13,2.0,0.0,neutral
4655,Abdelmajid Zarrouk,pretty much agree many reviews written gradually become little angry writes incorrectly entering area code unfortunately times experienced works æv æv æv,1,2012-06-29,2.0,0.0754,neutral
4657,hsk2840,hello use gps find zone number make dropdown zones find vending machine ridiculous use 24hour format time denmark pm indications halffinished thing released programmer figure,2,2012-06-14,1.1,-0.5324,negative
4660,JoJørg,completely agree attitude others nowhere made known costs 39 month peasant trapping horse dealers even make money service free many different parking companies country pay amount wanted covered,1,2012-05-22,1.1,0.6901,positive
4661,Inamq,cost much make gps finder app calculate area code see get updated soon otherwise ruin otherwise super appps get stickers cars little less,3,2012-04-15,1.1,0.3111,neutral
4663,Therealmadbone,works ok even got password via sms works ok customer advance know done easypark customer suggestions would nice able choose end time example 1430 supplement current system nice find area code via gps,3,2012-04-04,1.1,0.7943,positive
4665,Crpcrpcrp,maximum parking button placed top green red red indicates stop parking fined twice started parking green button got 1 minute alternatively warning parking valid 1 minute aw aw also missing gps load area code,3,2012-02-21,1.1,-0.6476,negative
4667,esiir,1 drop genius2 makes easy find zone numbers,1,2012-02-26,1.1,0.2023,neutral
4668,Mads f,shit wanted make easier people park copenhagen lot potential app people behind ashamed imagine call easypark register user run,1,2012-02-19,1.1,-0.5994,negative
4669,mr.Malmros,works good clear user interfaceabsolutely frills looking forward gps integration experienced times searching vain easypark code note customer easypark yet take look website criticize product app easypark solution mediates payment via invoice parking spaces country selfemployed seller car solution must,4,2012-02-09,1.1,0.572,positive
4670,jonez2004,excellent app existing easy park customers much lighter easy park keyitselfthe app would win overview zones codes well gps integration,4,2012-01-20,1.1,0.9371,positive
4671,Mien2,pay extra money parking app say much dkk 39 every monthwhy use gps location service find arewhy redirect call service desk want get member thats odd thats nogo please correct ability use app without paying extra money location via gps dont need enter location code simple registration permanent loggin,1,2012-02-09,1.1,0.6168,positive
4672,Karstansan,app gives really good overview ongoing parking well relation using car 1 2 others mention gps connection would optimal addon add texts numbers overview pt run around small note indicating translation numbers area use phone solution digital voice reads confirmation area holding good assurance typed incorrectly security present app big minus,3,2012-02-08,1.1,0.9659,positive
4673,Blå Gepard,missing gps iphone find area find vending machine see area code otherwise nice app,4,2011-08-13,1.1,0.1531,neutral
4675,Henrik O,want spread use app minimize use vending machines thus cost coin collection card fee probably consider price expensive bad style otherwise good idea,2,2012-01-17,1.1,-0.144,neutral
4677,Ice cream van,downloaded app expected description parking meter quick hasslefree registrationinstead calls perpetually busy customer service initially misleads second time told sign pay monster fee blah blah blah money machine thank advance damn expensive park kbh,1,2011-12-17,1.1,-0.7514,negative
4679,Mossar1,agree expensive fees expensive enough park advance,3,2011-11-30,1.1,0.3612,neutral
4681,Hanne Bolander,bold app fat get rid cards coins mega nice able side meeting extend parking thereby get rid parking fee cool able stop parking ahead time aware sometimes take time receive message parking stopped probably phone needs connected web self costs fee mind saved,5,2011-11-18,1.1,0.7469,positive
4682,Lusse1973,help administratively save collecting coins could least save us fee stinks,1,2011-10-31,1.1,0.8264,positive
4685,Balkan1981,expensive pay parking advance also fee using app,1,2011-10-17,1.1,-0.2359,neutral
4686,Robin Kristensen,one obvious apps finally released without gps 1 star expecting quick update,1,2011-10-13,1.1,0.0,neutral
4689,Charlotte!!!,super cool easy app fantastic,4,2011-08-04,1.0,0.9403,positive
4690,Zaqaz,agree comments app super obvious use gps determine suggest area code moreover probably difficult provide search option find area codes based city provider parking kbh europark etc like happily use v10,3,2011-08-08,1.0,0.7899,positive
4691,Simsen,good app super easy use remember area codes use gps even find area codewould also nice came amount cost stopping parking,4,2011-08-03,1.0,0.8181,positive
4697,qudsgn,ive found app useful years ui successful already worked great 5s also case 8 learning curve extremely fast thanks coloring hate blue apps germans afraid color great exception seriously changing phone number impossible solved app able edit account website cant make entrepreneur app appealing boss payment methods sufficiently explained boss desire read body text id rather submit parking garage receipt table helps opinion marketing catching,5,2018-02-17,10.3.1,0.872,positive
4698,M Kaffee,use easypark regularly see app great asset finally dont search forever parking machines change particularly good stop parking process leave uptotheminute billing saves lot money past always put much parking meter compared numbers today wouldnt expire wouldnt thought pays well despite commission due easy park per process great also operated using apple watch,5,2018-04-09,10.5,0.9505,positive
4699,ankn99,longtime user easypark found good old app sorely missed new one nowhere see logged init would extremely useful see logged active parking processes submenualso main screen counting counter plus end time mocked twice otherwise app easy use,5,2018-01-11,10.2,0.8016,positive
4700,smoe68,usually used app pay parking fees parking lot work large car park ticket machines therefore long walking distanceshowever come across parking lot either put mobile phone parking note vignette vehiclethe app offers send vignette thought notthe missing address data briefly added came disillusionment unfortunately fields surname first name filled permanently fields address zip code city always emptied makes ordering vignette obviously impossible would nice bug fixed,4,2021-03-30,15.19.0,-0.7393,negative
4701,stefsen,ive using app long time even live area little parking management supported course makes parking little expensive simple cashless operation makes ittoday used carplay version first time well done providers apps used car learn bit thiskeep,5,2021-03-18,15.17.1,0.5562,positive
4702,Resie 1966,wanted try app usually parking meter always right change initial difficulties part worked unfortunately pressed button vignette twice phone call recredited staff phone also nice 2 calls case ill give easypark chance use parking spaces parking meters every,4,2018-11-16,11.6,-0.1796,neutral
4703,xeeldraan,bug described original review responded quickly,5,2018-06-07,10.7,0.3182,neutral
4704,Grindergrinder,great thing practical easy great supports carplay little cheaper didnt tell parking time advance wouldnt use anything else one problem try activate camera parking select payment method click vehicle settings next time function deactivated box selected also confirmation anything like select funny dont know works,5,2021-04-28,15.20.1,0.9521,positive
4705,egal_0815#,got know app vacation italy installation registration easy operation great annoying change parking time adjusted individually either lengthen shorten need therefore neither necessary overpay buy new parking ticket parking attendants check every car online problems every service price worth,5,2021-07-28,15.24.0,0.9385,positive
4707,Marretheka,app well done think function currently available large cities active parking space availabilitywhat none parking apps however combination navigation parking displaywhen im strange city want go certain address concentrate driving navigating cant open parking app driving see parking spaces especially since dont yet know municipality uses provider several cashless payment app providers makes things even difficult whole thing still expandablesince travel lot work 6 different apps annoying,3,2020-02-01,14.8,0.126,neutral
4710,Beatziehungsweise,helps lot im field save change also think good actual time billed shortterm parking flat rate charged could optimizedthe availability could also optimized unfortunately cannot use app areas although city different places,4,2021-09-14,15.26.0,0.5499,positive
4711,irxfin,easy 5 stars ive parking app year always extend parking time go even dont need previously set parking time used charged runs absolutely cleanly free errorsone favorite city traffic apps,5,2018-12-13,11.7.1,0.8608,positive
4712,Vlcek1705,ive using app iphone x watch series 3 app works flawlessly really easy use recommend app,5,2018-08-13,11.1,0.7951,positive
4714,Jayjay15324,since last 3 updates iphone xs max two confirmation windows last packing process displayed time app started although displayed confirmed parking process ended tap away firstending parking process worked apple watch series 3 4 20 attempts error occurred always occurs even umpteen updates attempts reinstall watch app problem remains,3,2018-12-03,11.7.1,-0.6887,negative
4715,Marc aus PI bei HH,digital world still long way arriving germanygermany land parking fees taxes car owners far eye seewe got used everything could pay electronically parking lot great step away annoying scrap metal look fees 6 day ticket machine 690 app much course service people earn money somehow fees paid administration,4,2020-07-16,15.9,0.2003,neutral
4717,Matth'W,due lack cash coins installed app first parking process successful something went wrong second attempt usedom parking process started properly return delayed wanted redeem online one advertised features meantime phone logged win roaming network assignment vehicle lost worse possible create vehicle without ado app persistently refused format license plate match typical country codeconclusion used border regions abroad abroad anyway preferably case doubt burden proof fee paid must national language addition bothered arbitrary fees vary municipality municipality sometimes charged outrageous basic fees,2,2021-08-23,15.25.0,-0.9486,negative
4718,AstZoe,really like use app lot easy use also really maps important featuresperfect,5,2019-05-22,13.2,0.7773,positive
4719,Insideyourdreams,actually im big fan app convenience made ignore additional costs parking fees last updates always enter data update something else walk parking meter time saved completely gone moment would certainly different used every day felt lot better,3,2018-10-04,11.4,0.8898,positive
4720,Kostaheibel,helpful app parking register online enter license plate number choose location park without cash debit card pay time actually parked incl note maximum parking time brings real added value intuitive use saves money trouble tolls,5,2018-12-05,11.7.1,0.5068,positive
4722,OlivChr,app ingenious instead looking parking meter first hoping right change estimate parking time correctly conveniently set time car simply adjust smartphone necessary even used app holiday italy elba please try convince city stuttgart advantages,5,2019-02-27,12.5,0.8908,positive
4724,MS.63,app solves annoying problem commit parking time beginning parking simply book generously cancel parking process end result pay time actually used extra fee per parking process completely reasonable good,5,2020-10-30,15.12.1,0.5622,positive
4725,daytona888,one less problem worry looking change excessive prepayments autonomous apple watch function perfect outdoor pool,5,2021-09-14,15.26.0,-0.6516,negative
4726,rai-lie,using app regularly several years never problems find minutebyminute billing option extending parking time good,4,2018-12-15,11.7.1,0.6653,positive
4727,fwfk,like use app regularly 13 times week several yearshowever app gets nerves frequent updates cant program app properly collect improvements year kind prowess even automatic updates dont want disturb data flow,3,2020-05-09,15.6,0.6636,positive
4728,lejk1,update 1441 app longer startsneither ipad iphone course latest softwareshould knownjust see wait minutes suddenly works spirit inventor rightif stays way matter settled,3,2019-11-12,14.4,-0.4548,neutral
4729,Taurus_Berlin,also optically successful think functionality usability greati remove star quality vignettes ordered fee absolutely subterranean change often color fades quickly good thing easy remove,4,2020-09-07,15.11.0,0.8625,positive
4730,Buddyundbabs,ive using app years im perfectly satisfiedthe network constantly expandedit arranged quickly easilyi recommend anytime,5,2019-08-22,13.8,0.7717,positive
4732,Astrid01,got app recommended berlin colleague live stuttgart installed app immediately wanted start parking immediately unfortunately possible single parking zone set easy parking stuttgart please take quickly easypark least possible big citiesoh one thing app doesnt provide overview park easily anywhere,3,2018-08-06,11.1,0.7424,positive
4733,Marnac,app easy use particularly like option stopping parking process plan long time frame stop parking process want drive im tied time limit simply supersupersimple,5,2021-01-16,15.15.0,0.6211,positive
4734,axpedior,actually good app use along suddenly register get sms code mobile phone entered even update bring anything please work otherwise everything great,4,2020-11-29,15.13.1,0.7665,positive
4735,Mavi1606,app well done clear works reliably hamburg offers common means paymentthe search change finally overbut careful already twice situation desired parking time app twice high price posted machine course nogo hence 2 star deduction,3,2020-02-22,15.1,0.7506,positive
4736,stefan67,easy parking great searching change notification end parking time perfectso everything makes life little easier service like pay something something much people keep,5,2019-05-18,13.2,0.8558,positive
4737,cla__ri,first things positive app clear simple extending shortening parking time quick often happened hiring stopped parking havent found way undo set clock scratch pay almost double paid therefore unfortunately two stars,2,2021-04-21,15.20.0,-0.4221,neutral
4738,KIELius,best gadget ever charged car exchanging coins feeding parking machine always keeping eye long still get car book cents pay worth,5,2021-10-08,15.28.0,-0.0859,neutral
4739,Kraftsprtfan,great app save time parking one problem cannot save address app order vignette soon go order doesnt show address fields empty,4,2021-05-05,15.20.1,0.2896,neutral
4740,Kecks95,got app today neumarkt opf used loved however urgent work still needs done find compare parking spaces park next one see absolutely nothing obvious possibilities know beforehand parking zonesotherwise kudos apple pay support,3,2019-01-17,12.3,0.8834,positive
4741,majasoftic,find expensive good bothers note received twice supposedly didnt pay city hamburg see data annoying sticker clearly visible car 3 stars im looking another app,3,2021-05-01,15.20.1,0.5407,positive
4743,Juliane1107,used app abroad austria italy generally satisfied sometimes especially italy point badge law enforcement officers make matters worse received request payment 4750 bolzano even though easypark discontinued process still 2 weeks processfind parking space app great everywhere,4,2020-03-16,15.3,0.6626,positive
4744,sefa202,uncomplicated fast,5,2021-05-14,15.20.1,0.507,positive
4747,sicanias1,recently expressed negatively sticker didnt come probably little impatient sticker arrivedmy experience app consistently positive far unlike apps far found parking zones stood dont get notified via sms estimate time beforehand set park im finished earlier stop parking app billed nearest minute also positive response criticism first review app creator immediately received reference customer service germany contact,5,2020-06-13,15.8,0.1352,neutral
4749,Flomitat,system good always works suitable dont cash expensive longer parking times,,,,0.5047,positive
4752,Elfenkrokus,sorry annoying advertised free possible book desired day ticket eur 800 suddenly comes eur 920 yes read small print app dont stand parking lot change pocket advertised free cashless payment via app idea basically good one increasingly annoying always look hidden additional costs surprised service fee basically ok 15 expensive,2,2020-08-24,15.10.0,0.8126,positive
4753,XJR1300RP10,great app easy use works fine recommend,5,2019-12-22,14.6.1,0.8834,positive
4754,Schwesterlein,parking time could left open earlier real attraction mobile phone parking contrast parking meter addition get notifications advertising doesnt work annoying addition always updated zones already got two tickets result id rather look change star pinkpurple like colorps service overwhelmed subordinate clauses outrageous hide fact understand facts lord even gave instructions formulate text would understand thank delicious answer,2,2018-06-15,10.8,0.8614,positive
4755,maxwell1902,update errors logging fixed app works perfectly makes coinfree parking much easier,4,2020-12-01,15.13.1,0.7088,positive
4756,Customer_ Mobile,well programmed runs stable good user experience payment method apple pay adopted independently exemplary manner,5,2019-04-20,13.0,0.7263,positive
4758,Glitti,cologne yesterday read machine also pay app loaded registered opened localized parking zone found parking zone entered manually cost 049 cents machine course makes little sense park half hour addition note dashboard says paying app stupid paid directly machine typically german everything broken,2,2019-08-06,13.7,-0.8442,negative
4760,Hans Rode,easy use,5,2019-03-12,12.6,0.4927,neutral
4763,Rene.K,beginning quite skeptical whether would work well implementation reality whether would get ticket surface app well neatly structured parking zone code always correctly recognized automatically operation intuitive far everything works perfectly recommendation possible parking space finding fits far possible easypark stickers windshield 2 cars arrived promptly free charge points deducted due poor pricing either take overpriced subscription pay 15 surcharge parking price occasional use paid 397 addition parking price 404 801 total parking time 15 hours thats exactly snap next time ill put cash pocket beforehand wont use app future unless decent solution found customers providers,3,2019-08-15,13.8,0.8522,positive
4765,Sabs72,today long search finally found parking space stupid could start parking process change allowed drive away also installed app dont annoying change meplease fix problem case iphone 11 pro max ios 15,2,2021-10-01,15.27.1,-0.872,negative
4766,Rbugar,app works everything fine often doesnt work button start parking process pulsates little reaction message problem anything else ive several times rely app dont change parking ticket virtually preprogrammed update contrary advice contact customer service already done would much logical teach app meaningful error messages customer informed left perplexed wildly pressing park buttonthe kd completely loss sure cant tell problem app currently,1,2021-09-27,15.27.1,-0.8968,negative
4767,Borusse20380,really successful find useful send invoices via pdf clear selfexplanatory manner still give 2 stars fees charged seem far high 049 per case 100 surcharge shorter parking processes people want use app every city prices disproportionate sorry providers offer cheaper,2,2020-08-08,15.10.0,0.5239,positive
4768,tkwhm,works perfectly good idea 150 10 parking fee thats 15 surcharge unjustifiably dear better send sms free charge depending tariff hence three stars,3,2019-07-01,13.5,0.928,positive
4771,thomasheppner,wasnt enough good thing buy parking ticket many places without panic change service easypark even better app helped shame parking zones shown map likely due cities officials able provide necessary geodata cases still 5digit code machine course parking via app little expensive people behind easypark live something think surcharge fair,5,2018-09-30,11.4,0.7134,positive
4772,andi2530,app userfriendly easy use best app saved annoying ticket pull stop parking need longer simply extend parking time without going cartop,5,2021-09-16,15.27.0,0.7717,positive
4773,mir_na_klar,app practical totally annoying always walk parking machine enter respective number even stand directly front machine parking zone foundthe idea good approach park lot didnt work,2,2018-05-01,10.5.2,0.2983,neutral
4777,Cee---Gee,app bad reliablebut work support response several emails wanted switch flat fee single fee charged old flat rate 499 months instead current 199 response email 499 still charged cancellation customer account email reaction next month ill let debits credit card go back wait see someone moves,1,2021-06-22,15.22.0,-0.1819,neutral
4779,MoNo72,app works well simple clear seldom breakdowns parking process billed 050 absolutely overpriced park irregularly cities means months 20 parking times times less 5 costs added end following month,2,2018-10-17,11.5,0.4192,neutral
4780,Onkel-Fritz,enter license plate number message appears license plate number deviates national standard national standard 1 3 letters spaces letter block number block possibly h season recently lines dots anything like enter license plate number,3,2018-10-06,11.4,-0.5106,negative
4781,OZPatrol,app well done beginning liked use first problems didnt work parking ticket 10 incomprehensible user service asked describe facts send parking ticket photo unfortunately didnt even read request check matter correctly instead accused using app incorrectly since service work solutionoriented manner seems intent blaming user warn using app park expensive long run update email tennis mailsupport grants possibility error installed simultaneous update using app nevertheless according service still blame obviously able use app ability write read use app store accordingly qualifies opinion use parking app update mail support remains fault app failure lies customers great service app uninstalled immediately developer response hand disqualifies responder cannot want read like support,1,2020-09-21,15.11.0,-0.4195,neutral
4786,Naddel0205,would great could see location car particularly helpful foreign cities,4,2020-07-20,15.9,0.8016,positive
4792,Karl Guschtaffff,great app unfortunately cannot save contact data app deleted immediately quitting please make improvements 5 stars,3,2021-04-27,15.20.1,-0.7438,negative
4793,mtak11,used app netherlands worked flawlessly easy use logically structured flexible reduction extension great fees cheek pure parking fee approx 2 euros 050 euros incurred dont think appropriate bad,2,2020-07-01,15.8.1,-0.1027,neutral
4797,Pwnihof,app comfortable reliable unfortunately expensive stand next machine pay card think twice whether pay surcharge app,3,2020-09-11,15.11.0,-0.4854,neutral
4798,bluegismoo,overall really like app parkingthe service good response little delayed momentthanks much,5,2021-08-09,15.24.0,0.6573,positive
4800,Hamudif,least 49 cents per parking session far expensive im much better parknow app 25 cents per parking session,3,2019-11-16,14.4.1,0.4877,neutral
4801,D4N13L_1704,unfortunately keep finding parking app much expensive ticket machine frustrates feels like rip dont maintain large network machines wait course maintenance app operation servers also cost money clear advantage user cant least price,2,2018-10-31,11.5,-0.7251,negative
4803,Ein treuer Nutzer,using easypark years unfortunately join troubled user takes long playful extremely annoying hurry top please orient towards benefit gimmicks,2,2017-12-20,10.2,0.6256,positive
4806,Hallmackenreiter,app works well easy use service fees example 060 parking fee 400 far high thats 15this fee displayed buy could still cancel transactionill use cash another app next time,2,2021-04-18,15.19.0,0.0,neutral
4807,Peterbilt 54,easy use works flawlessly im thrilled,5,2018-04-18,10.5.2,0.765,positive
4808,Doppi22,never use app start app first time must enter mobile phone number without explaining addition signs parking lot advertise service used without registration exactly registration required according terms conditions website order use service contradicts waiting response corresponding request weeks edit developer responded 1star rating within day asked contact customer service already still second time im still waiting response customer service five weeks,1,2021-08-24,15.25.0,-0.1406,neutral
4811,BerlinerWerderFan,app super easy use parking time adjusted individually parking credit transferred back best solution best app comes parking space management top,5,2019-07-29,13.6.1,0.9707,positive
4812,Jujumo96,app stopped working since update ios 15 parking start either nothing happens error message displayed even new installation solve problem bad,1,2021-09-23,15.27.1,-0.7531,negative
4813,JohannesB1109,hello app doesnt work mobile phone whenever want change something settings get error code 1 error also occurs want add new vehicles ive logged several times reinstalled app none helped app unfortunately usable,1,2019-06-22,13.4.1,-0.692,negative
4815,Lars Q,super easy always right change come back early turn clock back easythanks,5,2021-10-01,15.27.1,0.7783,positive
4816,kuechenjockel,fun works flawlessly convenience doesnt come free,5,2020-10-06,15.12.0,0.3395,neutral
4817,LeonidasV2,idea app great would definitely use prices werent disproportionate really park several hours every day situation pretty easy id rather go parking meter drop coins,2,2020-07-29,15.10.0,0.8957,positive
4821,objektivist,gave us wrong parking location arhus denmark pay fine 100 euros answer easy park checked beforehand pretty impractical site inspection parking walk straight ticket machine dont pay 100 deleted app phones across family trust answer also impolite recommend everyone otherwise parking always think whether done everything right longer concentrate excursion,1,2020-12-25,15.14.1,0.0775,neutral
4822,Bowling 57,getting better better operated intuitively,5,2018-04-10,10.5.1,0.7003,positive
4823,Klanika,machine hour costs 1 app 172 dont pay ive lottery addendum therefore 2 stars morefor hidden tariffs often mentioned reviewseasypark small depending city pay 015 least 049 cents parking fee service fee parking process startedthere monthly subscription feesms reminder 015 euremail invoice free charge easypark large pay 199 eur monthly fee transaction fee actual parking fees contact customer service email activate tariff sms reminder free chargeemail invoice free charge,3,2021-08-18,15.25.0,0.8656,positive
4824,mrGeilo,unfortunately yet able use app apparently used large cities otherwise makes good impression,3,2021-03-12,15.17.1,0.34,neutral
4828,Blechwok,app reacts sluggishly reliably recognize parking zones unfortunately means longer used without problemsit really good probably change,2,2018-01-01,10.2,-0.1045,neutral
4830,Darius2,150 processing fee 1000 parking fee absolute outrage app used much better respect debited paypal quite nontransparently probably look another provider often find 1000,2,2019-06-23,13.4.1,0.4019,neutral
4831,Maxpackts,checked paid parking spaces munich surrounding area use regularly one,3,2018-12-11,11.7.1,-0.296,neutral
4832,Hörnchen70,point view hefty surcharge parking expensive anyway clearly high since still put note windshield prefer stick right change progressive idea well implemented app unfortunately nevertheless never,2,2020-07-29,15.10.0,0.4003,neutral
4833,Fitzi1965,despite using app unfortunately received ticket unfortunately service center support get response multiple inquiriesits shame idea great unfortunately lack implementation,1,2021-07-20,15.24.0,-0.8298,negative
4835,honora777,since ios 15 possibility start parking process must fixed urgently ive already reinstalled app unfortunately doesnt help,1,2021-09-25,15.27.1,-0.7641,negative
4837,puckel1337,great app great model longer lug around change parkingi dont understand app trying tell danish notifications mail links help without function report sucks two stars,2,2018-03-05,10.4.1,0.802,positive
4838,Danmark10,used app italy today still got ticket email easypark replied upload ticket website problem registration possible password forgotten code sent italy moment wifi cell phone network also replied fees parking tickets generally reimbursed app solution causes many problems question top expensive use even works,1,2021-09-07,15.26.0,-0.7832,negative
4840,mmbf23,app good load 111 mb via lte able park impertinence umpteen thirdparty frameworks integrated bloat comes unforgivable app loads regularly go,3,2021-09-01,15.26.0,0.2382,neutral
4841,watschel,chance fees 49ct machinehidden website find something fees de page germany abroad maybe even expensive elsewhereinsanity read something saving money also asked put handwritten note cockpit refers esaypark speechlessdubious borderline,1,2018-09-18,11.3,0.2003,neutral
4842,Marddl,15 1380 instead 10 thats 38 top,4,2021-09-02,15.26.0,0.2023,neutral
4843,McNulty030,much expensive machine least thats billed berlin mitte 099 14 minutes machine pay 050 15 minutes like clear transparent enough,1,2018-02-26,10.4,-0.6106,negative
4848,bogaol,extension difficult selected parking time billed apple pay right beginning extension taken account later transfer differencein addition threatened transfer immediatelydoesnt make trustworthy impression runs risk cost trapnever,1,2019-01-21,12.3,-0.8525,negative
4849,Disa27,easypark swallowed parkme shame app works quite well comes recognizing parking zone parkme class better still room improvement,3,2018-12-14,11.7.1,0.9099,positive
4850,A2015SR,suuuuper awkward may want park somewhere quickly need easykarte 3 euros ok onetime get sent home days ask register address telephone number license plate number emailthat possiblestuttgart mitte 3 multistorey car parks really jokethe idea ok implementation comment,1,2021-09-24,15.27.1,0.5964,positive
4853,Frank__,app would like mobile phone number immediately starting without even able explain meaningful way necessary app shows free parking spaces business phone cant say anything rest app dont give mobile phone number every app run without reason uninstall immediately,1,2020-01-02,14.6.1,0.7579,positive
4858,Der-Flash,principle think app bestbut principlei often look parking zones app beforehand thats exactly doesnt work didnt know zone unfortunately see im arrowin apps find zones color even low resolutionthen would delete everyone else toobut use others first,3,2017-12-06,10.0.3,-0.5423,negative
4859,master 123456,app good transaction fee cheeky 15 easily makes 130 eurosand even displayed summary something trade office,1,2021-06-07,15.22.0,0.6187,positive
4863,m4rh2s,telephone availability options app parking meter case hiking car park day ticket could purchased app however hike takes 4 days would liked clarify phone gave wine announcement dont app better ask people change money bought 4day ticket machine,1,2020-09-17,15.11.0,0.6941,positive
4869,HorstR5,first didnt notice app usually sufficient also need special expression file objection italian registered mail easy parking far expensive annoying parking far,1,2021-03-14,15.17.1,0.3892,neutral
4871,k-e-r-m-i-t,easypark advertisement stuck parking machine weimar details many means payment including applepay app however paypal works fully understand additional fees would liked clearly pointed im sure somewhere terms conditions gave blanket approval installing yesterday needed parking ticket didnt time read terms conditions,1,2020-06-26,15.8.1,0.9306,positive
4875,DomHec,since parking fee significantly expensive take parking ticket usual way longer use app already buy parking ticket digitally expect fee even cheaper save paper maintenance work machines opinion administrative burden app borne cities municipalities drivers,1,2020-10-24,15.12.1,-0.2942,neutral
4878,Papa_Schlumpf,see terms conditions privacy policy wont get phone number inexplicable still implemented today link declaration handling data terms conditions log registerfor useless unacceptable form,1,2019-12-03,14.5.1,-0.6705,negative
4880,Tester 96,hello basically think idea good everything worked wonderfully today fees due amount clear find afterwards via external websites therefor four star deduction feel ripped dont know yet whether continue use app,1,2018-07-27,11.1,0.7351,positive
4882,Caro2903,booked ticket around 7pm said valid one day us clear 24h however paid 17 ticket booking came information ticket valid 2359 24h booked couldnt finish eitherin addition app even find parking space total failure,1,2020-09-22,15.11.0,-0.3149,neutral
4884,Bücherwurm012,update favorites disappeared data entered year free userfriendly dont want use location service map function needs app deteriorated extremely im looking another provider,1,2017-12-24,10.2,0.7584,positive
4885,benny7hekid,hardly twin cities especially southat first glance also parking spaces cities competitors like travipay better,2,2019-05-02,13.1,0.4939,neutral
4889,neose80,parking first time accidentally pressed exit minutes starting unfortunately query whether really want quit touch parking process also possible simply continueso start completely new parking process paid twicehoped goodwill described support nevertheless debited twice long double confirmation termination parking cannot continued one star incidentally 2 cents much debited noticed chance errors quickly accumulate larger sums thousands bookings,1,2019-03-11,12.6,-0.6494,negative
4891,Joerg_76,really ironic name app like nowhere find information cities use app even website registration website also possible find totally dubious feeling want get user data bad uninstalled immediately,1,2019-03-29,12.7,-0.6565,negative
4893,R5D2,used immediately received parking ticket alleged illegal parkingthen typing postage costs clarify matterauthority says technical problem easypark says authoritys technology faultyconclusion want trouble much time money take easypark rest better take ticket machine,1,2021-03-30,15.19.0,-0.7003,negative
4896,emmie_berlin,range functions looks good app unusable parking zones shown map otherwise 5 stars,1,2019-11-10,14.4,0.2382,neutral
4897,lagerthaaaaaaaaa,pointed 15 parking fee least 49ct addition deducted think really cheeky countries free apps germany forefront deleted immediately,1,2021-08-03,15.24.0,0.6652,positive
4901,Worldstock,thinks pays fees parking machine wrong 15 parking fee charged least 049 eur noticed chance article internet gravedigger digitization ill take change,1,2019-05-19,13.2,-0.4404,neutral
