ind;userName;content;rating;date;reviewVersion;compund;sentiment
731;Laura Kallio;Made life easier ..;5;2018-10-16;11.5.1;0.4215;neutral
732;Pekka Vihavainen;Easy and functional.;5;2018-10-12;11.5.1;0.4404;neutral
733;Googlen käyttäjä;Great!;5;2018-10-12;11.5.1;0.6588;positive
734;Marika Piensoho;Easy and really Easy 😊;5;2018-10-12;11.5.1;0.9076;positive
735;Jesse Silander;jees;5;2018-10-12;11.5.1;0.0;neutral
736;Kesti Kestinen;The app saved me from a secure parking fine. I had to stay longer than expected in Suomenlinna and the car, of course, at a fine stop in the Market Square. I easily got extra time through this! :);5;2018-10-08;11.4;0.8955;positive
737;Tuomo Ketola;One of the most important applications for the automotive person, which still works pretty well. Sometimes you have to enter the area code manually when, for one reason or another, the phone does not locate the area.;4;2018-10-05;11.5.1;0.7501;positive
738;Jussi Liimatainen;Works;5;2018-10-04;11.4;0.0;neutral
739;Aki Jämsen;Works well and is handy to use.;5;2018-10-02;11.5.1;0.2732;neutral
740;Harri Hakasalo;Works well and is available almost everywhere in Finland.;5;2018-10-01;11.5.1;0.2732;neutral
741;Jukka Askolin;After the last update does not show the selected parking time at the roller will have to separately go through my parking and look at the ongoing parking that knows how much time has been put. Repair immediately or stop using it.;3;2018-09-24;11.4;-0.296;neutral
742;KariK;Really confusing pricing. You should check their invoices for what they charge, website pricing has not been up to date. Hopefully there will be better options on offer.;1;2018-09-21;11.4;0.5279;positive
743;Jesse Hiltunen;Sometimes it is not possible to start parking;4;2018-09-21;11.3.1;0.0;neutral
744;Miraculously, it always consumes the battery (about 10% of the last charge), even though it has not been used and no licenses have been granted.;3;2018-09-17;11.3.1;nan;0.0;neutral
745;Timo Kajava;Annoying "spin parking time". Whoever the idiot removed the normal +/- setting from the app should be ashamed of the usability degradation they caused.;2;2018-09-15;11.3.1;-0.91;negative
746;Anssi K;Facilitates parking a lot.;5;2018-09-11;11.3.1;0.0;neutral
747;Kimmo Tikka;Bad app. Sometimes you can't find the location and report the end time at the wrong time or not at all.;1;2018-08-31;11.3.1;-0.765;negative
748;Googlen käyttäjä;Glorious!;5;2018-08-18;11.3;0.6696;positive
749;Googlen käyttäjä;Good works.;5;2018-08-14;11.1.2;0.4404;neutral
750;María Auer;It is also good in Sweden;5;2018-08-02;11.1.2;0.4404;neutral
751;Googlen käyttäjä;We go downhill. Before this, one could conclude that the car is in the Park at the point where the ball appears on the map. Today, it offers an area from some side. In principle, however, it works. Separate funding from the receipt somehow feels awkward, while elsewhere it is downright required to force it on the customer.;2;2018-07-23;11.1.1;-0.1531;neutral
752;Max Westerberg;good;5;2018-07-23;10.6.1;0.4404;neutral
753;Googlen käyttäjä;Brilliantly easy and save on P charges;5;2018-07-18;11.1.1;0.8402;positive
754;Googlen käyttäjä;A handy app, as long as you become familiar, has stopped digging coins, no you need to go to the meter.;4;2018-07-15;10.5.1;-0.4767;neutral
755;Mindy Virtanen;The app is really good and easy to use, but damn expensive. Day standing in the port and 21e payment, if the coins would not have paid but 12e. Why the site gives the impression that it is cheap but actually quite something change ??;1;2018-06-27;10.9;0.3266;neutral
756;Leila Joensuu;Good software, but ... At least finding the area code in Hgi is almost limp invariably. And yes, wifi is in the background. Samsung as a phone Galaxy note8. Annoying to fetch that machine, that's why I downloaded this, that I get rid of the vending machine search. That when you put it to work properly, so the score also improves. Answer by the developer: gps and wifi are on throughout time, not just for this application.;3;2018-06-18;10.8;0.6858;positive
757;THEweelaful;Quite OK. Reliable and easy. You should be careful when you spend more time bounce in between for some reason behind the confirmation after a while though new time confirmed ..;3;2018-06-16;10.4.3;0.5423;positive
758;Googlen käyttäjä;Consumes a relatively large amount of battery power. I uninstalled the program when I didn't use it rarely.;2;2018-06-08;10.8;0.0;neutral
759;Hannu-Pekka Outinen;Works 90% of the time just the way it should.;5;2018-06-05;10.8;0.0;neutral
760;Hanna Ruotsalainen;Convenient In Urban Area. Some times parking missed for some reason fortified, fortunately fines were avoided.;4;2018-06-03;10.8;-0.5574;negative
761;Harri Vainio;Does not install on my device, Joying Android car radio;1;2018-06-02;5.9.2;0.5423;positive
762;Harri;Miraculously facilitates parking when there is no need to look for a vending machine;5;2018-06-01;10.8;-0.296;neutral
763;Risto Joensuu;Excellent. Many parking fines have not been received when time can be increased on the phone. I wish it worked in every city.;5;2018-05-31;10.8;0.8176;positive
764;Googlen käyttäjä;Saves the day every time you have to take your car to a parking lot where you would have to enter money. You never have cash or coins involved, so this app is soooo convenient! I recommend. :);5;2018-05-31;10.5.1;0.6996;positive
765;Googlen käyttäjä;Works great in all respects, I use it almost every working day.;5;2018-05-31;10.8;0.7506;positive
766;Googlen käyttäjä;Good service, saves on running the meter. Personally, I have experienced the problem mainly that EasyPark is not always sure whether it is in the car park or in the right car park, and asks for confirmation. Confirmation will be given, even if you do not know whether there is a real parking lot here now. In such a case, it would be good if there was a link on the screen to a map of the area in question, in which the identification numbers of the nearby parking areas would be marked.;4;2018-05-30;10.8;0.2819;neutral
767;Pirjo Koskinen;Makes life really much easier. Save money. No need for coins or any cards. Clear billing. I will never change this app again if it is possible.;5;2018-05-30;10.8;0.7871;positive
768;AM H;Always works! An added plus is that in a stranger city as well find your car back with EasyPark parking. That's what happened In Denmark.;5;2018-05-30;10.8;0.3382;neutral
769;Kari Kristo;Really good and easy to use no need to run in the city all the time increasing the time the meter takes just rotates the dial and accepts grace;4;2018-05-30;10.8;0.8503;positive
770;Timo Laes;Absolutely great with all the adjustments. Saves unnecessary steps and taking care. Of course, you have to be precise to remember to stop parking especially if you have set the rear limit considerably far actual parking time.;5;2018-05-30;10.8;0.7501;positive
771;Olli S.;Previously, the program did not work on Huawei's phone but now it is playing again. Scores for open communication and responding to feedback.;4;2018-05-30;10.8;0.296;neutral
772;Keijo Koivula;Worked well and no longer have to play with coins and cards. Easy to increase p-time without driving. T: Keijo;4;2018-05-30;10.8;0.7579;positive
773;Sanna Elers;Great service .. often, however, automatic area detection doesn't play and usually just when you've left your car "far" from the payment device where you can peek at the area code. Otherwise very good service, and 10 min to the vampire before the end of the parking period is thank you for staying!;4;2018-05-30;10.8;0.8422;positive
774;Mia;Worked almost flawlessly and really makes life in the city easier! Wonderful no need to run to the car to increase time but succeed on the phone. Some upgrades are not quite successful and another registry number there were some difficulties in adding.;4;2018-05-30;10.8;0.3318;neutral
775;Tony Kilponen;Makes life easier and lowers costs.;5;2018-05-30;10.6.1;0.3182;neutral
776;Risto Tanner;Redeem promises - the most useful is the extension of the parking time on the phone when schedules fail, as well as not having to pay too much when the selected time can be cut off if desired. Automatic detection of the parking area could work better, but it is usually easily found on the side of the parking meter.;4;2018-05-30;10.8;0.7502;positive
777;matti inha;Good mobile application;4;2018-05-30;10.8;0.4404;neutral
778;Mikko Järvenpää;The app has saved me many parking fines😊;5;2018-05-30;10.8;0.8316;positive
779;Googlen käyttäjä;Makes life very much..no need to play with cards and coins!;5;2018-05-30;10.8;0.4003;neutral
780;Jarmo Hyyrylainen;Facilitates daily movement really much. And in addition, money is spent less than normal parking.;5;2018-05-30;10.8;0.0;neutral
781;Jussi Okkonen;Very well functioning app and brilliant idea.;5;2018-05-30;10.8;0.7346;positive
782;Googlen käyttäjä;All the best service! Works and is easy. How in the world before I got along. This is what everyone needs 😊;5;2018-05-30;10.8;0.9245;positive
783;Lea Kemppainen;Easy to use, has worked completely without any problems. Finds a parking space effortlessly.;5;2018-05-30;10.8;0.6621;positive
784;Jari Väisänen;Customer service immediately contacted me regarding the problem, great activity :);5;2018-05-25;10.8;0.6597;positive
785;Jukka Setälä;Edit: The instructions made it work / A little difficult to put the car to the car park when unable to accept parking time.;5;2018-05-21;10.8;0.101;neutral
786;Emil Pohjalainen;There was no consensus on buying a ticket when the graphics were that way ass, I then bought a pretty standard textured ticket. Then I did from easypark in a couple of hours to get the FIRST confirmation message that read that the parking time I bought will end a quarter of an hour! Thank you for being really great the idea of ​​announcing the end of the parking period, but what if you told me first from the start and that someone's purchase is successful at all ?? Good that the money was valid @ & € # @ ..;1;2018-05-21;10.7.2;0.9246;positive
787;Heidi Karkinen;The previous version worked flawlessly. Not since the last update no longer works. The application first asks for a phone number, then gives the message "Connection error. The application has detected a network problem.";1;2018-05-18;5.8.9;-0.6705;negative
788;Pia Turunen;No time to show ... I don't know how much is left. Repair;1;2018-05-17;10.7.2;-0.296;neutral
789;Googlen käyttäjä;The latest update didn't go all the way to the tube. IPhone to switch parking in the middle of the day from a business account to a private. Emergency aid and while waiting for repair, deleted aspa private account.;1;2018-05-17;10.7.2;-0.3818;neutral
790;Sami Kentta;With Honor 9, a problem that was fixed with ao instructions. The screen is scaled incorrectly, but was fixed by clearing the cache. The application would work working.;4;2018-05-17;10.7.2;0.0644;neutral
791;Ville Mäkinen;Importing Google Play services memory will indeed delete the data. Note e.g. Google Account backup.;2;2018-05-16;10.7.2;0.34;neutral
792;Jussi Kirkkopelto;Separate charge for the receipt... :P;1;2018-05-16;10.7.2;0.4084;neutral
793;Janne Kempe;Works well!;4;2018-05-15;10.7.2;0.3382;neutral
794;Antti Saastamoinen;EDIT: Visit the app called Google play services cache and all user information. I fixed the graphics problem. Also causes other problems e.g. Elisa Entertainment lost Chromecast support but came after this back at least Huawei p20 Pro model not all icons are displayed correctly. For example, the map cannot be displayed. Park the puck for some time scrolling only appears at the bottom right at the top of the screen. Probably due screen size;5;2018-05-15;10.7.2;0.3182;neutral
795;Marko Oikarinen;Application broken. Impossible to use.;5;2018-05-15;10.7.2;-0.4767;neutral
796;Jani Keskimäki;The latest update does not work. Can't even see the time until which Parkin put in because the disc is half hidden.;1;2018-05-14;10.7.2;0.0;neutral
797;Heidi Suontaa;Does not work with Huawei P9 Lite anymore the latest version. The screen is scaled incorrectly, the parking disc disappears almost completely at the top of the screen, parking is allowed barely acknowledged to begin, but can no longer be interrupted. I paid an hour too much for the broken latest version of this App parking. Now suddenly an emergency fix for this. The app is full at the moment unusable.;1;2018-05-14;10.7.2;-0.9234;negative
798;Ville Kallio;The latest update completely breaks the graphics. I just got in trouble somewhere in a paid parking space and I don't even know where or how much it costs. The start of the kioco is shown quite a bit from the clock, only a slice is visible that hour can be guessed. Now you need a quick repair phone Huawei p 10;1;2018-05-14;10.7.2;-0.4019;neutral
799;Antti Toijanaho;Doesn't work .. mixes the whole app;2;2018-05-12;10.7.2;0.0;neutral
800;Googlen käyttäjä;Doesn't work anymore;1;2018-05-11;5.9;0.0;neutral
801;Googlen käyttäjä;The latest update doesn't work at all, a quick fix is ​​needed. Map no is displayed, the time setting is displayed only half, etc.;1;2018-05-11;10.7.2;-0.296;neutral
802;Alex Ojasti;An unmistakable tool since 2006;5;2018-05-09;10.7.2;0.0;neutral
803;Jussi Hannukainen;annoyingly opaque, for example I can see which service package (go, m small, large) is available to me and how can I change it?;3;2018-05-09;10.7.2;0.0;neutral
804;Googlen käyttäjä;Works well. No need to play with coins.;5;2018-05-08;10.7.2;0.3182;neutral
805;Googlen käyttäjä;Ok;5;2018-05-07;10.7.2;0.296;neutral
806;Tumi;The database stopped working due to an error.;1;2018-04-30;10.6.1;-0.5574;negative
807;Emmi Sofia;Usually works, now it doesn't. 60e fine for that memory.;2;2018-04-28;10.7.2;-0.1511;neutral
808;Seppo Airas;Carefree app, really working!;5;2018-04-23;10.7.2;0.4574;neutral
809;Erkki Witikainen;This just works and is easy;5;2018-04-18;10.7.2;0.4404;neutral
810;Christopher Mupenda;I warmly recommend to everyone;5;2018-04-09;10.6.1;0.6369;positive
811;Marko Nurmi;As of 29.3 has not worked, reports a network error even though the internet connection is working. Removed and downloaded a new app, nothing changed.;3;2018-03-30;10.6.1;-0.4019;neutral
812;Johanna A;How do I change my password when I can't find where it works ??;1;2018-03-28;10.6.1;0.0;neutral
813;Nora Sommer;Really convenient, very clear. I would still recommend it.;5;2018-03-28;5.8.5;0.6865;positive
814;Googlen käyttäjä;Easy and fast to use.;5;2018-03-26;10.6.1;0.4404;neutral
815;Kimmo Lindfors;Pretty mediocre tekele compared to parkman. There is no leaving in the background and thus parking may remain on even if you have left the Park. Also, does not recognize the parking area without entering the area code. Setting time has also been made more difficult than necessary.;2;2018-03-24;10.6.1;-0.2006;neutral
816;Sami Kinnunen;It would be nice to have the option to pay for the parking of both cars in the family from the same account at the same time, as you can from a corporate account. Now you need to use a competitor's app.;4;2018-03-21;10.6.1;0.34;neutral
817;Pekka Virmalainen;15c electronic receipt, each event to be ordered separately .. hello rightly, compilations etc features are needed. Otherwise, the app is almost good.;3;2018-03-21;10.6.1;0.3832;neutral
818;Lasse Liljelund;I haven't used it yet but it looks good and easy to use. I will definitely use ...;5;2018-03-16;10.6.1;0.9052;positive
819;Ari Pöytälaakso;After all, does not work, no longer opens, must be removed;1;2018-03-14;10.6.1;0.2235;neutral
820;sami piipponen;Saved at least one fine. And very handy when there are no more coins in your pocket during card payments. And no need to run in sleet. Great app!;5;2018-03-12;10.6.1;0.68;positive
821;Googlen käyttäjä;Reliability dropped to zero, complicating life;1;2018-03-12;10.6.1;0.0;neutral
822;Marin Piia;Battery cancer.;1;2018-03-09;10.6.1;-0.6597;negative
823;Sami Turunen;Lots of bugs Erroria erupts in about half of the parking lots. Also slow to start!;1;2018-03-06;10.6.1;0.0;neutral
824;Merja mäkelä;I have been using for a long time, after the upgrade does not work 😞 hope to start working or then have to switch to another.;1;2018-03-06;10.6.1;0.6656;positive
825;Tony Lindholm;Point of the year spent in the area where daily circulates Pirkot .. Now some database error cod 1 and nice if stna fines get ....;1;2018-03-05;10.6.1;0.0258;neutral
826;Iplo Saukil;login failed does not send a new password;3;2018-03-01;10.6.1;-0.5106;negative
827;Ville Rättö;In the new version, you cannot change the password. Otherwise, no reproach has been found since the first attempt.;4;2018-02-28;10.5.1;-0.296;neutral
828;Inkeri Jääskeläinen;Does not work;1;2018-02-26;10.5.1;0.0;neutral
829;Arto Heikkinen;Works, no more running on the meter.;5;2018-02-25;10.6;-0.296;neutral
830;Jussi Myller;Finding a location is great, but this latest version is so buggy that it chooses a parking lot that is a mile away. The old version had no problems.;2;2018-02-12;10.5.1;0.6638;positive
831;Googlen käyttäjä;Still poorly located. I'll be switching to another system soon if I don't start playing.;2;2018-02-08;10.5.1;-0.1511;neutral
832;Pekka Sivonen;The former version was much better.;2;2018-02-06;10.5.1;0.4404;neutral
833;Meeri Tuulia;Even if the parking fee comes up to 15%, in reality I save when there is no need to guess when the back will come. Pay for parking exactly for the time you use;5;2018-02-05;5.8.3;0.1531;neutral
834;Kkpfin72;Do not allow parking to be decided after upgrade ...;1;2018-02-03;10.4.3;-0.1695;neutral
835;Jake Seilo;Always find the right area. The timer dial is handy to use.;5;2018-02-02;10.4.3;0.0;neutral
836;Super Hyperion;Did not start immediately, ie unusable.;1;2018-02-02;10.4.3;0.0;neutral
837;Janne;There was no need to change coins anymore;4;2018-01-30;10.4.3;-0.296;neutral
838;Ville Heinonen;At times, pull properly into the shoulder lock, and for example, stopping parking does not mean action.;3;2018-01-30;10.4.3;-0.1531;neutral
839;H K;After the latest update, the app will not place the car on the map and therefore the app will not be able to determine the parking area. A clear deterioration, because now the area code has to go in the worst case to look far away from the meter.;3;2018-01-27;10.4.3;-0.3612;neutral
840;Laura Aho;The latest update made the app much harder to use. It would be better to get the hours and minutes back as a separate or even alternative way.;4;2018-01-24;10.4.3;0.4404;neutral
841;Googlen käyttäjä;Brilliant!;5;2018-01-23;10.4.3;0.6239;positive
842;Petri Glans;Well done;4;2018-01-22;10.4.3;0.2732;neutral
843;Sauli Nuolioja;Very functional;5;2018-01-20;10.4.3;0.0;neutral
844;MR 38920;Full of shit;1;2018-01-20;10.4.2;-0.5574;negative
845;Jarmo Järnfors;Still should come back to that time of putting hours and minutes separately. I think the clearer use of approx.;4;2018-01-17;10.4.3;0.0;neutral
846;Marja Rannikko;No more coins and even has always worked;5;2018-01-14;10.4.3;-0.296;neutral
847;Googlen käyttäjä;After the last update had to be reinstalled, now it works again.;4;2018-01-12;10.4.2;0.0;neutral
848;Timo P;Otherwise good but rate the app feature to prevent parking;1;2018-01-11;10.4.2;0.2732;neutral
849;Toni Hiltunen;Asks for aggregator password..huonox went after;2;2018-01-10;10.2.1;0.0;neutral
850;Antti Latva-Hirvelä;Easy parking!;4;2018-01-10;10.4.2;0.4926;neutral
851;Mirka Hyvärinen;Great app, good coverage at least in the areas I actually use, clear bill and breakdown once a month, I recommend! I have also provided this to my employees, works.;5;2018-01-10;5.9.2;0.908;positive
852;Googlen käyttäjä;Simple and fast to use!;5;2018-01-09;10.4.2;0.0;neutral
853;Sanna Korpela;Hasn't let you down once!;5;2018-01-09;10.4.2;0.0;neutral
854;Johanna Nykyri;The same application can be used in different countries. My own experience from Finland and Sweden. Works well.;4;2018-01-09;10.4.2;0.2732;neutral
855;Harri Salmi;Easy and good;5;2018-01-09;10.4.2;0.7003;positive
856;Janne Suvanto;Bring back another time selector.;4;2018-01-09;10.4.2;0.0;neutral
857;Teemu Mollberg;Doesn't work. The old one worked just fine;1;2018-01-04;5.9.2;0.2023;neutral
858;Jyri Kettunen;I can't find any way to get a receipt for this in the yard. Other than someone's paid email. I assumed giving a receipt was someone forced by law?;1;2018-01-03;10.4.2;-0.1531;neutral
859;Joonas Järvistö;Really confusing with the new update;1;2017-12-29;10.4.2;-0.2944;neutral
860;Googlen käyttäjä;The icon disappeared from the Nokia phone desktop during the update;2;2017-12-28;10.4.2;-0.2263;neutral
861;Kimmo K;Defamation connection error and does not work at all. Nice to note in the hustle and bustle of the city.;1;2017-12-28;10.4.2;0.0258;neutral
862;Sointu Tammisto;Really convenient to use;5;2017-12-28;10.4.2;0.0;neutral
863;Mikko Salovaara;The connection error has been slandered since the last update. Just ask to check your internet connection. Permissions are ok and all other apps work, so no internet connection. Do I need to switch to a competitor's app here?;1;2017-12-27;10.4.2;-0.5214;negative
864;Vesa Pyykönen;but even after updates still works only in portrait-mode. Landscape-mode would be very good if tablet is mounted solidly to dashboard of a car.  New (loaded 24.12.2017) version sucks. Older was much better. Designers try to force users to keep GPS on. Use without GPS on made difficult. Considering to stop using this app.;1;2017-12-24;10.4.2;-0.0414;neutral
865;Sirkka-Liisa Vainio;More coverage so is very good;5;2017-12-22;10.4.2;0.5356;positive
866;Matias Valtonen;The new update looks very good and the connection issues have been fixed!;5;2017-12-22;10.4.1;0.54;positive
867;Auli Falkenstam;Broke up in the update. Database error.;5;2017-12-21;10.4.1;-0.6705;negative
868;jukka satola;Does not work after upgrade. The same slander as others.;1;2017-12-21;10.4.1;0.0;neutral
869;hanna huotari;After the update, the connection error is slandered and the application does not work!;4;2017-12-21;10.4.1;-0.4574;neutral
870;Iikka Borgström;Great app that made it very easy to pay parking fees!;5;2017-12-21;10.4.1;0.7858;positive
871;Googlen käyttäjä;More complicated to use, connection problems repeatedly. Does not work!;2;2017-12-21;10.4.1;-0.4574;neutral
872;Pauli Kestikievari;Does not work after upgrade.;1;2017-12-21;10.4.1;0.0;neutral
873;Googlen käyttäjä;Died after the upgrade;1;2017-12-21;10.4.1;-0.5574;negative
874;Googlen käyttäjä;Broke down after the upgrade;1;2017-12-21;10.4.1;-0.4215;neutral
875;Henri Sederholm;After the update, it stopped working;1;2017-12-21;10.4.1;-0.2263;neutral
876;Juha-Pekka Linnonmaa;After the update, it no longer works at all;1;2017-12-21;10.4.1;-0.296;neutral
877;Esa Kyyrö;After the upgrade, it will no longer work. Shit what a shit;1;2017-12-21;10.4.1;-0.8555;negative
878;Googlen käyttäjä;After the upgrade, it just doesn’t work to do something;1;2017-12-21;10.4.1;0.0;neutral
879;J Kra;There was a new update, after which the operation stopped. Complain about a connection error.;1;2017-12-21;10.4.1;-0.7269;negative
880;Jenna Kaakinen;Poor reform, not getting in when complaining about a database error or connection error alternately. Once you get in then don't let me change your password for anything.;1;2017-12-21;10.4.1;-0.8519;negative
881;Jarkko K;An update came. Or So try to upgrade. There will be an online error. I canceled and requested the IDs again. There will be a database error code 1. Went completely broken the whole application. Correct suddenly please.;2;2017-12-21;10.4.1;-0.7574;negative
882;Ap;Defame the connection error, and the database error after the upgrade.;1;2017-12-21;10.4.1;-0.6597;negative
883;Juha Nieminen;Does not work after upgrade. Defame the lack of internet connection. And does not accept the password, and does not even send a new text.;2;2017-12-21;10.4.1;-0.5399;negative
884;Eero Rinta-Porkkunen;Does not start. Defame connection error ...;1;2017-12-21;10.4.1;-0.4019;neutral
885;Thomas Sandström;Connection error ???? 4g + 100megan wifi And still connection error .Does easy park pay a parking ticket?;1;2017-12-21;10.4.1;-0.594;negative
886;Peter Rönnmark;Stuck after the latest update. Repair thanks ASAP;1;2017-12-21;10.4.1;0.2263;neutral
887;Hannu Peltola;I updated and it no longer works.;1;2017-12-21;10.4.1;-0.296;neutral
888;Jouko Seiteri;Crashes .. can't find supposedly online .. ids wrong .. etc ... mechanic vituiks update;2;2017-12-21;10.4.1;-0.4767;neutral
889;Janne Norjavuori;Does not work after upgrade;1;2017-12-21;10.4.1;0.0;neutral
890;Googlen käyttäjä;Does not start after the update, denigrates the connection error.;1;2017-12-21;10.4.1;-0.4019;neutral
891;Katja Kukkola;Until the last update, it worked fine. Has not been allowed to log in since. Contempt all the time for a connection error.;1;2017-12-21;10.4.1;-0.6908;negative
892;Vesa Walli;Autumn shit. Doesn't even start anymore. Now the app is in shape or ParkmMan will receive future parking fees.;1;2017-12-21;10.4.1;-0.5574;negative
893;Jarkko Immonen;The connection error crashes every single time. Waiting for quick fix ...;1;2017-12-21;10.4.1;-0.4019;neutral
894;Googlen käyttäjä;Doesn't work .. slander connection error ..;1;2017-12-21;10.4.1;-0.4019;neutral
895;Googlen käyttäjä;Complain about a connection error and refuse to start. I guess I'll go find coins.;2;2017-12-21;10.4.1;-0.7506;negative
896;Antti Ojaniemi;Unnecessary push notifications :(;1;2017-12-21;10.4.1;-0.4404;neutral
897;Mikko Hautala;Scattered after the update. Not playing, then not playing. Previously worked well!;1;2017-12-21;10.4.1;-0.0966;neutral
898;Marko Arbelius;After the update does not work, complain about the lack of internet connection even if otherwise the phone is moving data.;1;2017-12-21;10.4.1;-0.049;neutral
899;Mika Jämsä;Did not work after the update.;1;2017-12-21;10.4.1;0.0;neutral
900;Seppo Korhonen;Really effortless when there are never coins!;5;2017-12-21;10.4.1;0.0;neutral
901;Timo Multanen;Connection error throw, did not go all the way to the upgrade pipe.;1;2017-12-21;10.4.1;-0.4019;neutral
902;Googlen käyttäjä;The latest update made the program really unclear.;2;2017-12-21;10.4.1;-0.3167;neutral
903;Mikko Raunio;Active!;4;2017-12-21;10.4.1;0.4574;neutral
904;Samu Laaksonen;By the way ok, but I don't understand why it grabs all those permissions? Isn't that less of a serf?;3;2017-12-21;10.4.1;0.0;neutral
905;Googlen käyttäjä;Positioning worked poorly. Hopefully this new update will bring a change.;4;2017-12-21;10.4.1;0.4019;neutral
906;Mika S;After the update no longer starts, slander connection error.;1;2017-12-20;10.4.1;-0.5994;negative
907;Karo Holmberg;The application is good, but the interface is only average. Speed ​​of operation would be an advantage. The upgrade was a step for the better!;3;2017-12-20;10.4.1;0.8221;positive
908;Jarkko Kataja;Works;4;2017-12-20;10.4.1;0.0;neutral
909;Googlen käyttäjä;Works smoothly, does not crash.;4;2017-12-18;5.9.2;0.3089;neutral
910;Antti Nyrhilä;Easy to use even would make it easy to switch from personal work side to parking faster;5;2017-12-17;5.9.2;0.7003;positive
911;Sanna Harju;Well plays for the needs of the entrepreneur!;4;2017-12-16;5.9.2;0.5255;positive
912;Katja Antrela;Minor technical problems from time to time but otherwise greatly relieved the pain caused by parking.;4;2017-12-15;5.9.2;-0.4322;neutral
913;Googlen käyttäjä;Well done, except you can't find a parking area in between, although the location can be found.;4;2017-12-15;5.9.2;0.2732;neutral
914;Marko Pakkala;I can't park the car because the "rate app" button is coded on. 1 star.;1;2017-12-15;10.3.1;0.0;neutral
915;Päivi Keskimäki;Makes life easier;5;2017-12-14;5.9.2;0.4215;neutral
916;Pertti Miettunen;did not need coins;5;2017-12-10;5.9.2;0.0;neutral
917;Jarno Laivola;Usability collapsed due to location clowning. To park your car, you ‘cancel’ 4-5 times your location permit request. For example, some people do not want to be in continuous positioning to prolong battery life.;1;2017-12-09;10.3.1;-0.323;neutral
918;Tero Aura;Unusable after the reform. The app is trying to force the right to use the location — why !? Parking started now must not be completed. Right after the miserable change;1;2017-12-07;10.3.1;-0.5411;negative
919;Teemu Visulaaka;Works great;5;2017-11-17;5.9.2;0.6249;positive
920;Googlen käyttäjä;Works well and is convenient.;5;2017-11-14;5.9.2;0.2732;neutral
921;Jari Uddfolk;Saves time and nerves.;5;2017-11-14;5.9;-0.1027;neutral
922;Anssi Lindqvist;Eat a battery without using it for many months;1;2017-11-14;10.2.2;0.0;neutral
923;Juge P;Straightforward and easy to use. Setting the time mixes in between (goes to zero), but it is a small drawback in an otherwise well-functioning "package".;4;2017-11-11;5.9.2;0.2382;neutral
924;pasi pasir;Makes your life easy;5;2017-11-09;5.9.2;0.4404;neutral
925;Kirkkonummen Kodinkonehuolto Oy;New update and now crashes all the time;2;2017-11-09;5.8.2;0.0;neutral
926;Googlen käyttäjä;Completely eliminated the parking money stress, just the top thing !!;5;2017-11-07;5.9.2;-0.3786;neutral
927;Tuomas Paasiala;Leaving the GPS on even if parking has run out many hours earlier will drain the battery. Not good. Otherwise, a great tool for parking.;3;2017-11-05;5.9.2;0.4007;neutral
928;Pekka Koski;Focus improved, there is still little retrieval in focus, especially on stage.;4;2017-11-03;5.9.2;0.4767;neutral
929;Jarno Holopainen;Consumes power even when not in use. Occasionally slows down. Otherwise convenient.;2;2017-11-03;5.9.2;0.0;neutral
930;Virva Moisio;At least in Lohja and Helsinki, it works flawlessly.;5;2017-11-01;5.9.2;0.2023;neutral
931;Mira Milan LKV;Works!;5;2017-11-01;5.9.2;0.0;neutral
932;Petri Lindström;Uses location data really often even if the program itself is used once a week. For this reason, eat the battery quite briskly. Bad updates come. At first, it worked nicely without positioning, which by the way does nothing at all.;1;2017-10-28;5.9.2;-0.2212;neutral
933;Hannu Salokangas;It is a reliable tool and has worked great in different cities. If necessary, parking can be stopped in the middle and time can be increased remotely if transactions are delayed.;4;2017-10-28;5.9.2;0.5267;positive
934;Katri Tuura;Great app! Has made it much easier with hospital parking fees, no need to pay unnecessarily and parking time can be extended without visiting the car.;5;2017-10-27;5.9.2;0.68;positive
935;Antti Halttunen;Works well. 😁;4;2017-10-26;5.9.2;0.6249;positive
936;Heikki Lindberg;After all, this is easy! Fees go to the penny and parking can be started even from the hot toilet room.;5;2017-10-21;5.9.2;0.4926;neutral
937;Googlen käyttäjä;Rarely can you locate yourself in the right place and find the right code, so you have to press the locate button. With more than one vehicle, you must be careful that the correct vehicle is selected. When the application is running in the background, positioning stays on to consume battery power. A couple of times it has happened that turning off the background does not help, but the phone has had to be restarted for the positioning to turn off.;3;2017-10-20;10.1.1;-0.0846;neutral
938;Pasi Toivonen;Best app .. What have I downloaded ..;5;2017-10-19;5.9;0.6369;positive
939;Sinikka Moilanen;Makes life easier. Works flawlessly.;5;2017-10-19;5.9.2;0.5574;positive
940;Jarkko Leppänen;At times, it feels like a heavy start. Otherwise ok if you just remember leaving you still put the parking time away ..;4;2017-10-19;5.9.2;0.5719;positive
941;Googlen käyttäjä;The best app;5;2017-10-19;5.9.2;0.6369;positive
942;Googlen käyttäjä;Easy parking. Always flat money included.;5;2017-10-17;5.9.2;0.4404;neutral
943;Googlen käyttäjä;thank you;5;2017-10-17;5.9.2;0.3612;neutral
944;Elina Rantala;Easy and simple to use.;4;2017-10-14;5.9.2;0.4404;neutral
945;Timo Kilpeläinen;Easy to use and reliable application;4;2017-10-13;5.9.2;0.4404;neutral
